weight logl C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
1.000000000000000000e+00 -9.999999999999999673e+98 1.469407288053236016e+02 2.621453696154892654e+00 1.211156441823520481e+03 1.217073531446786319e+03 1.219815238172213640e+03 1.476861399093303362e+02 2.544700047256957589e+02 1.255230299345790890e+01 2.822283862345041250e+00 1.215049320468637006e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.030344237075354670e+02 1.848779431312051580e+00 1.210829621789194789e+03 1.213510676014134106e+03 1.219402046228919744e+03 3.822162910780136258e+02 3.690445390028729662e+02 3.152773961801760834e+02 1.035128055152174298e+01 1.214291401204017802e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.804709624004171360e+02 1.913466360664190624e+00 1.215307995665959425e+03 1.217113157379377071e+03 1.217931665293305741e+03 3.071266758374840720e+02 2.038724816625578740e+01 1.366983049344102028e+02 2.572226704860067326e+00 1.216159876435025581e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.713703869808902027e+02 2.661545312183588141e+00 1.210151941908965227e+03 1.218339054734347883e+03 1.218771117105546409e+03 2.035278615454691646e+02 2.707814005902877739e+02 3.736471409418627445e+02 3.124719732729468458e+00 1.216564356541831103e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.641638905874525562e+02 1.509164187220784381e+00 1.213407996627867306e+03 1.214580727614552188e+03 1.218385603782360931e+03 3.193543493091351593e+02 3.997711319982734040e+02 1.130452864292606421e+02 3.150206358204644896e+00 1.214647548725322167e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.530373133833735437e+02 2.060906714546675289e+00 1.212633601622476363e+03 1.213209887393900090e+03 1.217636226942398935e+03 2.135463384789269128e+02 7.612667766490690724e+01 2.752384619310297467e+02 2.232522431262829343e+00 1.215148660485642949e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.725680601578540063e+02 1.777309694304599619e+00 1.211441551106466250e+03 1.212123243400117417e+03 1.213690834461545137e+03 1.570687805324285478e+02 3.006708417858244502e+02 2.564038417043330469e+02 2.620055569273229690e+00 1.212536134937972292e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.646007101970351982e+02 2.269024601301893096e+00 1.212231652537837817e+03 1.216977199914040966e+03 1.219593559011536627e+03 1.635652347022860909e+02 3.062289152308256917e+02 3.370135146308894036e+02 4.901605002786515897e+00 1.217108013996801219e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.978428733420342098e+02 8.339944375720381720e-01 1.210255006126763874e+03 1.217348368196725687e+03 1.217890553893764945e+03 1.315978691985432931e+02 4.313570417816503522e+00 1.836050981546450487e+02 1.615001502827039248e+00 1.214738414791636387e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.159902192724928796e+02 1.923016050335816240e+00 1.210603685435190300e+03 1.212237185623292817e+03 1.212680819057502049e+03 2.962403299118587796e+00 3.087432622776183280e+02 3.225571039756275127e+02 2.936534680545787701e+00 1.212455167879316605e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.664111196056512938e+02 5.766848407553637479e-01 1.210883275412680632e+03 1.219407031449411534e+03 1.219891195894510474e+03 1.560662607156676245e+02 4.821127177308572698e+01 3.797457646101913156e+02 3.509520869055623660e+00 1.217444076649151611e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.891630700094736142e+02 4.003142287771803698e-01 1.211261991977682328e+03 1.217290378499200642e+03 1.217651223400562003e+03 1.256885175791890390e+02 1.516138340804654945e+02 1.229478938574389559e+02 2.115900558692815903e+00 1.215508158868752389e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.150554048267329676e+02 8.988732926499931608e-01 1.216895565319269281e+03 1.217560958915318452e+03 1.218233514259570484e+03 2.587141719925600682e+02 1.818590195745872791e+02 1.710099448887299332e+02 2.843839879070330312e+00 1.217467540543407495e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.427782535369188111e+02 4.416843908320740031e-01 1.210212925993268072e+03 1.211117282382226904e+03 1.214132305646734267e+03 2.490129474963633243e+02 1.604352213134957310e+02 1.804588959570168925e+02 4.131631044319652446e+00 1.211657861294808754e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.312768197968997299e+02 1.871698217022960797e+00 1.212168846173741031e+03 1.212746825276760319e+03 1.219181335128122555e+03 3.267903063739781828e+02 3.776852376306745214e+02 3.241695932224769194e+02 4.447679357276074441e+00 1.214590993303512960e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.869428241670719899e+02 2.323215752646309529e+00 1.210048338889340130e+03 1.213498712545287162e+03 1.213547237336055105e+03 5.562496947002308900e+01 3.066317693065060439e+02 2.704359518068202988e+02 2.204943414841993299e+00 1.213216104441928564e+03
