C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
2.056470418170230801e+02 6.481516589969906761e-01 1.216706292300582163e+03 1.215584285639509972e+03 1.216696990569758100e+03 3.749553102571366026e+02 6.574569935129675002e+01 2.329949240070727683e+02 3.275981641471581440e+00 1.216593579183452448e+03
2.130979108495428989e+02 8.954944647659761614e-01 1.211539607045818002e+03 1.215652586575562282e+03 1.210324047615021755e+03 3.067805645630248250e+02 6.123482916903352447e+01 3.227258163302927301e+02 3.241426475316534717e+00 1.211336296734117695e+03
1.933122450665741781e+02 6.563740085181719586e-01 1.214388683434307040e+03 1.215799028388082434e+03 1.211361364042368223e+03 8.954024025056850178e+01 2.248115999290807565e+01 2.235048240478582784e+02 1.735669792546168377e+00 1.212466585396089386e+03
2.043829313406531583e+02 6.435350639494114011e-01 1.215815310138623545e+03 1.210588823328726676e+03 1.214124177934368845e+03 1.376010358604990529e+02 2.524383317193039318e+02 3.048994767438870568e+01 2.057555944108066193e+00 1.212555304013645355e+03
2.009390416237722263e+02 6.546440263882519206e-01 1.212969661063802278e+03 1.215627549589487217e+03 1.211746059747753179e+03 1.250148034265329784e+02 4.370351597666306986e+00 2.535152705579532721e+02 1.905555149900014733e+00 1.212189861169679261e+03
2.164879791824408812e+02 8.563940792093324150e-01 1.211057996169374292e+03 1.215642589478007721e+03 1.212795387674186486e+03 1.555888433497910910e+02 1.053391520857391868e+02 3.496837547351702824e+02 2.820534204608745821e+00 1.212843868708401487e+03
2.081045600186384945e+02 6.580767285904058905e-01 1.215538802193693073e+03 1.216100447062133298e+03 1.213329346020223284e+03 2.861064348111473521e+01 2.207824903903921552e+02 5.823069468946523131e+01 1.478217625473561947e+00 1.215523664175550266e+03
1.994490335520688689e+02 6.904020431574621197e-01 1.219836816202260025e+03 1.215921830784927806e+03 1.212336161628625405e+03 1.604320009572310823e+02 1.378187357833354554e+01 2.263656351134486613e+02 2.008430437164472782e+00 1.215463536420812716e+03
2.165165421269926469e+02 9.095621679843455265e-01 1.215763564449808882e+03 1.210314549954036920e+03 1.217848451302233798e+03 1.546860962197074514e+02 3.394252668661781058e+02 3.201166653018540842e+01 2.429943802203740955e+00 1.212375017672046624e+03
2.060050730026972019e+02 6.981250943948267285e-01 1.212637725479195296e+03 1.215728817895161910e+03 1.216038577104297474e+03 1.543158746541075743e+02 2.511222462843277370e+01 2.821561753633711191e+02 2.240645183722577372e+00 1.214884759339717903e+03
2.052426074238120179e+02 7.391286806847313651e-01 1.215598677188814236e+03 1.212578178018854032e+03 1.219760172897863868e+03 1.510817915635462612e+02 2.699394324208241756e+02 3.844769287683180892e+01 2.238662442601063507e+00 1.214172352363375012e+03
1.951490997312922104e+02 7.927433835230447423e-01 1.215818994630403040e+03 1.211407128304886328e+03 1.213372324684652085e+03 1.094576099119598354e+02 2.478865554139383960e+02 4.310910184667017120e+01 2.052037481720217382e+00 1.212824597559498443e+03
2.101358822330732607e+02 8.088118758112832207e-01 1.211015222493613237e+03 1.215712046844992074e+03 1.213987384665733771e+03 1.719780418440206233e+02 7.032635564619921809e+01 3.267705485463197306e+02 2.708128378595271446e+00 1.213302312466840931e+03
2.100420468992897440e+02 6.320807216753673297e-01 1.215742404835749085e+03 1.215571567589520782e+03 1.210179067388054818e+03 3.122404167977745715e+02 2.415968911107256076e+02 1.073937905368783952e+01 2.687922229366243698e+00 1.215563473364504034e+03
2.017728085858865370e+02 7.836828757764440212e-01 1.215744867554712300e+03 1.211105181824073497e+03 1.219952131671844427e+03 3.772724849296751586e+02 2.737982363298549444e+02 1.961169306126416245e+01 3.323948449849285947e+00 1.213973796519722328e+03
1.889982209851153243e+02 6.195433810966477495e-01 1.215735270149761163e+03 1.212349303571761766e+03 1.214938960641333551e+03 2.179521691368243808e+02 1.835007536782420345e+02 1.254731673838715977e+01 2.190498076625062129e+00 1.214210345991994473e+03
2.074191763255797980e+02 6.300933549537689471e-01 1.215646679797633396e+03 1.210869245841859083e+03 1.214638850429110562e+03 3.637117432533640908e+02 2.557366260248909668e+02 2.922751692086420050e+01 3.127366995136996231e+00 1.213717794791348069e+03
1.979878818806716367e+02 6.495449217535136377e-01 1.215886338458015643e+03 1.215652700724218676e+03 1.210782360589639666e+03 1.774660968531900949e+02 6.387700439515875672e+01 1.866933737551392483e+02 2.161932694756884210e+00 1.213625309356793878e+03
2.057647189408303916e+02 5.825722997858115981e-01 1.211909148460293181e+03 1.215673323930288234e+03 1.216792847543919379e+03 3.449323722522696585e+02 3.035549802729053326e+01 2.279153893489611562e+02 2.931519371899602433e+00 1.213943841707669662e+03
2.080062180309372479e+02 7.971699450553421107e-01 1.215713025221997668e+03 1.210638480450796351e+03 1.219291998774268905e+03 3.600758304556498501e+02 3.100514175037364453e+02 1.685313967419464021e+01 3.302691593245566715e+00 1.213510556438948015e+03
1.881106873430856581e+02 5.489460656010582973e-01 1.215788845335101541e+03 1.215233808531471823e+03 1.211457540537903697e+03 2.246637608051111101e+02 1.598404826137949897e+02 3.835268328628571055e+01 2.247915483578900364e+00 1.215186195844056328e+03
1.999479689795655872e+02 6.141768125660858058e-01 1.214576749508335752e+03 1.215716019995277065e+03 1.210841496279014791e+03 2.219075148518718379e+02 1.523099150652712552e+01 2.303610835626609514e+02 2.338106219867818414e+00 1.212773315280041743e+03
1.966715926122969336e+02 5.561288050484273215e-01 1.210543291316286513e+03 1.215756429554877968e+03 1.218889651832911795e+03 3.458238943128316123e+02 1.571191338808872828e+01 2.020373117477058429e+02 2.865554257038078312e+00 1.213680745103775735e+03
1.945044271206745918e+02 6.939057143441732523e-01 1.212836521504384791e+03 1.215694656853117749e+03 1.212185873346467588e+03 2.948571690974040393e+02 1.479954333372394437e+01 2.666935783988633943e+02 2.963173123418993526e+00 1.212608839503257968e+03
2.100503353839442013e+02 8.138015153077234887e-01 1.210333231377563607e+03 1.215695033385245324e+03 1.210651066727002899e+03 3.103255788939000013e+02 6.945312396641129737e+01 3.293298963382218290e+02 3.375898438354675513e+00 1.211006000799265394e+03
1.985712157740913995e+02 7.755783916902972974e-01 1.211530601669510816e+03 1.215662994042143737e+03 1.215676996745926090e+03 2.939053753355222511e+02 1.255765384593197709e+01 2.978102160199409809e+02 3.043105934793988609e+00 1.213659989287778671e+03
2.022797859724639693e+02 7.032699562250526171e-01 1.215568435934472745e+03 1.216271585558107517e+03 1.215471829596397129e+03 2.347979887223270055e+02 2.188943749528143314e+02 4.622561174817649032e+01 2.471418352654233708e+00 1.215867384597322825e+03
1.986547632746988370e+02 5.978161627630738106e-01 1.215578934363559028e+03 1.217091403779181746e+03 1.213001381924087809e+03 3.316015000759332452e+02 2.409123579717470136e+02 1.873054155201127458e+01 2.976240739730573015e+00 1.216113558658388683e+03
2.092146820960379614e+02 7.360530177180645284e-01 1.215729930988715068e+03 1.211319758088879098e+03 1.211363896314224121e+03 4.566990630193105005e+01 2.733685458193330646e+02 3.741734714274974039e+01 1.703780039205787356e+00 1.211889432418291335e+03
2.092232011471568001e+02 7.580573322578585405e-01 1.215748407674861483e+03 1.211027914006741639e+03 1.215747568293880704e+03 3.564513740045794066e+02 2.589530148946592476e+02 3.262280386237015506e+01 3.097300821364548096e+00 1.213862046324958101e+03
1.974936131093339782e+02 6.178540285482679861e-01 1.215746889181021970e+03 1.214107844557075396e+03 1.211149587378341039e+03 1.835222961942220365e+02 2.300052435623018994e+02 5.927630098296954309e+00 2.123892328723599121e+00 1.214783162920080258e+03
1.990677636470960294e+02 4.800027171919833968e-01 1.215212971236864632e+03 1.216077377387142860e+03 1.212118768758000442e+03 3.534482809681637718e+02 1.229361347704025320e+02 1.251117811308923820e+02 3.021565048250509200e+00 1.214746044872599896e+03
2.015431060083113834e+02 5.320553224694031247e-01 1.215824343541748476e+03 1.214844985274765122e+03 1.212204093205997196e+03 3.771225598716764580e+02 2.060776231604559712e+02 6.118830180302949628e+01 3.197273762410846931e+00 1.215167378366250205e+03
1.944147633614746269e+02 5.869851297981253380e-01 1.214274218043802648e+03 1.215738546338620836e+03 1.214356856854244143e+03 2.693780491577506382e+02 1.225566546856838634e+01 2.242285739763831032e+02 2.601974664147055361e+00 1.214346325218343281e+03
1.994647536327494208e+02 7.908616884042870554e-01 1.215756520114700152e+03 1.212841993958125386e+03 1.219089649098499649e+03 1.497470460559169396e+02 2.758269854630199234e+02 1.912184843841864934e+00 2.143166692747421109e+00 1.213890889424004399e+03
2.003054144092832018e+02 6.033551767446287961e-01 1.213409218553045321e+03 1.215721233463981662e+03 1.210635231831142391e+03 1.451680828741600919e+02 2.135824388135119278e+01 2.254476084047057327e+02 1.956881376952189333e+00 1.211939712439994992e+03
1.960937220108839369e+02 6.488620574825163523e-01 1.215617065173657465e+03 1.210119046049413100e+03 1.218202877159129912e+03 7.027215784345695226e+01 2.481855024663860547e+02 3.795334007512838070e+01 1.817554364974464765e+00 1.212063896399692794e+03
2.001479358969377813e+02 6.351884667250783378e-01 1.216556003116801094e+03 1.215545343251582153e+03 1.216042702497614982e+03 1.617473548235647911e+02 6.765414669239913792e+01 2.306334669168824973e+02 2.298474707576961151e+00 1.216150034777508608e+03
1.942292605693440635e+02 6.015906538550489513e-01 1.212726095617357032e+03 1.215752906960797418e+03 1.214538882758796262e+03 3.284575023726443987e+01 3.289698867844202823e+01 2.200517498505080027e+02 1.471428599009569238e+00 1.214470285868292649e+03
1.951928026324875418e+02 7.257393330318130387e-01 1.211113364088016851e+03 1.215783133703758267e+03 1.214173917800426125e+03 6.450915955046440331e+01 4.468263864696224275e+00 2.684940518581190645e+02 1.728913518951192829e+00 1.213610186165563846e+03
2.015436927656587329e+02 8.019120566031179287e-01 1.212558247090393252e+03 1.215713411319545003e+03 1.211499924458939859e+03 1.862172519066550649e+02 1.272028062717221175e+01 2.565590729071598730e+02 2.260038997948735418e+00 1.212050257138374491e+03
2.010030897483395620e+02 5.458280558676690264e-01 1.215665289738800993e+03 1.210480807097894740e+03 1.212820520847266607e+03 4.541244181844374950e+00 2.101665973991487135e+02 3.682717101814665028e+01 1.251398736775973353e+00 1.210916965225055037e+03
2.003271705932504005e+02 7.052541647568764116e-01 1.215624918517781680e+03 1.215790349995320639e+03 1.219168010545267862e+03 2.605256286892142370e+01 8.731359262138238364e+01 1.674925242850171401e+02 1.401999933127313414e+00 1.217789301846011540e+03
2.017447383665323173e+02 6.606594341511302648e-01 1.215956339232596974e+03 1.215651849165754584e+03 1.214005066587229066e+03 2.167219192620750334e+02 1.199406431393271077e+02 1.418925402432849125e+02 2.372082199116599899e+00 1.215301468424464019e+03
2.080746052968764275e+02 6.961139197390797673e-01 1.215383597889354633e+03 1.215939385518096060e+03 1.213263447517568466e+03 7.385612413949324662e+00 1.142655449195003001e+02 1.884770950021936926e+02 1.490466613612742020e+00 1.214299877189117751e+03
1.998392532605657266e+02 7.582347247913585608e-01 1.215660165289725910e+03 1.210510472222440740e+03 1.218516642794989821e+03 3.432350596999117442e+02 2.689792127042833272e+02 3.244397537606119641e+01 3.225883990567666171e+00 1.213655250429000262e+03
2.116266435983549741e+02 8.426376546360050401e-01 1.215729987800106073e+03 1.215212130769910345e+03 1.216581749901952662e+03 2.407454313754047632e+02 2.581090462021490453e+02 5.140491970127768440e+01 2.600142344662261351e+00 1.215566648796488607e+03
1.919743825076402572e+02 6.354018090572574051e-01 1.219290650126310993e+03 1.215711982295062853e+03 1.215278342599903908e+03 6.928463354620670600e+01 2.211656212970150470e+00 2.349533503913638413e+02 1.596304861865329938e+00 1.216188607393919483e+03
1.971329243035284549e+02 5.296963139519684782e-01 1.215726656071454045e+03 1.217184197830946459e+03 1.214913176573282271e+03 3.065668478152534249e+02 2.041255244854117450e+02 1.888736546834039842e+01 2.686409384125017397e+00 1.216259450231445044e+03
1.953035330587593990e+02 5.435212507772820834e-01 1.215266280424614934e+03 1.215854553443769873e+03 1.210223495907816641e+03 3.916058074064869174e+02 6.034851075924676422e+01 1.704353494965686195e+02 3.186781405920849242e+00 1.213942403464983499e+03
1.957436126448091329e+02 6.990537332987802888e-01 1.215724764504910354e+03 1.213742231168565695e+03 1.215295571843124662e+03 4.983681518924916531e+01 2.669977248407902266e+02 7.984561931733735740e+00 1.659410989574309880e+00 1.214084593707084650e+03
2.023532115668647862e+02 6.898384737609736250e-01 1.211890455133770956e+03 1.215681053372101132e+03 1.212629456465208023e+03 1.981493582303940002e+02 2.054973527363957331e+01 2.680094566034986769e+02 2.405242527849409395e+00 1.212457437438752322e+03
1.913206556779899756e+02 6.633154485968417724e-01 1.216000728463872292e+03 1.215315962505402922e+03 1.211166837940437745e+03 3.393204408893975597e+02 1.497429163747446523e+02 8.288025440211440298e+01 2.989450405338823558e+00 1.215120968785249943e+03
1.970926834789196960e+02 6.667482090321057431e-01 1.215773276473977603e+03 1.210797021516556924e+03 1.216327990756450390e+03 5.434143594616366357e+01 2.464865709538529472e+02 1.499886749480807779e+01 1.602428201900271576e+00 1.211915910197086760e+03
2.022784955821011579e+02 6.201587754846277223e-01 1.215769862096086626e+03 1.210299588892642305e+03 1.218764679943738884e+03 2.380206812205228744e+02 2.313051891952322308e+02 1.413680763920441841e+01 2.390084406469845213e+00 1.213240265769508369e+03
2.048422749436898584e+02 7.253585572411094251e-01 1.216980836604929209e+03 1.215660417650516138e+03 1.217405031790891371e+03 3.496761385327978360e+02 2.159123541698097526e+01 2.731134740296542418e+02 3.145741513350065244e+00 1.217116383688125325e+03
1.982076833762850470e+02 6.409067156967086509e-01 1.210464205071076094e+03 1.215773667909767255e+03 1.212363104744119482e+03 2.023098580359715726e+01 2.079465135313167323e+01 2.300707840878024513e+02 1.367739214881349641e+00 1.212483006214859870e+03
2.182875722187631027e+02 8.903676541081790852e-01 1.210770602145987596e+03 1.215630012946899114e+03 1.219979920302481787e+03 7.028343239543486831e+00 7.700991080676480749e+01 3.396313275726645884e+02 1.940878160458811452e+00 1.219036467565210387e+03
2.031223656872240326e+02 6.768268529330819794e-01 1.215829391188118507e+03 1.215431880719821038e+03 1.217436406887913108e+03 9.923938669187593575e+01 1.583537497208790512e+02 1.118521741214966170e+02 1.818831270915475029e+00 1.216145543331157796e+03
2.027150317013575318e+02 7.151212496613370551e-01 1.215846093396498873e+03 1.215673365847733749e+03 1.216673268319993440e+03 7.447379950392920023e+01 6.050305486311719960e+01 1.721839436055556689e+02 1.515234442136069060e+00 1.216275756611631550e+03
2.014703204434415511e+02 6.784143337811976426e-01 1.215634620562381997e+03 1.210830420441294564e+03 1.210544055238473447e+03 2.268436663105540276e+02 2.831407962590727720e+02 4.891357381667710058e+01 2.774096130666563464e+00 1.212755271046650478e+03
2.043489909466435392e+02 6.518305645658643011e-01 1.215606682876093373e+03 1.215010445287067796e+03 1.215505479061081132e+03 1.459133984269988389e+02 2.664528607653111294e+02 1.328893625254595179e+01 2.082981635842755086e+00 1.215230288780467617e+03
2.007937579818716074e+02 8.418243966674603396e-01 1.213158988208894698e+03 1.215739492842789332e+03 1.210508012241595225e+03 2.958744089327877305e+02 2.705578476224906215e+00 3.009913206780731798e+02 2.986005711099930071e+00 1.211839814010563714e+03
1.933849844211644040e+02 5.708809080058785401e-01 1.215712324252184089e+03 1.210801675821978961e+03 1.214895039482073571e+03 2.899411764952631074e+02 1.877286367651172441e+02 2.374587726778842267e+01 2.592836729433750875e+00 1.213835086469123098e+03
