weight logl B
1.374836363840184849e-05 -2.936848187798368599e+02 5.884003680215293741e+01
1.412121655968325916e-05 -2.936555602017797355e+02 5.884882396448274733e+01
1.409376038660290083e-05 -2.936550064150833350e+02 5.884899048869136351e+01
1.440526990334522664e-05 -2.936306444836081937e+02 5.885632377840222063e+01
1.438730212593107245e-05 -2.936293925679910899e+02 5.885670102697603312e+01
1.498433773975281032e-05 -2.935862330838372145e+02 6.666430966796073676e+01
1.579504399275307485e-05 -2.935310423692681070e+02 6.664613549530254488e+01
1.599302733042490461e-05 -2.935160857533446688e+02 6.664119679107855632e+01
1.609142745635473175e-05 -2.935074519146928651e+02 6.663834323774905499e+01
1.784622928001636111e-05 -2.934014463476578385e+02 5.892606174530110508e+01
1.806114947920617225e-05 -2.933869753949911683e+02 6.659832054061094198e+01
1.874180787072572579e-05 -2.933474818453705666e+02 6.658511653132461561e+01
2.029644729075699461e-05 -2.932652927283270401e+02 6.655750207959127351e+01
2.045379733927669467e-05 -2.932550700345382211e+02 6.655405440972127451e+01
2.050157238371159049e-05 -2.932502370039037487e+02 6.655242343063204657e+01
2.146470355619345752e-05 -2.932018286977363459e+02 5.898794016793761585e+01
2.170133142721967104e-05 -2.931883649739938846e+02 6.653148622185557315e+01
2.450421920361766430e-05 -2.930643932736347779e+02 6.648920809848365820e+01
2.477126725968877610e-05 -2.930510541854891926e+02 6.648463263828342917e+01
2.547021169185869897e-05 -2.930207289883746853e+02 5.904504596491717905e+01
2.549708341202190488e-05 -2.930171745191273658e+02 5.904617631164698821e+01
2.563434356146857638e-05 -2.930093055909637769e+02 5.904868001385450782e+01
2.653403522571731892e-05 -2.929723103316882771e+02 6.645751596702741892e+01
2.697894307562041588e-05 -2.929531819131043449e+02 5.906659053202590570e+01
2.742634067480695585e-05 -2.929342346986504708e+02 6.644433785666736014e+01
2.897758784664245112e-05 -2.928767158904283860e+02 5.909114526888844665e+01
2.932295658288954101e-05 -2.928623678783824289e+02 6.641934493237778270e+01
2.951194692824533151e-05 -2.928534434267694451e+02 6.641623027127033652e+01
2.979104744975986346e-05 -2.928415306615243026e+02 6.641206885004197602e+01
2.991840168859934517e-05 -2.928347648565704731e+02 6.640970343377868801e+01
3.027649197310859316e-05 -2.928203670198290638e+02 6.640466502958472006e+01
3.127227096349653518e-05 -2.927855067955661070e+02 5.912066899087415806e+01
3.143465320946395373e-05 -2.927778276989647566e+02 5.912316650124196116e+01
3.152569403577381885e-05 -2.927724356917333353e+02 5.912492128007690440e+01
3.267429967914276749e-05 -2.927341497623965552e+02 6.637435808769937751e+01
3.409877742779391882e-05 -2.926889770576617593e+02 6.635838478319979572e+01
3.424640193381494284e-05 -2.926821570825886738e+02 5.915443894316639017e+01
3.472045782362501192e-05 -2.926659095128816261e+02 5.915977908934574003e+01
3.674055945761048461e-05 -2.926068572816002415e+02 6.632917738954165543e+01
3.778852216051497897e-05 -2.925762331787827861e+02 5.918940882605740939e+01
3.876725678955908884e-05 -2.925481625955799245e+02 6.630816520511794465e+01
3.938516941160535959e-05 -2.925298492541805899e+02 5.920483926148347820e+01
4.119860544226831525e-05 -2.924823341814571904e+02 5.922072143938019906e+01
4.216099661940140187e-05 -2.924567430458173476e+02 6.627520625917122743e+01
4.273913928515746908e-05 -2.924406234774542099e+02 6.626936503932634537e+01
4.265190736500067614e-05 -2.924401665944769775e+02 6.626919934816987734e+01
4.282478412482083500e-05 -2.924336215854218608e+02 5.923708427886773364e+01
4.335621648908862170e-05 -2.924187884935199691e+02 5.924208314123716690e+01
4.366567320539312694e-05 -2.924091763054984767e+02 6.625794357544261004e+01
4.400842800159757216e-05 -2.923988574276845611e+02 5.924881217187205351e+01
4.397019230923733562e-05 -2.923972266319215123e+02 6.625359444082164373e+01
4.745178031359352223e-05 -2.923185245446184126e+02 6.622482416019846596e+01
4.839636653269461933e-05 -2.922963138494851592e+02 5.928365505560601179e+01
4.998834364291252316e-05 -2.922614487376431498e+02 5.929558802040399712e+01
5.147852620219989993e-05 -2.922295738349839667e+02 6.619203849428558328e+01
5.302390550027732947e-05 -2.921974957297152287e+02 6.618014361591431793e+01
5.319411224635711255e-05 -2.921917908705891023e+02 6.617802417841292595e+01
5.549016822807625730e-05 -2.921470327327351697e+02 5.933506383477111967e+01
5.709952328825217697e-05 -2.921159428208411555e+02 5.934587567647972151e+01
5.758890427080666312e-05 -2.921049086737930338e+02 6.614559421044761223e+01
5.826606819020837711e-05 -2.920907186855856708e+02 5.935467487043041501e+01
5.899130426031579956e-05 -2.920758485411261063e+02 5.935987369462220187e+01
5.981442098462141742e-05 -2.920594918032784335e+02 6.612852655174837935e+01
6.144368601158957670e-05 -2.920301175080330722e+02 6.611744484338102268e+01
6.129697263132655725e-05 -2.920300081331406545e+02 5.937595445132031102e+01
6.201928293581104141e-05 -2.920157932369675109e+02 5.938095779984211475e+01
6.245885879506589476e-05 -2.920062305080355145e+02 6.610840818580700784e+01
6.418906540509955417e-05 -2.919764057133543247e+02 6.609709334542998249e+01
6.562234731419185432e-05 -2.919518222905353468e+02 6.608774012774252071e+01
7.198074200538877115e-05 -2.918568399776595470e+02 6.605137073139397330e+01
7.199759134450538125e-05 -2.918541059238432354e+02 5.943844118824348755e+01
7.219071323592154781e-05 -2.918489271766666207e+02 6.604832402189390450e+01
7.247118639544610668e-05 -2.918425495349147241e+02 6.604586649478399352e+01
7.302149844735937362e-05 -2.918324846916802926e+02 6.604198468583180670e+01
7.362675086003277636e-05 -2.918217301662807586e+02 6.603783216437095405e+01
7.884580647187195790e-05 -2.917507444603725162e+02 5.947575763818498729e+01
7.981188454566762712e-05 -2.917360661662405619e+02 5.948109407043429542e+01
7.966179229485062562e-05 -2.917354485119431047e+02 6.600433871265794039e+01
8.457960819974652458e-05 -2.916730453890213539e+02 5.950411306130452260e+01
8.469714326957866095e-05 -2.916691567152938660e+02 5.950553918973513134e+01
8.660351160760135995e-05 -2.916443982242635684e+02 6.596864234627871326e+01
8.876645966562057290e-05 -2.916172297165703640e+02 6.595791924025253650e+01
9.097854716619793887e-05 -2.915901148554530664e+02 6.594718390014334375e+01
9.075670113175573171e-05 -2.915900562766601070e+02 6.594716067121102299e+01
9.308088260698956569e-05 -2.915622697681210411e+02 6.593612437134251536e+01
9.409956474109257578e-05 -2.915488851676636841e+02 6.593079551495118551e+01
9.468822295958654234e-05 -2.915401489578598557e+02 5.955323912664619712e+01
9.682248356942774832e-05 -2.915153593531595106e+02 5.956249281935619422e+01
9.664636488795716625e-05 -2.915146799948961416e+02 6.591713933208419007e+01
9.652521993031694749e-05 -2.915134342681230919e+02 6.591664094814089481e+01
9.873672253839105447e-05 -2.914882816493172868e+02 6.590656232642321299e+01
1.011597538336909567e-04 -2.914615376003876008e+02 6.589581300630864291e+01
1.009100907274805900e-04 -2.914615086591820727e+02 5.958269477801533043e+01
1.051581517182266983e-04 -2.914177731649451744e+02 5.959920442815624853e+01
1.070245491649104698e-04 -2.913976803491568717e+02 5.960682045357219749e+01
1.068966870834808775e-04 -2.913963757620003889e+02 6.586947777548526517e+01
1.068864811740793334e-04 -2.913939712410738139e+02 6.586850201868989529e+01
1.102359316800620968e-04 -2.913606156863752403e+02 6.585493680922972715e+01
1.181247016337504037e-04 -2.912889977287923102e+02 5.964836389421154195e+01
1.185276791332197523e-04 -2.912830920762680762e+02 5.965063842672879701e+01
1.183641183359891133e-04 -2.912819729668262880e+02 5.965106964801515232e+01
1.227713977425194561e-04 -2.912429145175738086e+02 5.966616040098757878e+01
1.230804864277682572e-04 -2.912379000861783425e+02 5.966810353638027919e+01
1.234226726421900060e-04 -2.912326237612378463e+02 5.967014957784095941e+01
1.251635620943954911e-04 -2.912161172100295516e+02 6.579552113307836692e+01
1.258542680467953495e-04 -2.912081139539841388e+02 6.579219868019336559e+01
1.280140538980919064e-04 -2.911885985347798851e+02 6.578408286286007467e+01
1.289752922395864571e-04 -2.911786177357607812e+02 5.969117635616329665e+01
1.354342508385997874e-04 -2.911272522998588101e+02 6.575843797353735454e+01
1.351599828791441604e-04 -2.911267794535760913e+02 6.575823951474430373e+01
1.366806610321119142e-04 -2.911130913251672609e+02 6.575248914871716011e+01
1.371706998374659084e-04 -2.911070124543020938e+02 6.574993212316441316e+01
1.395088174992262654e-04 -2.910876107816075091e+02 5.972696422300035834e+01
1.404465053786609476e-04 -2.910784119171148632e+02 5.973060693300795521e+01
1.412095846556968173e-04 -2.910704933859979064e+02 5.973374641442033806e+01
1.446173421151115913e-04 -2.910441473545779445e+02 6.572336810280788200e+01
1.527009822056087280e-04 -2.909872569442904933e+02 6.569913625336371865e+01
1.593164618373881880e-04 -2.909423460385842191e+02 6.567987480440707770e+01
1.635501691738317810e-04 -2.909136188003813004e+02 5.979668100840569167e+01
1.646015765522472474e-04 -2.909047107224723732e+02 6.566364215756802025e+01
1.643659056461863836e-04 -2.909036435142170376e+02 6.566318062363320962e+01
1.678790402779656787e-04 -2.908799948670166486e+02 5.981035821239839834e+01
1.677731952277711723e-04 -2.908781255498633982e+02 5.981112059558908811e+01
1.706676586827722227e-04 -2.908585204398023052e+02 6.564360340470624067e+01
1.742978984519765687e-04 -2.908349726933720376e+02 5.982877934679122944e+01
1.764107384777034943e-04 -2.908204235713074013e+02 5.983475888409698484e+01
1.865349413920069639e-04 -2.907621200139074062e+02 6.560135841966658177e+01
1.867423676446106594e-04 -2.907585086349463381e+02 6.559976445703691184e+01
1.918779867790106823e-04 -2.907288789042559074e+02 5.987268828638407570e+01
1.956271685987253425e-04 -2.907070279420295265e+02 6.557695099493750490e+01
1.961907781690282692e-04 -2.907016510449211637e+02 6.557455831210464225e+01
1.968533097953478566e-04 -2.906957797577088058e+02 6.557194346297909249e+01
1.992127994201827639e-04 -2.906813649915475253e+02 6.556551404330581079e+01
2.032072483709020051e-04 -2.906590122025663732e+02 5.990200011006628955e+01
2.071374727102169501e-04 -2.906373558965424309e+02 6.554579916406876805e+01
2.075698819709914970e-04 -2.906327705251951556e+02 6.554373756073431423e+01
2.072632896719349958e-04 -2.906317486729221855e+02 5.991352622124060190e+01
2.081570738169951523e-04 -2.906249456314599229e+02 5.991641014476613947e+01
2.085075249184613734e-04 -2.906207634574275289e+02 5.991818459886706449e+01
2.084446390801797389e-04 -2.906185651027681160e+02 6.553734168985681663e+01
2.082265761445963276e-04 -2.906171117935282382e+02 6.553668657573976475e+01
2.083336620881836481e-04 -2.906140976496608346e+02 5.992101529619448996e+01
2.079713211374248848e-04 -2.906133383977030462e+02 6.553498495396513590e+01
2.139039843678271202e-04 -2.905827113455907238e+02 5.993438472502664638e+01
2.139891115767703794e-04 -2.905798134555061552e+02 6.551982388659084222e+01
2.138953333180859120e-04 -2.905777517900205567e+02 5.993650353739751324e+01
2.155994554536554153e-04 -2.905673162754446821e+02 6.551415236162976896e+01
2.173353051479691813e-04 -2.905567972427670611e+02 6.550937011867702608e+01
2.215282918379278987e-04 -2.905351882790346281e+02 5.995475813030751766e+01
2.251591953796669302e-04 -2.905164309017109190e+02 5.996284339574950906e+01
2.279724524652755114e-04 -2.905015137896170927e+02 6.548410818100272479e+01
2.297449001902958550e-04 -2.904912690249748266e+02 5.997372885779054030e+01
2.295793696513803521e-04 -2.904894897817775927e+02 6.547858481676263409e+01
2.300111987436015903e-04 -2.904851105908237514e+02 6.547657058564995225e+01
2.358466880048525570e-04 -2.904575566219227767e+02 6.546386491987512102e+01
2.356212757065355228e-04 -2.904560128366938443e+02 6.546315140412917799e+01
2.365703905932684697e-04 -2.904494927904597716e+02 5.999190351432942236e+01
2.461243994016716380e-04 -2.904074014920115587e+02 6.001034572266651423e+01
2.550498527215453153e-04 -2.903692795618317177e+02 6.002716409648465401e+01
2.556479726001025204e-04 -2.903644371976297407e+02 6.002930837713349632e+01
2.601400318794465242e-04 -2.903445185185682931e+02 6.003814777450860163e+01
2.612482835629049852e-04 -2.903377673555878573e+02 6.004115076606567669e+01
2.639037351005915741e-04 -2.903251541918725707e+02 6.540201816060613282e+01
2.638086152898797346e-04 -2.903230146905862057e+02 6.004772533297278159e+01
2.646685200471123826e-04 -2.903172604134997528e+02 6.539828820989922065e+01
2.649112099832588068e-04 -2.903138438755759125e+02 6.539667230942576737e+01
2.667255411694047446e-04 -2.903045183947342593e+02 6.539225698216341698e+01
2.696781952503031509e-04 -2.902910092100373731e+02 6.006204779228010437e+01
2.698460891056482795e-04 -2.902878868326370139e+02 6.006344942770358841e+01
2.757133202687413447e-04 -2.902638769575296465e+02 6.537293331388636375e+01
2.775623788517036670e-04 -2.902546928921710787e+02 6.007839880186228498e+01
2.895080962384398589e-04 -2.902100553258478612e+02 6.534713587133020951e+01
2.910722591915457431e-04 -2.902021670390313375e+02 6.010223901036984984e+01
2.945388019682300559e-04 -2.901878278389285697e+02 6.533641167033516695e+01
2.938872328114318627e-04 -2.901875424568570452e+02 6.010891769883449598e+01
2.947016556607698953e-04 -2.901822750809005811e+02 6.533372609906574269e+01
2.962569034403597992e-04 -2.901745115938210802e+02 6.532996692870260347e+01
2.959587907927251136e-04 -2.901730183644140197e+02 6.532924330146352077e+01
3.115535438048422519e-04 -2.901191673750709015e+02 6.530301850863696700e+01
3.135703571252567161e-04 -2.901102148292156926e+02 6.529863423352112761e+01
3.150133299067408698e-04 -2.901031236336566508e+02 6.529515648624662560e+01
3.202317553125534188e-04 -2.900841936197375617e+02 6.015663884944183337e+01
3.310253916969350691e-04 -2.900485435042410245e+02 6.017331941374185789e+01
3.323807022479943057e-04 -2.900419575832675037e+02 6.017641358392490503e+01
3.409600866865348102e-04 -2.900139731661583937e+02 6.018960565978613886e+01
3.423517857843734035e-04 -2.900073997669442178e+02 6.019271495613654821e+01
3.500643424829173256e-04 -2.899826216154979193e+02 6.523536241210314301e+01
3.492298676769423397e-04 -2.899825082367224240e+02 6.020452571810803732e+01
3.502621684244345028e-04 -2.899770566620263708e+02 6.523256846357008953e+01
3.503242498864185257e-04 -2.899743794348905794e+02 6.020839544537788157e+01
3.502495781593380729e-04 -2.899720926079335186e+02 6.020948522709499429e+01
3.514969614500925246e-04 -2.899660375220610149e+02 6.522702746783092209e+01
3.565272249479011640e-04 -2.899493279844973586e+02 6.022036099420240163e+01
3.661188752296695758e-04 -2.899202805123750295e+02 6.023431131296865715e+01
3.679795036008099741e-04 -2.899127113488702889e+02 6.023796006305602901e+01
3.701724777902232850e-04 -2.899042695355401520e+02 6.519574968774605850e+01
3.692531193225727609e-04 -2.899042562196500512e+02 6.024204259966884223e+01
3.685578878969965832e-04 -2.899036407988296560e+02 6.519542938425615830e+01
3.726388992813302889e-04 -2.898901287364587915e+02 6.024887989580741987e+01
3.725755084643521007e-04 -2.898877988641870616e+02 6.025000940501614366e+01
3.831266499550272080e-04 -2.898573729754989472e+02 6.026481003355998212e+01
3.827917685113634894e-04 -2.898557474327699310e+02 6.517091391842339476e+01
3.882555279891548405e-04 -2.898390748886031361e+02 6.027375660116977230e+01
3.891895447015137829e-04 -2.898341721023625723e+02 6.515979369161549073e+01
3.927122075010349399e-04 -2.898226615415769629e+02 6.028181111387064561e+01
3.931105244144743110e-04 -2.898191477838136052e+02 6.028353906743411983e+01
3.994437036820489679e-04 -2.898006657504156465e+02 6.514242805263434377e+01
4.012754351146390714e-04 -2.897935905266222107e+02 6.513874598454445675e+01
4.006974073753433001e-04 -2.897925320413687587e+02 6.513819467305441435e+01
4.004031353721261284e-04 -2.897907667107410816e+02 6.513727493603312269e+01
3.998485516683529918e-04 -2.897896527341672481e+02 6.029809505274717907e+01
4.021259599000613768e-04 -2.897814732161259599e+02 6.513242753904320637e+01
4.200332430820204362e-04 -2.897354047304106643e+02 6.510826082677915849e+01
4.221772371366778955e-04 -2.897278133696727309e+02 6.510425622166107473e+01
4.252336834418166621e-04 -2.897180997275427217e+02 6.509912273503746860e+01
