m0 p a1 b1 m_100 m_200 m_300 m_400
1.508852093660406446e+01 9.953528251340858901e+01 1.389745897834973931e+00 7.642100855725892927e-01 1.650008407773471220e+01 1.652068666636273520e+01 1.654005687172867312e+01 1.655817802570789254e+01
1.505701265206856121e+01 9.975888336047113114e+01 1.306469110284957935e+00 7.671638638279816291e-01 1.637498113801146005e+01 1.638617655983823340e+01 1.639706544591219028e+01 1.640764528500588781e+01
1.507807208002173027e+01 1.000819273219368597e+02 1.285062529823871813e+00 5.902915374657720093e-01 1.636008150104239434e+01 1.635699447689778907e+01 1.635387361907848458e+01 1.635071901014624274e+01
1.504525907730338119e+01 1.002623554698762121e+02 1.205464286554986941e+00 7.504558467300803670e-01 1.623822264387691661e+01 1.622539945964503616e+01 1.621225727733605737e+01 1.619879964935013561e+01
1.506018476272458528e+01 9.917265952298973275e+01 1.233735115104025226e+00 8.783534904330849713e-01 1.633824497302372336e+01 1.637905934786837392e+01 1.641625088882111427e+01 1.644971743395042196e+01
1.499256229731575552e+01 9.941174860973109162e+01 1.145060555256110391e+00 8.941417651605618744e-01 1.617006772638845646e+01 1.620088509223137407e+01 1.623003235538521594e+01 1.625746922949373641e+01
1.504616726081303923e+01 1.005484028428479064e+02 1.430170065435012461e+00 6.121105250055194347e-01 1.645452517367022693e+01 1.643105923508047894e+01 1.640596706571931307e+01 1.637927813045380177e+01
1.512002414375410098e+01 9.940631629000193925e+01 1.149350283167695608e+00 1.013326047883424508e+00 1.630658147041708617e+01 1.634211788572808288e+01 1.637593363891571485e+01 1.640798111866859799e+01
1.500906749220584047e+01 1.012472923236522604e+02 1.238263691782368170e+00 5.656754672861872280e-01 1.619988159528487870e+01 1.614530090664757367e+01 1.608391597039029008e+01 1.601609438554782017e+01
1.504844481307361193e+01 1.000467357177062695e+02 1.419488649211748665e+00 7.658780154538717966e-01 1.646567940724039758e+01 1.646341314282821600e+01 1.646113468857251405e+01 1.645884406410199574e+01
1.501653297249555052e+01 9.943300187276048518e+01 1.367512259912333050e+00 9.517210704315601788e-01 1.641725921711610425e+01 1.644867528874974738e+01 1.647825312296552269e+01 1.650595475490409214e+01
1.506202275823807213e+01 9.923092501464184068e+01 1.101367451201465286e+00 8.302313612111849039e-01 1.620249831637108784e+01 1.623890244510247172e+01 1.627251628429646857e+01 1.630326013817375497e+01
1.509740461685775159e+01 9.877328599243918461e+01 1.154337123231501394e+00 1.051939964702739871e+00 1.633023273656913688e+01 1.640122048122180232e+01 1.646427292766847827e+01 1.651900632542810143e+01
1.509492885809344465e+01 1.001000970318061718e+02 1.309996749016903550e+00 6.647104949483217951e-01 1.640072340663307671e+01 1.639646965877996720e+01 1.639216453147141905e+01 1.638780819465608118e+01
1.511642514724090525e+01 9.998240038092978921e+01 1.201357697939460678e+00 6.388483501464126135e-01 1.631848868376486905e+01 1.631919305191199854e+01 1.631989594876012006e+01 1.632059737344941652e+01
1.494913790929786579e+01 1.009213677476468547e+02 1.328744336059084930e+00 5.210857872317671280e-01 1.624582223128633629e+01 1.620949667089005430e+01 1.616902505999144779e+01 1.612454053317712521e+01
1.510373617093946308e+01 9.910452393196916887e+01 1.215655281772459517e+00 9.743465322389717187e-01 1.637271953570192196e+01 1.642195859129171254e+01 1.646694995715910537e+01 1.650754865825328466e+01
1.502794854701099680e+01 1.014916728687095144e+02 1.478168609844502157e+00 5.015784486055139269e-01 1.645356525433921036e+01 1.638886436075759079e+01 1.631256585192855724e+01 1.622531993761557700e+01
1.511014193621229573e+01 9.885793199805752351e+01 1.172868285668020150e+00 8.253607470461759021e-01 1.633977977638611279e+01 1.639007332634913183e+01 1.643362599600888885e+01 1.647020841109163314e+01
1.510094244041430045e+01 9.998446368104012549e+01 1.178033788006402460e+00 7.539575294848273046e-01 1.627971177623503607e+01 1.628044620042863144e+01 1.628117950030141969e+01 1.628191167515441862e+01
1.508435637753308001e+01 1.003254266388478015e+02 1.092065853646829510e+00 5.874415478067955831e-01 1.616422370886134630e+01 1.615157664850664077e+01 1.613848630324962130e+01 1.612495811034872517e+01
1.508676848348644839e+01 9.970267300181497205e+01 1.296872285134675451e+00 7.791293167289445876e-01 1.639801105679304172e+01 1.641192099813088134e+01 1.642536570917707550e+01 1.643834046980562746e+01
1.509482836785080728e+01 1.001095884371966918e+02 1.155858435464713452e+00 7.532931189307419118e-01 1.624547827273981682e+01 1.624021530702390237e+01 1.623489815514905033e+01 1.622952706865997641e+01
1.506496514457789360e+01 1.003025452935678743e+02 1.302502059697115300e+00 7.540216804463639733e-01 1.635294382155120729e+01 1.633795783171506599e+01 1.632251461732890263e+01 1.630661972517771474e+01
1.503660055210684021e+01 9.999772557302051723e+01 1.263800215422010709e+00 7.452255416238191543e-01 1.630050725459073391e+01 1.630061371583961360e+01 1.630072015127332108e+01 1.630082656088967497e+01
1.501151202527468698e+01 1.002384917195144567e+02 1.336609615948166407e+00 6.981885238312344200e-01 1.633753530381683561e+01 1.632665263317717574e+01 1.631547606131018213e+01 1.630400808590178485e+01
1.515559823933255501e+01 9.951859678822135891e+01 1.252426739670333689e+00 7.990430487544930571e-01 1.643172873290731673e+01 1.645425371194004782e+01 1.647557910954610705e+01 1.649568522723623687e+01
1.511067530874237264e+01 1.002406248579812598e+02 1.255001175749143272e+00 8.933746706509602120e-01 1.635205982634884236e+01 1.633816077692808122e+01 1.632398249799762979e+01 1.630952821484525828e+01
1.515511629493009771e+01 9.786372351705864503e+01 9.883903591698377511e-01 1.083399796180628982e+00 1.628235409714228865e+01 1.640002934938445023e+01 1.649432219139619704e+01 1.656346158068920715e+01
1.504382900241491683e+01 1.007523644360555721e+02 1.269686080787879590e+00 6.140889989017228601e-01 1.628331562870042504e+01 1.625038802617113021e+01 1.621480475027657775e+01 1.617664412089683523e+01
1.502131547273825518e+01 1.006288183641499359e+02 1.183820108308262675e+00 6.334160275997149370e-01 1.617935984270116023e+01 1.615179911828744608e+01 1.612249588934614764e+01 1.609149532327911203e+01
1.503194230011937726e+01 9.894957122152922580e+01 1.204519000645856153e+00 8.921311049759523826e-01 1.629324477726298781e+01 1.634441876407766614e+01 1.638975567111388187e+01 1.642905386798012302e+01
1.516451531490316285e+01 9.955938862071798212e+01 1.153809271523087432e+00 8.110741601982240923e-01 1.634042912949637838e+01 1.636162448346495424e+01 1.638189426057924436e+01 1.640122278872092565e+01
1.516690219184170907e+01 9.886039422790216236e+01 1.221072334960277672e+00 9.724007653808435236e-01 1.645514148391751164e+01 1.651555335294146332e+01 1.656889335460810386e+01 1.661488179211554694e+01
1.503729945937968182e+01 1.001824204568715402e+02 1.304887401371932043e+00 6.973347039655131141e-01 1.633412346617423339e+01 1.632589032538985663e+01 1.631748851606547035e+01 1.630891913794572545e+01
1.505900382016126215e+01 9.787169534805499893e+01 1.010112196992290379e+00 1.166183826500986953e+00 1.621854618582663932e+01 1.634636291039948830e+01 1.645018373403962286e+01 1.652807347470054822e+01
1.498633285329416687e+01 9.978006177601336901e+01 1.341356479776704802e+00 6.734812094379272196e-01 1.633688782985428389e+01 1.634582727940754410e+01 1.635450596707283566e+01 1.636292222820856068e+01
1.498520748735623087e+01 1.006064264391477820e+02 1.283219467397971769e+00 5.405854927448157099e-01 1.624703793077939906e+01 1.622383917743607284e+01 1.619886396659957839e+01 1.617214811795772178e+01
1.495308932321975526e+01 1.006072006164063168e+02 1.310447284973806248e+00 7.006130188445158780e-01 1.623603271756071820e+01 1.620668414511981581e+01 1.617553308975343995e+01 1.614262434204659158e+01
1.505106054687418293e+01 9.923743463471271298e+01 1.186369265726600730e+00 1.012180865630647020e+00 1.628489800271216481e+01 1.632949054025427671e+01 1.637110349529327991e+01 1.640963988228176262e+01
1.503751273966303259e+01 1.008099389744535159e+02 1.330336245297356612e+00 6.284243360894503638e-01 1.633444418929758513e+01 1.629773507118611064e+01 1.625781515813127243e+01 1.621478615810299218e+01
1.508501944183659660e+01 1.011678620155190913e+02 1.317801973408755600e+00 4.824946723004153171e-01 1.636439098134103887e+01 1.631923288892896551e+01 1.626758460477717705e+01 1.620971772474938888e+01
1.518638306252484327e+01 9.899346152145110977e+01 1.173785834749246249e+00 9.861794916024351210e-01 1.642073430773935883e+01 1.647626356974796735e+01 1.652653012411893130e+01 1.657132888349870825e+01
1.504142664250626282e+01 9.977511141663364924e+01 1.254889984959016047e+00 7.558083105078932107e-01 1.630689419849932520e+01 1.631721796821839376e+01 1.632728586609422905e+01 1.633709587291606269e+01
1.499562875128943595e+01 1.004310888262081107e+02 1.390232104325772156e+00 7.559490388840579556e-01 1.636496992039564446e+01 1.634308302432554783e+01 1.632021608636807741e+01 1.629638573829878823e+01
1.500969419967625207e+01 1.011749336915820550e+02 1.431331097805763619e+00 6.833692709129675080e-01 1.638739830073618009e+01 1.632643961803125876e+01 1.625847365133261135e+01 1.618386209305544554e+01
1.505806073016619884e+01 1.006486704935469731e+02 1.360087354766211121e+00 5.789474266147802695e-01 1.639359532306327694e+01 1.636685284549161779e+01 1.633796449864670208e+01 1.630697764728197185e+01
1.503854076771269099e+01 1.007859118338249687e+02 1.284459662333370389e+00 4.917312928451611498e-01 1.629737619083580924e+01 1.626873067973715337e+01 1.623713264749846275e+01 1.620265793107569152e+01
1.515055251715028106e+01 9.820228956164696399e+01 1.036240393654566105e+00 9.593718660105174934e-01 1.629005076965554366e+01 1.637824981358924248e+01 1.645022446549730688e+01 1.650502355853116043e+01
1.509673619869194283e+01 9.930826221839765822e+01 1.051753852634060848e+00 7.829252820219672060e-01 1.618173741954868561e+01 1.621290684841458329e+01 1.624193864381301111e+01 1.626877720552058193e+01
1.505456959683511187e+01 9.828194426757460178e+01 1.049324184478710009e+00 1.084385896967663854e+00 1.621643559731283446e+01 1.631497489507351872e+01 1.639832410364232373e+01 1.646547871921877260e+01
1.513461998013862164e+01 9.857286209792843579e+01 1.072007236721532308e+00 1.038060524950596530e+00 1.629649481563081892e+01 1.637675433196275421e+01 1.644674206265329275e+01 1.650587924666413642e+01
1.509482557600417607e+01 9.875646347202206243e+01 1.083380197557596958e+00 9.729873243897522173e-01 1.625171688230346234e+01 1.631799010442505349e+01 1.637661081318930556e+01 1.642721225846047872e+01
1.512233535741326662e+01 9.916777707998986102e+01 1.179893735710127345e+00 9.886262271085968223e-01 1.635269427099070683e+01 1.639973942513430316e+01 1.644323378432841665e+01 1.648305644747772192e+01
1.500506047023792533e+01 9.956453510898188597e+01 1.313447175443201331e+00 8.888780440216841328e-01 1.634243567286624810e+01 1.636535379016575220e+01 1.638724469111756576e+01 1.640809184495512696e+01
1.503031982744420603e+01 1.008203074039930414e+02 1.511770811058305242e+00 6.590119958088518359e-01 1.650644019871279156e+01 1.646693280764956668e+01 1.642367169407739880e+01 1.637676989485313328e+01
1.506863418958565681e+01 1.009490634987379281e+02 1.260572438393143813e+00 5.740803383749693012e-01 1.629311630617371165e+01 1.625275456858484091e+01 1.620826221086828767e+01 1.615979443770727997e+01
1.504161453070675059e+01 1.015400740652495131e+02 1.384738074126294904e+00 4.818699380559383627e-01 1.637421767379348836e+01 1.630998957353594747e+01 1.623425116422325587e+01 1.614768976030822500e+01
1.502220297123203174e+01 9.939757700225894155e+01 1.200280961540112656e+00 8.696985963727072999e-01 1.625472452769455955e+01 1.628517800445908392e+01 1.631380020646576767e+01 1.634054963240646074e+01
1.507771923129213576e+01 1.000081795776300737e+02 1.264523512744519351e+00 7.143591072696349187e-01 1.634187547080208702e+01 1.634150786371766273e+01 1.634113992288045836e+01 1.634077164838765839e+01
1.494573701494538120e+01 1.005307336198414987e+02 1.484327621545070031e+00 6.826474455701987409e-01 1.640660820416703913e+01 1.638154450741215129e+01 1.635490112154427678e+01 1.632670735987095512e+01
1.508722374010097411e+01 1.003176114123802449e+02 1.268425612260932311e+00 6.207790441894154299e-01 1.634305008395838144e+01 1.632995386539328209e+01 1.631636587904550240e+01 1.630229150189414256e+01
1.501003119918846274e+01 9.989719003567014965e+01 1.207221985197158176e+00 6.709160566929277536e-01 1.622156631872318400e+01 1.622582879388684063e+01 1.623004043164529264e+01 1.623420105589297080e+01
1.510591452899463150e+01 9.921686776920867601e+01 1.175908752977415261e+00 8.529389812277585747e-01 1.632266081288758741e+01 1.636050628640659710e+01 1.639526663807475515e+01 1.642685638995085284e+01
1.509064852214512698e+01 1.020295609654010747e+02 1.404819403567563185e+00 2.312773700771479923e-01 1.645567890810210798e+01 1.639459434336396626e+01 1.631316719872927479e+01 1.621266780166757471e+01
1.500228852615190078e+01 1.005775079600884538e+02 1.379766865946123744e+00 6.766959640456811087e-01 1.635674931154080625e+01 1.632968047063169337e+01 1.630088409806098326e+01 1.627039767081168620e+01
1.500198651384931381e+01 9.935767388792729093e+01 1.098302886686951751e+00 8.551332638719628676e-01 1.613410894956057007e+01 1.616606082170068248e+01 1.619609230554384638e+01 1.622415385776647057e+01
1.497129828216210612e+01 1.011086371876558019e+02 1.415027462478839482e+00 6.738218146333796454e-01 1.633658341788016344e+01 1.628036349768635560e+01 1.621793271939291259e+01 1.614958728574086777e+01
1.501442964041258854e+01 1.006442551104214829e+02 1.360115257998000260e+00 6.808273366615544830e-01 1.634606900415348818e+01 1.631543920968630346e+01 1.628270505809295088e+01 1.624791949621317855e+01
1.504999003283155723e+01 9.965050812743140796e+01 1.284192018156568693e+00 8.689180169945736054e-01 1.635301639810805341e+01 1.637121802678780824e+01 1.638877809875181057e+01 1.640568808724907157e+01
1.508456524280357769e+01 1.003180642914031324e+02 1.273851153744915976e+00 6.161518394615086436e-01 1.634588996191382293e+01 1.633286298147820048e+01 1.631934062488608816e+01 1.630532825836770172e+01
1.505106054687418293e+01 9.923743463471271298e+01 1.186369265726600730e+00 1.012180865630647020e+00 1.628489800271216481e+01 1.632949054025427671e+01 1.637110349529327991e+01 1.640963988228176262e+01
1.497863137234050157e+01 1.003103652873545286e+02 1.292182302971644603e+00 7.945764609799006450e-01 1.625512352160887630e+01 1.623895095505641706e+01 1.622230208760297998e+01 1.620518321120076166e+01
1.507910782365507885e+01 9.857920618894112863e+01 1.213637649630907589e+00 1.019540061198750180e+00 1.637997364172755610e+01 1.645654108112904979e+01 1.652182031345744662e+01 1.657527636869651744e+01
1.504616726081303923e+01 1.005484028428479064e+02 1.430170065435012461e+00 6.121105250055194347e-01 1.645452517367022693e+01 1.643105923508047894e+01 1.640596706571931307e+01 1.637927813045380177e+01
1.499092053633191668e+01 1.007934871079384465e+02 1.407042721649444772e+00 6.650795862918297274e-01 1.636335839269021264e+01 1.632539631603219732e+01 1.628416988956360711e+01 1.623977995998356860e+01
1.499022579797409982e+01 1.011980928656712138e+02 1.360493831367895368e+00 5.455821136222560597e-01 1.630641036205297567e+01 1.625482141011432802e+01 1.619623810683853904e+01 1.613098447059295637e+01
1.516017242033484713e+01 9.970619874296988883e+01 1.145364655056573255e+00 7.891729024906126710e-01 1.631995105947274993e+01 1.633396749935825554e+01 1.634758159054979032e+01 1.636078866646465713e+01
1.501952738184325398e+01 1.003571791483011850e+02 1.358837328399452815e+00 6.988652689666707829e-01 1.636239799409906226e+01 1.634575977007829195e+01 1.632845835819156832e+01 1.631050241007983459e+01
1.505270562483480390e+01 9.979966019112477227e+01 1.393048143783804704e+00 7.139820452313472288e-01 1.645464817161791515e+01 1.646331954600584879e+01 1.647176651229322175e+01 1.647998772669089362e+01
1.510467415332161245e+01 9.893324950890080061e+01 1.246590851045542792e+00 8.695192412980645713e-01 1.640726892417695382e+01 1.645729638280890583e+01 1.650111784827729267e+01 1.653853226243802510e+01
1.505933269723803924e+01 1.017366362156957535e+02 1.287590322283442390e+00 4.550385088276556189e-01 1.629081339930169037e+01 1.622055125353281113e+01 1.613694405472453042e+01 1.604095264052152103e+01
1.511218440226583226e+01 9.923940665382056636e+01 1.233237251085538944e+00 8.771790962065200148e-01 1.638621690604566794e+01 1.642405827742115676e+01 1.645885803116054902e+01 1.649053548302528327e+01
1.509919652297223891e+01 9.880264006925035858e+01 1.072231064468120110e+00 9.517459615181955712e-01 1.624072052955789758e+01 1.630339820609200530e+01 1.635909739255153994e+01 1.640749530561430092e+01
1.505341922148299716e+01 9.937676923080152847e+01 1.285580138635818770e+00 8.567113176114347084e-01 1.637175082358962186e+01 1.640245557744195182e+01 1.643106595254996805e+01 1.645753753131051411e+01
1.502131547273825518e+01 1.006288183641499359e+02 1.183820108308262675e+00 6.334160275997149370e-01 1.617935984270116023e+01 1.615179911828744608e+01 1.612249588934614764e+01 1.609149532327911203e+01
1.508281903456731143e+01 1.000428161349830987e+02 1.305382938568047990e+00 7.528618316413329126e-01 1.638617276095267883e+01 1.638413412412765169e+01 1.638208607740180511e+01 1.638002863558471134e+01
1.506592494986298014e+01 1.004604248278673424e+02 1.328449696099641031e+00 6.716152591081332446e-01 1.637448620441104197e+01 1.635351270916518018e+01 1.633147155136237672e+01 1.630838100744144370e+01
1.506346304566837446e+01 1.000081084988745630e+02 1.310701372403258347e+00 7.414181983453396185e-01 1.637378654681779366e+01 1.637340833550927854e+01 1.637302978424423827e+01 1.637265089312091249e+01
1.511464668786319976e+01 9.954812517642531589e+01 1.111715044210654924e+00 7.225902188824235850e-01 1.624651581167990955e+01 1.626574923689346974e+01 1.628404636338160572e+01 1.630139230839019859e+01
