weight logl m0 p a1 b1 m_100 m_200 m_300 m_400
0.000000000000000000e+00 -1.043953031462743820e+04 1.530115444305744354e+01 1.182572536941831913e+02 3.749714065298521248e+00 8.309216140882227819e+00 1.056643752685234361e+01 6.198649451890057449e+00 9.745117554608640376e+00 1.812233272206345092e+01
0.000000000000000000e+00 -1.043132504357776997e+04 1.463270574479569319e+01 1.558019842861350810e+02 -7.178005288789304217e+00 -6.863104457114910240e+00 2.448222467512596978e+01 9.430418630819136894e+00 1.132216969167391518e+01 2.399615084399495402e+01
0.000000000000000000e+00 -1.040851347423232801e+04 1.568894876765159907e+01 1.009397880140411417e+02 1.390289269579525921e+00 -9.945893772245923969e+00 1.765835148117957942e+01 1.823072732175437949e+01 1.879440738078913853e+01 1.934746322960780773e+01
0.000000000000000000e+00 -1.040276270901449971e+04 1.890443279802500598e+01 7.586573482875630248e+01 -8.406946631881062615e-01 -8.322284467543724418e+00 1.168176468660031020e+01 2.574067780638959491e+01 2.045232110684757387e+01 1.078328280149182916e+01
0.000000000000000000e+00 -1.033726262786734878e+04 1.980295772917961017e+01 1.252236852599946815e+02 9.221944783346462060e+00 -3.443936706401200532e+00 2.585863364750906612e+01 1.422005340582789756e+01 1.039234422981773598e+01 1.973073721768088262e+01
0.000000000000000000e+00 -1.022501542655096819e+04 1.903867076870307784e+01 1.015299086172162788e+02 9.459424792726764508e+00 3.839739087099047765e-02 2.845210001648993270e+01 2.832178533557995337e+01 2.810831878952217622e+01 2.781361246733840886e+01
0.000000000000000000e+00 -1.020686687012822404e+04 1.202091617114287203e+01 6.443925826606985652e+01 9.034590525334717626e+00 -8.596629804734970293e+00 6.212832729320034275e+00 1.399150922493526394e+01 1.409511070899849727e+01 6.120129638456558219e+00
0.000000000000000000e+00 -1.016390278085635873e+04 1.733477493737463959e+01 1.575362379456521467e+02 -8.814933623163712539e+00 2.525090604071317912e+00 2.128182286107707455e+01 2.092086784315128511e+01 8.637060448552620784e+00 2.527095501801249000e+01
0.000000000000000000e+00 -1.014040387138434926e+04 1.068271540497864791e+01 9.014868828338487106e+01 1.720873249908038360e+00 7.625404222698143997e+00 1.684755986232811509e+01 1.849756237047784069e+01 1.660579866499190160e+01 1.202963483452845850e+01
0.000000000000000000e+00 -1.013293903804753427e+04 1.560033307064875530e+01 1.518111364310609019e+02 6.174187911689902108e+00 -9.425982306004858202e+00 2.016752260405126407e+01 4.469504511059465557e+00 2.311311457408594094e+01 1.857775395876325319e+01
0.000000000000000000e+00 -1.011285987963447769e+04 1.075327417643088879e+01 1.870315952748165955e+02 -1.309206073854856101e-01 5.830443199848447833e+00 9.621064854016784906e+00 1.309510137130847518e+01 7.312511814701483814e+00 1.513034959164866322e+01
0.000000000000000000e+00 -1.007703045454350286e+04 1.073797756613917720e+01 1.924128440642537612e+02 8.017304161384156913e+00 -3.573085766734122259e+00 3.223606925535416501e+00 1.763424801695737187e+01 4.565500853424214966e+00 1.609205999247953400e+01
0.000000000000000000e+00 -1.007098663128225780e+04 1.110796078997177716e+01 1.102770887945433742e+02 9.921788561334455636e+00 3.711180763061157961e+00 1.732584000134479041e+01 1.155022941523828806e+01 5.627261759860182622e+00 1.530378299693371247e+00
0.000000000000000000e+00 -1.001307049355438357e+04 1.702327573714748610e+01 5.912174073429585519e+01 7.827587690475766635e+00 -2.711849916554855966e+00 1.673728609500033215e+01 9.401477132269040027e+00 2.279367017706639587e+01 2.049288132408520724e+01
0.000000000000000000e+00 -1.001210016132976853e+04 1.567661528508802782e+01 8.220025259937312967e+01 9.098258909373942771e+00 4.042743563532841478e+00 2.152899712621185913e+01 9.020933104993783758e+00 7.046387628036024253e+00 1.873034635950163818e+01
0.000000000000000000e+00 -1.000144505897257295e+04 1.211397557340833231e+01 1.069461753403485034e+02 6.082717139529727035e+00 -9.635871853702189682e+00 2.152127181202644834e+01 2.330077498851091988e+01 2.324293255698532334e+01 2.135724469114337509e+01
0.000000000000000000e+00 -9.952214609791433759e+03 1.511039068714324074e+01 7.137330601950331754e+01 -3.931065468565226872e+00 -9.864145298396193695e+00 1.256284406703849754e+01 2.318377581081209371e+01 4.530585047205857308e+00 2.423980629090009842e+01
0.000000000000000000e+00 -9.947619200641875068e+03 1.318855524233492815e+01 1.990259423515007313e+02 -7.351181232287729017e-03 9.249571510864161183e+00 1.305369581296415937e+01 1.346559340200494859e+01 1.276940384323075328e+01 1.374972079492868460e+01
0.000000000000000000e+00 -9.938243865458451182e+03 1.347802324669231666e+01 1.519271332149285172e+02 -7.025344138690581275e+00 -4.686073699378869861e+00 2.123695196368839788e+01 1.204167625348357440e+01 7.285538179080627508e+00 2.166773760442498542e+01
0.000000000000000000e+00 -9.912503360427994267e+03 1.698466213618128506e+01 1.349533676404992661e+02 9.759197219944130808e+00 5.413014695993659586e+00 1.102852863114281767e+01 7.898975431893362043e+00 2.396819127164328833e+01 2.528066198990644864e+01
0.000000000000000000e+00 -9.886354406267761078e+03 1.230747838538880501e+01 7.886571184129361711e+01 9.319905706994855876e+00 -7.763762067061441563e+00 3.542656442054987309e+00 4.963514503297671077e+00 2.272792385296807538e+01 1.730225660613534444e+01
0.000000000000000000e+00 -9.885220536218716006e+03 1.066905018441692476e+01 1.422787774005056463e+02 -9.721962465238032536e+00 1.700992797249334387e-02 1.349125119046733801e+01 1.874304654346175170e+01 3.132205425952102829e+00 6.996038972412340406e+00
0.000000000000000000e+00 -9.883128630746226918e+03 1.069631338571694634e+01 1.554283442604937306e+02 7.837785794817971663e+00 -2.906336690114761367e+00 8.108062152671660527e+00 6.072626991242392691e+00 1.902627449534617199e+01 4.975825047260993728e+00
0.000000000000000000e+00 -9.809175636454991036e+03 1.666664233316294030e+01 1.117090894211796126e+02 7.862952850306285768e+00 -6.289507765304202636e+00 2.673429870256874352e+01 2.472783337924015967e+01 1.934947738736817868e+01 1.284892661896653721e+01
0.000000000000000000e+00 -9.794960068831482204e+03 1.331610331770459510e+01 1.923454593253487133e+02 9.968015053713749296e+00 -3.512968254599025286e+00 3.863945294222428828e+00 2.210485426453416835e+01 5.327953578959366610e+00 2.037895525930698426e+01
0.000000000000000000e+00 -9.793271872290604733e+03 1.650530581378595940e+01 1.730757202001751125e+02 9.329026903151515171e+00 -2.710279396848336297e+00 9.540833951911986688e+00 1.947464125036612970e+01 1.822631286863258993e+01 1.049689307608172761e+01
0.000000000000000000e+00 -9.769354861254239950e+03 1.128759668556919493e+01 8.660076110131915073e+01 -5.431917316503412252e+00 -8.687730199568084899e+00 1.049645445535588806e+00 5.181026428822054442e+00 1.464325445001605708e+01 2.117609698938939999e+01
0.000000000000000000e+00 -9.758683699865341623e+03 1.783999825968461295e+01 1.352641499997258165e+02 7.212982910950238136e+00 -7.482671262415938607e+00 2.482092012308537576e+01 9.688557716697104638e+00 1.195488891780346563e+01 2.678258442574771081e+01
0.000000000000000000e+00 -9.748171649268027977e+03 1.456530221157156646e+01 1.314343941283982531e+02 -4.536769469602210947e+00 9.563778383548154238e+00 4.715039702890456041e+00 1.776182298703254148e+01 2.485049046881330881e+01 1.276820709797660136e+01
0.000000000000000000e+00 -9.650917069126671777e+03 1.686245969039968529e+01 1.759186870380920880e+02 6.412803188273485944e-01 -9.004567670107448407e+00 2.003371432998081048e+01 1.045618554043800330e+01 2.533711026893834628e+01 7.862746665283060210e+00
0.000000000000000000e+00 -9.626075784462720549e+03 1.405904483768380686e+01 1.027274100628639530e+02 -7.592684254035946267e+00 -2.763095353846701130e+00 7.030562157812314084e+00 7.789901861810436756e+00 8.723297459760658512e+00 9.804834244367654605e+00
0.000000000000000000e+00 -9.615293300230507157e+03 1.024451182958873652e+01 7.434397926905501208e+01 3.221430689432040140e+00 7.005561699668621856e+00 1.422386246811502630e+01 2.545540537041834916e+00 1.492799583318910628e+01 1.267365603348131842e+01
0.000000000000000000e+00 -9.604298782213380036e+03 1.437307256682374934e+01 9.043997569973183204e+01 7.664451495233109313e+00 4.594877698909327179e+00 2.324059200647491252e+01 2.067371303670893923e+01 1.542817288570952527e+01 9.734066231032425520e+00
0.000000000000000000e+00 -9.574845092256990029e+03 1.640320894520731443e+01 1.577352722898917250e+02 -9.221827361950689195e+00 -1.076431267226309885e+00 2.334903142953149313e+01 1.637131781292949739e+01 9.499874094453845785e+00 2.563221352581208379e+01
0.000000000000000000e+00 -9.567501579905459948e+03 1.943458478409632306e+01 1.307887569162708417e+02 -4.891897896255372302e+00 3.484711735601928595e+00 1.551663533409588069e+01 2.360907429561383353e+01 2.411691718895152192e+01 1.611746838834796591e+01
0.000000000000000000e+00 -9.536696314630538836e+03 1.983718683702963048e+01 1.954260213186297221e+02 8.605519131125724641e+00 -1.464077608757186511e+00 1.136247638906123036e+01 2.813528997826545464e+01 1.176053521336844376e+01 2.764873948993987085e+01
0.000000000000000000e+00 -9.477678245632612743e+03 1.098662398872696322e+01 1.772402238762869047e+02 9.610414600431727905e+00 2.360643785026606878e+00 1.220985503066822631e+00 1.933960287218847185e+01 5.387384216134905479e+00 1.293316084030207591e+01
0.000000000000000000e+00 -9.445823248057289675e+03 1.948727860383602462e+01 1.165075167599328552e+02 1.469842858809007780e+00 -6.236769407671990173e+00 2.525950373503044943e+01 2.528148796309466917e+01 2.100677172538440374e+01 1.560527417925187166e+01
0.000000000000000000e+00 -9.433032474543146236e+03 1.907982734850099149e+01 1.701903625343058479e+02 3.143689802660192711e+00 -6.524250306169435909e+00 1.981180376581393787e+01 1.468828439635832162e+01 2.583443188421335890e+01 1.195630732315197164e+01
0.000000000000000000e+00 -9.426983388541299064e+03 1.821371205169132423e+01 1.968367117474937231e+02 2.799714647784167454e+00 8.846594593363242609e+00 1.497111348451205259e+01 2.189093100054452989e+01 1.411124385880682652e+01 2.273097463273784413e+01
0.000000000000000000e+00 -9.425970945565128204e+03 1.703371142386669490e+01 1.648703856316919882e+02 -9.700249939039695235e+00 1.177526450946011494e-01 2.456757110642895370e+01 1.491787089684832424e+01 1.281833179434655179e+01 2.576094493534376539e+01
0.000000000000000000e+00 -9.374912344628424762e+03 1.173366343121640831e+01 1.696710175307499071e+02 3.630037170076210629e+00 -8.260646385548412240e+00 1.306000671814400071e+01 5.858331979878936835e+00 2.035334862592023342e+01 3.017199481852738785e+00
0.000000000000000000e+00 -9.357677361653804837e+03 1.674293439349735380e+01 9.126149143280862575e+01 -6.522668340462002945e+00 8.814758687099136125e+00 1.635459541298424568e+01 2.262529851611267873e+01 2.683028054976180243e+01 2.749286992362742410e+01
0.000000000000000000e+00 -9.328339922171613580e+03 1.414195207002435239e+01 1.352356101706011486e+02 -3.446846952716470014e+00 9.825340593651411325e+00 4.566500681533607775e+00 1.885731211071189506e+01 2.309273359352079069e+01 8.240832418696196982e+00
0.000000000000000000e+00 -9.302175865102979515e+03 1.069096285424419079e+01 1.719756657401660220e+02 -9.699559018467187599e-01 5.652294658093399704e+00 8.767685498738728711e+00 1.501433097430388486e+01 5.076047428485212620e+00 1.615771987608018634e+01
0.000000000000000000e+00 -9.299383500756688591e+03 1.493949549145902722e+01 7.766667244271880577e+01 8.972176182621073082e+00 2.485938276287665616e+00 1.525910333833273214e+01 5.817888237105092841e+00 1.888465010670027766e+01 2.221656517242760032e+01
0.000000000000000000e+00 -9.266929473714235428e+03 1.338140933324836190e+01 1.194719598582190230e+02 9.216402066637463975e+00 -1.694151691346903021e+00 1.962025481799339843e+01 1.065223153523706401e+01 4.304732956883134065e+00 6.672553217581373985e+00
0.000000000000000000e+00 -9.257287320358027500e+03 1.739936310232582173e+01 5.379578681909970328e+01 4.653358208214621428e+00 -8.933213442202807997e+00 2.726325937291328216e+01 2.521385077452835333e+01 1.741288496943321107e+01 9.601966907008836927e+00
0.000000000000000000e+00 -9.255693904534611647e+03 1.051981086138162702e+01 5.505737471526718707e+01 4.053967961044893542e+00 4.706891961883020059e+00 7.855358131829794033e+00 4.309997736618431219e+00 8.159818816915297646e+00 1.482012212895398307e+01
0.000000000000000000e+00 -9.255560487489812658e+03 1.314562616970222919e+01 5.027358130694573646e+01 8.674461076523069636e+00 3.214565577320323442e+00 2.158015791345599865e+01 2.130080058998026260e+01 2.098332115717814617e+01 2.062920370171938345e+01
0.000000000000000000e+00 -9.236372068974138529e+03 1.167920530939487023e+01 1.564560627142390388e+02 -2.873923115805732564e+00 9.550355651516614586e+00 6.196484071185678566e+00 2.158741422759515416e+01 4.449776815326153212e+00 1.104629309255751046e+01
0.000000000000000000e+00 -9.219066855891112937e+03 1.952143574870292753e+01 1.077011920548013251e+02 -7.683482907725402988e+00 -4.038089956181210027e+00 1.435427449500656749e+01 1.789617490897553154e+01 2.176065728134462418e+01 2.518069870636863783e+01
0.000000000000000000e+00 -9.218005813474941533e+03 1.196379782970143957e+01 5.746423905570663493e+01 -2.271500422753462978e+00 9.460746514379025029e+00 2.660532878125602352e+00 1.537879073206771885e+01 2.084731565786276875e+01 7.456904838292956583e+00
0.000000000000000000e+00 -9.181850783981228233e+03 1.953873754727621659e+01 1.178021741875827502e+02 -7.482668575743483430e+00 5.017969502103376556e+00 1.110295089417531145e+01 1.720077581851119319e+01 2.525275576923137422e+01 2.852874760521739717e+01
0.000000000000000000e+00 -9.144958136012797695e+03 1.477357622012394778e+01 1.705997092404092541e+02 -6.310096796437063560e+00 5.475511730685697742e+00 1.735947480676467336e+01 1.665152111873205953e+01 8.968936925945742544e+00 2.284460735515286700e+01
0.000000000000000000e+00 -9.121215447120030149e+03 1.259074381800746778e+01 1.472452472111358475e+02 6.292710829278181706e+00 -5.378373495846837216e+00 1.473471630943251576e+01 4.451353997637493620e+00 1.745751434763349863e+01 1.653821283367002692e+01
0.000000000000000000e+00 -9.105114953058309766e+03 1.649047401815628433e+01 1.913483997073851697e+02 -5.804461006299959536e+00 8.642599890747433733e+00 2.101297547627045503e+01 1.334102644021614026e+01 1.820343007507218758e+01 1.624851264145101126e+01
0.000000000000000000e+00 -9.094381321467661110e+03 1.915111634313047517e+01 8.911166609287135998e+01 -5.918341127159417070e+00 -2.443780529370879862e+00 1.319571251168011194e+01 1.649973586082532861e+01 2.129123018633003994e+01 2.488208309159737297e+01
0.000000000000000000e+00 -9.082311266600192539e+03 1.138745982148600966e+01 1.783191402498550246e+02 -3.569601145418792143e+00 -8.333528387555748651e+00 1.780611882082129682e+01 3.044897702487835645e+00 2.045146815427385434e+01 2.908447979102826153e+00
0.000000000000000000e+00 -9.069948960752575658e+03 1.675377621578796550e+01 1.548240779327827283e+02 -8.130281943089364916e+00 3.229398431273081016e+00 1.913789653504807831e+01 2.198278810450882759e+01 8.006396675034023858e+00 2.216957537572302073e+01
0.000000000000000000e+00 -9.061690915625429625e+03 1.919536659505377330e+01 1.550149344305563659e+02 6.396792007624419796e+00 -6.423935474946979696e+00 2.035623300436845540e+01 1.137671113162092240e+01 2.761102026402706855e+01 1.670628095008694558e+01
0.000000000000000000e+00 -9.043356223075992602e+03 1.024766683204900453e+01 1.769794744067095280e+02 7.860569506832135289e+00 -4.168422797086552833e+00 4.690700413038695338e+00 1.258592655440836694e+01 1.151317100283376327e+01 5.586797982071044721e+00
0.000000000000000000e+00 -9.025851661767519545e+03 1.866641336385191607e+01 8.375927068069105985e+01 -8.847514125942213425e+00 -2.233619026496105775e+00 1.351556344565810619e+01 2.395730388829296942e+01 2.747058388176230537e+01 1.945473717354175847e+01
0.000000000000000000e+00 -8.992928673706761401e+03 1.983606049549995376e+01 1.747673437842566386e+02 3.301356221214682307e+00 6.528923347426275114e+00 1.400764484048065306e+01 2.701285242386574481e+01 1.276225820397147004e+01 2.537633488131278625e+01
0.000000000000000000e+00 -8.992472650930154487e+03 1.913204004948079273e+01 1.005801643708922484e+02 -7.143220619174009300e+00 2.302084404534694428e+00 1.191009519012470008e+01 1.184085609098448444e+01 1.178119306997216498e+01 1.173118448716668283e+01
0.000000000000000000e+00 -8.979921251051911895e+03 1.885584550384820091e+01 1.209678251158122464e+02 -3.115343406423227712e+00 -5.740018011015153299e+00 2.249936312035640640e+01 2.534722037691199148e+01 2.122714327726138350e+01 1.456168133275703269e+01
