A lam0 gamma C W
3.554424159702020916e+02 1.215721076941678803e+03 7.502453088210166987e-01 2.043417851397675804e+02 1.739450478653121746e+00
4.878931920503923720e+02 1.215584207976896096e+03 1.031112910508387603e+00 2.127935724830141453e+02 2.292800418533964546e+00
3.939508339172141973e+02 1.215775067659039451e+03 7.392533306072150978e-01 2.026524908659707478e+02 1.943972325401928325e+00
3.646048532853091615e+02 1.215752761257843076e+03 6.687712787725677011e-01 2.016453745183965793e+02 1.808148856159581319e+00
3.076381849859077988e+02 1.215783033466594361e+03 6.482825530678699710e-01 2.023144622256955927e+02 1.520594136482029679e+00
3.977105940889601925e+02 1.215744500911493787e+03 7.947322114191484044e-01 2.152386139127428635e+02 1.847766006568835051e+00
2.990066348947232200e+02 1.215790109962725637e+03 5.655964695268689280e-01 2.023072061708476213e+02 1.477983115649441181e+00
5.078441453083354418e+02 1.215649303311159656e+03 9.441735648184128582e-01 2.157399727054990706e+02 2.353964075083943897e+00
3.998573565811660160e+02 1.215625551338991954e+03 8.233858942199436814e-01 2.070829406918889219e+02 1.930904376986316118e+00
4.830606515074686058e+02 1.215647229290413634e+03 9.830002674986880740e-01 2.175311829462663695e+02 2.220650138361046633e+00
4.426840451762655562e+02 1.215801328392302821e+03 8.744646688201784812e-01 2.105719556937043535e+02 2.102293459344552584e+00
4.031634545959641400e+02 1.215698741523299532e+03 7.418554637613122837e-01 2.164500136784617439e+02 1.862616905143128054e+00
3.888633168994772404e+02 1.215672118804584898e+03 7.479389345763735042e-01 2.115896436818493953e+02 1.837818288895936014e+00
4.640203183043385025e+02 1.215741023401177927e+03 8.509949202452996575e-01 2.211282217103121752e+02 2.098421968554632588e+00
4.905847768497731067e+02 1.215662015987271843e+03 9.180458131352864370e-01 2.149469200469290797e+02 2.282353135102677122e+00
4.883558854399081497e+02 1.215660987874682178e+03 1.010993700110260463e+00 2.197728704290480266e+02 2.222093584556288803e+00
3.702956100849705763e+02 1.215700923020993059e+03 7.943222501844204864e-01 2.018021479282512871e+02 1.834943849143892303e+00
4.503515787312275052e+02 1.215697565280815979e+03 7.840140475692852773e-01 2.102372540817955837e+02 2.142111210014245426e+00
3.734303757126382948e+02 1.215747630512556270e+03 7.020367696756258935e-01 2.103470163619034565e+02 1.775306263770096926e+00
4.359069545881453678e+02 1.215689975245942605e+03 8.750398988907274189e-01 2.052287957305361488e+02 2.124004835853969819e+00
3.965902517503729996e+02 1.215684463915533797e+03 7.704385053158882002e-01 2.081497314336634474e+02 1.905312339433715918e+00
4.007590308893580868e+02 1.215659127760784031e+03 7.489843378793373807e-01 2.052883735550730364e+02 1.952175975430219923e+00
4.612871602105817601e+02 1.215663615870444573e+03 9.313191861561812557e-01 2.105659654683090025e+02 2.190701423112973334e+00
3.518454809683582880e+02 1.215626731096446974e+03 6.627615920423980400e-01 2.061352916576510097e+02 1.706866777343019947e+00
3.957424975235841771e+02 1.215788756921576805e+03 7.125490986597167176e-01 2.087718680831247866e+02 1.895573868055896227e+00
4.045265598968629774e+02 1.215753215167906092e+03 7.311424950390098543e-01 2.119789891346812283e+02 1.908333281275562232e+00
3.832313609418786200e+02 1.215685429109054212e+03 7.079862279554749449e-01 2.061503150767131558e+02 1.858989935568469143e+00
3.740608191971141991e+02 1.215596599980108067e+03 7.950499321473969427e-01 2.041627193861320961e+02 1.832170047116459699e+00
3.542884654073178581e+02 1.215701969270518020e+03 7.076223467323584648e-01 2.021662292090070707e+02 1.752461164228576784e+00
4.207881013026629944e+02 1.215727511840247871e+03 8.238221756816548336e-01 2.074283529070685290e+02 2.028594911955856617e+00
4.615699938631714190e+02 1.215738200584587958e+03 7.997614243507598086e-01 2.149002603102755984e+02 2.147833572638539579e+00
3.906456187661173090e+02 1.215631910029767823e+03 7.054310919380125666e-01 2.112521789231275875e+02 1.849190956313255807e+00
3.484708154867817029e+02 1.215725784537442451e+03 7.463247515501169049e-01 2.051037250056993457e+02 1.698997984932250960e+00
4.461338578196114781e+02 1.215784903175375575e+03 8.489513219596082072e-01 2.130775829975183910e+02 2.093762523225201733e+00
3.545720077440410023e+02 1.215678151292531538e+03 7.305579612440217252e-01 1.982627083619698283e+02 1.788394855863141064e+00
3.338471953196423101e+02 1.215728567358526334e+03 6.709760805365738712e-01 2.018031928088179257e+02 1.654320680822521927e+00
3.167434016012439315e+02 1.215718820228950790e+03 6.405037320796641565e-01 2.042924006469086748e+02 1.550441429041168107e+00
3.179151722848201871e+02 1.215766448472330012e+03 6.688363695617979277e-01 1.928411646252161518e+02 1.648585626946837079e+00
4.150545571860517953e+02 1.215662446010403301e+03 8.231397678242928784e-01 2.126347937348064647e+02 1.951959742316202950e+00
3.842590100130431665e+02 1.215659166353746059e+03 7.207573797176686226e-01 2.079017855896240690e+02 1.848271812208142517e+00
3.240863359782112525e+02 1.215699478557856310e+03 6.223769778050304291e-01 2.025094958942434005e+02 1.600351304747995362e+00
5.141708898280871836e+02 1.215696255580519392e+03 9.585639327735341331e-01 2.173211806923251572e+02 2.365949274663799340e+00
4.237729730466737692e+02 1.215626917150120107e+03 8.037426411021235673e-01 2.156860441222359555e+02 1.964767700994638711e+00
3.853930116549865943e+02 1.215728981135717731e+03 8.697136771361773100e-01 1.951674728456760022e+02 1.974678495528437105e+00
3.881362642772057825e+02 1.215704432251923208e+03 7.871712098026473203e-01 2.039330458971510325e+02 1.903253406380020607e+00
3.734166027950781768e+02 1.215708472487812969e+03 8.380223175793580781e-01 1.958177806628475821e+02 1.906959631199243388e+00
3.304854670062634341e+02 1.215825730257221267e+03 6.544440344259564446e-01 2.127773319813530293e+02 1.553198660443894763e+00
4.237729730466737692e+02 1.215626917150120107e+03 8.037426411021235673e-01 2.156860441222359555e+02 1.964767700994638711e+00
4.331357641155686906e+02 1.215699532757907491e+03 8.099997828549571066e-01 2.187230665518611090e+02 1.980293029646548408e+00
3.635665691613437502e+02 1.215610505993157403e+03 7.293207571362438912e-01 2.021029111798372924e+02 1.798918021709401405e+00
4.996111555850015975e+02 1.215652909351732660e+03 9.480636734699083856e-01 2.205919600459168066e+02 2.264865661835572919e+00
3.425789296178973018e+02 1.215685826669047856e+03 6.706269719544400987e-01 2.049933263845412057e+02 1.671171133519064655e+00
3.512900832039456986e+02 1.215547203425639509e+03 6.834364083788522226e-01 2.038255492398872946e+02 1.723484050522556377e+00
3.367838339758600341e+02 1.215686567775311232e+03 6.111463469446022367e-01 2.014863214454595095e+02 1.671497258770612504e+00
3.657153020646928212e+02 1.215786499453947499e+03 7.606358177904629647e-01 2.068169533974056833e+02 1.768304271274892425e+00
3.720055387835087686e+02 1.215679519963796793e+03 7.014673200115355556e-01 2.108549714183353956e+02 1.764272078961094614e+00
4.647829484715113608e+02 1.215685596126095788e+03 9.288254542784956103e-01 2.082570534876457202e+02 2.231775302146409068e+00
3.157783054863299981e+02 1.215758181536111579e+03 6.213828816773068198e-01 1.981859196055888219e+02 1.593343796142342450e+00
2.697271428900718320e+02 1.215751049753214829e+03 6.141408132151012778e-01 2.001932072589129916e+02 1.347334140769469446e+00
3.350969664895196161e+02 1.215686817225838013e+03 6.763571174114447748e-01 2.110906777555991027e+02 1.587455069320943934e+00
4.329789015916792323e+02 1.215680877694523588e+03 8.328023948009551924e-01 2.129425197511953627e+02 2.033313506844838248e+00
3.471115181698774563e+02 1.215644646465648975e+03 7.090893913550183614e-01 2.086052774069776206e+02 1.663963263463760001e+00
4.132891090905579858e+02 1.215780090374831389e+03 7.968497253023683058e-01 2.026195082690030347e+02 2.039730096185330854e+00
3.934817846357559574e+02 1.215750675675767070e+03 7.347008020401862849e-01 2.057086298508982054e+02 1.912811265725504750e+00
4.325764168328070127e+02 1.215701774872557962e+03 9.585443109401731165e-01 2.111376156150310521e+02 2.048788964357384668e+00
3.978688444782816873e+02 1.215751558682452242e+03 7.914683943069381611e-01 2.155423914456127648e+02 1.845896029128334392e+00
4.598348866761086242e+02 1.215700525430833295e+03 9.276117513665469438e-01 2.164875304145560619e+02 2.124071006748343038e+00
3.495087133289606527e+02 1.215871969607386063e+03 7.407012014620498741e-01 2.013735764818852374e+02 1.735623508481516586e+00
4.253841415395528429e+02 1.215645882754049580e+03 8.249107469486722799e-01 2.094857786986077315e+02 2.030611071463535033e+00
2.799163524101056737e+02 1.215771225642170293e+03 5.419381504996609866e-01 1.975734692726234982e+02 1.416770953309832493e+00
4.530322437212391833e+02 1.215670708521086908e+03 9.118601837196327331e-01 2.120904886373808438e+02 2.136032816142951152e+00
4.132266701815652823e+02 1.215672195733941408e+03 8.479006672991649118e-01 2.122500153999319537e+02 1.946886408478902597e+00
4.304556150407227051e+02 1.215663170835380242e+03 8.629317444806671178e-01 2.056772331379741274e+02 2.092869533848507491e+00
3.266580731902107004e+02 1.215679540209793913e+03 7.441529198266275680e-01 2.028161181763177865e+02 1.610611997347425550e+00
3.922026929416676353e+02 1.215705899092968593e+03 8.237949377114667238e-01 2.084155596500914953e+02 1.881830193485246605e+00
3.536898697180683939e+02 1.215647887003290407e+03 7.307677167575911126e-01 2.002068660438069685e+02 1.766622077989463246e+00
4.142133929205484151e+02 1.215778220072677414e+03 8.415741634565013785e-01 2.119805581405931605e+02 1.954015955773770186e+00
3.852417233617035777e+02 1.215762411834066825e+03 8.029811262355089907e-01 2.052085871692696628e+02 1.877317751054592199e+00
3.914764025393870384e+02 1.215658095812481861e+03 7.684713757710645021e-01 2.146461792800741080e+02 1.823821900079487301e+00
4.223976014733987085e+02 1.215688300709725581e+03 8.183302455497186711e-01 2.079558213750894140e+02 2.031189118344137068e+00
5.719300885755069430e+02 1.215682103932530254e+03 1.060952988447471101e+00 2.223665786025357534e+02 2.572014608354391108e+00
3.591101927378787195e+02 1.215659833535124562e+03 7.473324805895613654e-01 2.035459691317032593e+02 1.764270716191478572e+00
2.934862205077454291e+02 1.215615236999065701e+03 6.126261678664023380e-01 2.002759875051218614e+02 1.465408929766179869e+00
3.781785325517484466e+02 1.215624143375930316e+03 7.700485168440696082e-01 2.081023666730145862e+02 1.817271656241996380e+00
5.142330770357073106e+02 1.215613999129007198e+03 8.756417097502963154e-01 2.193408748370349315e+02 2.344447095954050209e+00
4.686344835053938596e+02 1.215699246853574778e+03 8.681273735093879562e-01 2.153138365654903907e+02 2.176518197718579017e+00
3.611798549966285918e+02 1.215750090736103857e+03 6.796141127538724014e-01 2.027393164681954545e+02 1.781498829573534337e+00
3.931175675309189614e+02 1.215732157771272114e+03 7.956890458528135257e-01 2.033527713954958074e+02 1.933180279930162726e+00
4.778983100702436673e+02 1.215702993138865395e+03 9.777320279953455318e-01 2.132286354545821609e+02 2.241248268795662302e+00
4.176573902459192595e+02 1.215803565095039630e+03 7.829131383473661998e-01 2.152399652128662524e+02 1.940426768945385572e+00
3.647057379087498816e+02 1.215706040049961985e+03 6.776778427543024286e-01 2.071203511650138012e+02 1.760839704342655576e+00
4.077176730862182694e+02 1.215732522191395674e+03 8.054534246628085592e-01 2.118305203187887855e+02 1.924735267007956496e+00
4.243001566512199929e+02 1.215678489428840294e+03 8.010838922593409572e-01 2.112215708265140393e+02 2.008791786704953175e+00
4.299260812240052019e+02 1.215690423563177092e+03 7.837707584181639042e-01 2.107307825070265324e+02 2.040167440699698798e+00
3.963790796790910349e+02 1.215735645130415151e+03 8.323523766107682187e-01 2.080769603680263344e+02 1.904963812322201244e+00
3.925579901152745492e+02 1.215547515093686798e+03 7.689342304947648365e-01 2.115018807004745724e+02 1.856049642750972062e+00
3.605136506394622984e+02 1.215656169778360436e+03 6.669802123548688177e-01 2.133442134753029791e+02 1.689821555348609783e+00
3.365441003925178052e+02 1.215864130010417512e+03 6.782036934491758595e-01 2.053003963132475178e+02 1.639276428278387376e+00
4.451291360240152812e+02 1.215767858926021518e+03 9.062871967157702935e-01 2.099218825181285411e+02 2.120451334965398615e+00
4.420518201771875511e+02 1.215749661943287720e+03 8.786051330732997933e-01 2.127345545910967815e+02 2.077950246620103858e+00
4.226700964766337734e+02 1.215694205412662541e+03 8.628422581357897414e-01 2.137120144370115895e+02 1.977755427508776975e+00
3.298547298936647394e+02 1.215641285336932469e+03 6.100120689250014827e-01 2.053374601995995761e+02 1.606403086767642652e+00
3.852969123844335400e+02 1.215710026909764792e+03 7.531480591706549710e-01 2.074470786252510095e+02 1.857326287445410173e+00
4.316068079041906458e+02 1.215789646278137752e+03 9.236220405745052542e-01 2.023797985887238156e+02 2.132657562236742521e+00
4.176211000445371724e+02 1.215679965868518366e+03 7.897441842513304167e-01 2.146972588964856925e+02 1.945162701149758755e+00
4.251929929963102381e+02 1.215683372531464784e+03 8.603666815172796856e-01 2.102937463907549613e+02 2.021900319404851043e+00
3.684643708951599024e+02 1.215746394928063410e+03 7.626070990003422922e-01 2.107977204055194704e+02 1.747952350653181552e+00
3.618445276493849292e+02 1.215714102034699863e+03 7.112375268494590674e-01 2.040524589684067109e+02 1.773291679398036891e+00
3.863881098991896010e+02 1.215672394796876233e+03 7.348629614034111190e-01 2.098828042025748175e+02 1.840970780656500549e+00
4.996111555850015975e+02 1.215652909351732660e+03 9.480636734699083856e-01 2.205919600459168066e+02 2.264865661835572919e+00
4.195124414643596538e+02 1.215709469079239625e+03 7.842847293083040627e-01 2.191739876961672735e+02 1.914061271020510491e+00
3.338448413575825953e+02 1.215721673823401716e+03 7.317187399968538841e-01 2.042530017743459325e+02 1.634467246294900367e+00
3.649926169914015190e+02 1.215760234054237571e+03 7.154298840273753957e-01 2.101946453581827541e+02 1.736450594968462990e+00
4.562022920418313561e+02 1.215708046278061374e+03 8.534032212955005026e-01 2.108079212723334024e+02 2.164066175921747437e+00
3.957044865026180673e+02 1.215776859094933570e+03 8.573237857419662156e-01 2.031337078721774105e+02 1.948000116020214945e+00
3.587263116591737457e+02 1.215673274413881472e+03 7.063561246979056518e-01 2.077864202103389459e+02 1.726418460340385597e+00
3.850987888074087095e+02 1.215594581272846426e+03 7.280476751069732133e-01 2.151734633337770219e+02 1.789713205526852313e+00
3.850987888074087095e+02 1.215594581272846426e+03 7.280476751069732133e-01 2.151734633337770219e+02 1.789713205526852313e+00
3.914632672572868728e+02 1.215719743083547883e+03 7.405406844764979013e-01 2.064983435352399397e+02 1.895721101464824976e+00
3.706927234512346558e+02 1.215734007571756592e+03 7.756376078541914465e-01 1.975168792853304183e+02 1.876764784824979770e+00
3.671360675886771787e+02 1.215682757827084970e+03 7.234967628697188680e-01 2.015640492926139018e+02 1.821436257493019628e+00
4.015710484325870766e+02 1.215721072132758081e+03 8.566694833833438105e-01 2.062601692074837274e+02 1.946915150780439197e+00
3.615548415992835203e+02 1.215641847056490406e+03 7.293895688338293271e-01 2.066950618051839967e+02 1.749218575623540106e+00
3.909893838430564301e+02 1.215709384924733513e+03 7.956337555572531306e-01 2.101857405855098762e+02 1.860208893114660089e+00
3.467226048917035541e+02 1.215778169067738418e+03 6.726687471310641708e-01 2.148680785977306300e+02 1.613653396793419903e+00
5.060418644817730751e+02 1.215629784772707808e+03 8.947067232029478623e-01 2.245668109601652134e+02 2.253413415446939183e+00
4.648226084368485544e+02 1.215533318815226949e+03 1.077556216187347315e+00 2.102066542907717803e+02 2.211264957358938243e+00
