A w B x0 f sigma_v
5.663154052213204181e+01 4.172164633466792338e+00 5.991955848376092320e+01 4.140315337352120650e-01 2.362761105051808386e+01 4.172164633466792338e+01
5.589406972023047615e+01 3.747134458319773209e+00 6.263072583739959498e+01 4.268163084328158163e-01 2.094425946644034653e+01 3.747134458319773387e+01
5.361060821859864234e+01 5.118255350042726803e+00 5.826615813492814766e+01 4.962469157675979403e-01 2.743927823338870553e+01 5.118255350042726803e+01
4.848245348446128844e+01 6.093557373795620791e+00 5.801863724396758926e+01 8.272649768763997713e-01 2.954306119299422306e+01 6.093557373795620435e+01
5.241414603893807111e+01 4.900385187510854834e+00 5.983899468030357838e+01 7.465542975490464528e-01 2.568495048652428636e+01 4.900385187510855189e+01
5.308172545506706541e+01 5.640790959447164354e+00 5.741185652335460077e+01 -2.367812089828191802e-02 2.994229170587987099e+01 5.640790959447164710e+01
5.968930655882627434e+01 4.903698309140089862e+00 6.037544938297252628e+01 7.245666873315244061e-01 2.926983516462609103e+01 4.903698309140089862e+01
5.484839558512440050e+01 5.179745758320136950e+00 5.905862919741825579e+01 5.146510602321878736e-01 2.841007443827130530e+01 5.179745758320137128e+01
5.703752400344193063e+01 4.857749982264108368e+00 5.909065926324898044e+01 3.154235996954035670e-02 2.770740312161087360e+01 4.857749982264108723e+01
5.684441133404344271e+01 4.852386788701375409e+00 5.707930310342638336e+01 3.217094675015648164e-01 2.758310705688191433e+01 4.852386788701375053e+01
5.376450451974420730e+01 5.382277970338138040e+00 5.851085579834427364e+01 1.775537115134806498e-01 2.893755082627645336e+01 5.382277970338137862e+01
5.878776651995183045e+01 4.807856179920058537e+00 5.772479877353147515e+01 -2.649277353817858227e-02 2.826431265666479220e+01 4.807856179920058537e+01
5.995023994013822488e+01 4.713441298874502472e+00 6.007137243956870520e+01 4.118698685240538282e-01 2.825719368112832086e+01 4.713441298874502650e+01
4.900233422983593812e+01 5.255766857788726654e+00 6.059539845948428649e+01 8.196773343965890746e-01 2.575448441994577564e+01 5.255766857788727009e+01
5.324318121186184527e+01 4.917139939772687818e+00 5.954608382357332630e+01 5.883548030758909420e-01 2.618041728574006655e+01 4.917139939772687995e+01
5.101459864137204647e+01 5.299472227504996802e+00 5.856446685670850627e+01 1.028976258667505306e+00 2.703504486972652643e+01 5.299472227504996624e+01
5.066966547166217083e+01 4.676010578379164784e+00 6.060704152535701894e+01 2.735621662836571488e-01 2.369318917484257980e+01 4.676010578379164428e+01
5.287297169959740728e+01 5.506558476069971952e+00 5.950186431622071126e+01 1.028556450863867155e+00 2.911481104674258447e+01 5.506558476069972130e+01
5.528848492265615278e+01 4.727546401296272016e+00 5.935621518930824436e+01 -3.422111435664074719e-01 2.613788779292262987e+01 4.727546401296272194e+01
5.547280072946205820e+01 5.612432431820200129e+00 5.681441081607820820e+01 -2.597423009648025527e-01 3.113373458979321029e+01 5.612432431820199952e+01
5.918314325165866308e+01 5.164916822663217388e+00 5.699332712848362803e+01 1.505041387863208513e-01 3.056760121985789169e+01 5.164916822663217033e+01
4.955682761431371119e+01 5.433934417383699866e+00 5.782547422421399119e+01 4.219657095803341917e-01 2.692885511897701889e+01 5.433934417383699866e+01
4.626003790801648563e+01 4.785550088268279545e+00 6.217575116183796524e+01 3.338166320255844255e-01 2.213797284940022436e+01 4.785550088268279723e+01
4.678999049404109911e+01 4.556494921672078036e+00 6.293962250934092140e+01 6.041585247964071925e-01 2.131983540711830827e+01 4.556494921672077680e+01
5.379289637871332985e+01 5.030462016462824870e+00 5.988019202067211921e+01 2.871762521278817815e-01 2.706031219886380512e+01 5.030462016462824693e+01
4.827519505312778847e+01 5.693055150687633237e+00 5.918770171586204043e+01 5.803200706854383384e-01 2.748333478476592973e+01 5.693055150687633414e+01
5.354000072036669877e+01 5.349602804636201192e+00 5.930803497894966370e+01 5.346474187337779682e-01 2.864177380138979245e+01 5.349602804636201370e+01
5.414104191236427255e+01 5.178185897137908889e+00 5.929306639711895599e+01 8.891935207299255239e-01 2.803523796869571427e+01 5.178185897137908711e+01
4.359730254043618913e+01 5.456334641129875429e+00 6.086530534112763036e+01 5.764996131769262178e-01 2.378814721112015107e+01 5.456334641129875251e+01
5.113418657837514303e+01 4.948117738708218916e+00 6.209805491023764290e+01 8.216962456437588713e-01 2.530179756628737664e+01 4.948117738708219093e+01
5.452717375960111212e+01 5.385663266347218148e+00 5.743166506728164222e+01 4.068522413318547137e-01 2.936649967348156309e+01 5.385663266347218325e+01
4.690424437079562381e+01 5.619809927340946309e+00 6.116113820953936653e+01 4.844980417587212429e-01 2.635929381494229418e+01 5.619809927340946132e+01
5.579877437446319988e+01 4.868027909952390431e+00 5.999115554222491653e+01 7.761479548898009284e-01 2.716299909960230963e+01 4.868027909952390075e+01
4.933300368489532417e+01 5.137182093649853343e+00 6.005800563332199715e+01 6.599955402841946039e-01 2.534326231560064713e+01 5.137182093649853698e+01
4.894595877149041030e+01 4.920953182431430761e+00 6.053252960382267389e+01 7.032521665547264433e-01 2.408607715837233343e+01 4.920953182431431117e+01
5.027880546816638940e+01 7.008891711778798772e+00 5.618463955272996202e+01 1.390576745131822278e+00 3.523987029239699353e+01 7.008891711778798594e+01
5.061801562858801162e+01 5.128540844551570999e+00 5.962082289766881615e+01 1.522377833123469415e+00 2.595965606213633947e+01 5.128540844551571354e+01
6.350918873313734281e+01 4.653125795716164248e+00 5.821463915029554670e+01 7.832079930103539311e-01 2.955162443591677146e+01 4.653125795716164248e+01
5.885014727043197524e+01 4.481668476449872429e+00 6.071867943390649458e+01 -1.945244266395427246e-01 2.637468498563275077e+01 4.481668476449872429e+01
5.689732026428389844e+01 4.572421831183129726e+00 5.830528592135897270e+01 4.332849505050280214e-01 2.601585493122299653e+01 4.572421831183129370e+01
5.247935414390025954e+01 5.342648701593206262e+00 5.874084235076948346e+01 4.989814702608708075e-01 2.803787532773587898e+01 5.342648701593206084e+01
5.585849834111080980e+01 4.922515469655003528e+00 6.149940255032834102e+01 8.969086636447443084e-01 2.749643221958162798e+01 4.922515469655003528e+01
4.904466551709653288e+01 6.080284499864326619e+00 5.796693838918823616e+01 4.916377461527297044e-01 2.982055195446324802e+01 6.080284499864326619e+01
5.110633314554539197e+01 5.183998447464079895e+00 5.992252625746412775e+01 2.535032074544787406e-01 2.649351516820893693e+01 5.183998447464080073e+01
5.438992086491063560e+01 4.892297665565463305e+00 5.938216389121737393e+01 2.377451927801246256e-01 2.660916828776925769e+01 4.892297665565463660e+01
5.629169058963115191e+01 4.542591479194015847e+00 5.886466357248393422e+01 9.841159901133682553e-01 2.557101540218844349e+01 4.542591479194015847e+01
6.568213355362142636e+01 4.172072123679177125e+00 5.864122016331059228e+01 1.542014585850086661e-01 2.740305984228367109e+01 4.172072123679177480e+01
5.679887145976532281e+01 5.617170094643175737e+00 5.833912682245370007e+01 9.921161738826071996e-01 3.190489221732755709e+01 5.617170094643175560e+01
5.658966674710940481e+01 5.299447573280917645e+00 5.981451507069639462e+01 1.144281901730991535e+00 2.998939721157447735e+01 5.299447573280917823e+01
5.012420589699209472e+01 6.039793154767234995e+00 5.786825015478095224e+01 1.092856737733107764e-01 3.027398356647963240e+01 6.039793154767234995e+01
5.095112235932357692e+01 5.363479908320299749e+00 5.796965720121406207e+01 6.709149936072567044e-01 2.732753210806011879e+01 5.363479908320299927e+01
5.885127865011481418e+01 5.766847562116684145e+00 5.573023756112664984e+01 8.650125605988190358e-01 3.393863528108642669e+01 5.766847562116684145e+01
5.820024331244035665e+01 4.730016717760551437e+00 5.707735105057616209e+01 8.416746953781935048e-01 2.752881238455746171e+01 4.730016717760551614e+01
5.430691902592521814e+01 4.800328597793559027e+00 5.802486383637584311e+01 3.288651573697283226e-01 2.606910564582079814e+01 4.800328597793559027e+01
5.592703299921873139e+01 4.605730620238330353e+00 5.941362059584586319e+01 1.356490010484456832e-01 2.575848483835812175e+01 4.605730620238330175e+01
4.903757873675702683e+01 5.360439758710734637e+00 5.821997629934033824e+01 6.386339057531458252e-01 2.628629867314204915e+01 5.360439758710734282e+01
5.751139252555793746e+01 4.216217410048365366e+00 6.108739885218407295e+01 5.213197722698623693e-01 2.424805344423828046e+01 4.216217410048365366e+01
5.328976856330592682e+01 4.371775037417712007e+00 6.201243894915678112e+01 4.156745130811874134e-01 2.329708799548279785e+01 4.371775037417712184e+01
4.544815860282655962e+01 5.845379545489515216e+00 5.676760986876826820e+01 4.786627294536600630e-01 2.656617366771256883e+01 5.845379545489515039e+01
5.285452117000115635e+01 4.482730604036747835e+00 6.171505215328888738e+01 6.265734368706787905e-01 2.369325796104723736e+01 4.482730604036747479e+01
5.283623284582460400e+01 4.958997429956177427e+00 5.997362693236645015e+01 4.701960464415542162e-01 2.620147428910103571e+01 4.958997429956177427e+01
4.829995783529996345e+01 5.849803144146979328e+00 6.002810170297383507e+01 4.191969722907842311e-01 2.825452452071042586e+01 5.849803144146979150e+01
4.562018105123794243e+01 5.732988408196798780e+00 6.037805909793227954e+01 -5.217322221550553252e-01 2.615399691465863796e+01 5.732988408196798957e+01
4.483622236894802882e+01 5.788343897966680807e+00 6.203447648309123963e+01 8.623013516372068921e-02 2.595274741571774868e+01 5.788343897966680629e+01
5.200991574465124501e+01 4.733698609112248157e+00 6.064251777303596214e+01 -1.688378788065509895e-01 2.461992658205008055e+01 4.733698609112248334e+01
5.408786419500460596e+01 4.867220294804512903e+00 5.844311530948748157e+01 9.930946134786093893e-01 2.632575503125567451e+01 4.867220294804512548e+01
5.473812759674313355e+01 5.752469586307150884e+00 5.840118170008628340e+01 -2.653212414577321709e-01 3.148794142116650008e+01 5.752469586307150706e+01
5.553207966260374207e+01 5.175551532465069826e+00 5.807943300128604847e+01 4.456331176859844589e-01 2.874091399987611339e+01 5.175551532465070181e+01
5.675659860860567818e+01 4.831787366546732798e+00 5.975325108110536121e+01 -3.225638636061258779e-01 2.742358161252247939e+01 4.831787366546733153e+01
4.571958502027594307e+01 4.783023422958831539e+00 6.240421053172806864e+01 5.009795274109780649e-01 2.186778460399375490e+01 4.783023422958831361e+01
6.122141208714516836e+01 4.748154362680694796e+00 5.839858946820388752e+01 9.866730780829158221e-02 2.906887148910509566e+01 4.748154362680694618e+01
4.743145936639327687e+01 4.515466529674110774e+00 6.177336441180823812e+01 5.692142616100088759e-01 2.141751672225464276e+01 4.515466529674110774e+01
5.341614553100386331e+01 5.138974911056650718e+00 5.997698202227243058e+01 1.304925487735053125e+00 2.745042317291797218e+01 5.138974911056650541e+01
5.298797595167280861e+01 5.272546244633568691e+00 5.820678617426469259e+01 7.487356189075455859e-01 2.793815536147263145e+01 5.272546244633568335e+01
5.301839499005966161e+01 4.732813880311422139e+00 5.913573945117638431e+01 6.114473135551179439e-01 2.509261957207879234e+01 4.732813880311422139e+01
6.140547746550970487e+01 5.214272603418795171e+00 5.903961105761585060e+01 3.754414921401405536e-02 3.201848988482574043e+01 5.214272603418795171e+01
5.234031838923769442e+01 4.296326217161971606e+00 5.852129268107614024e+01 2.843634348726986616e-01 2.248710821102867641e+01 4.296326217161971783e+01
5.698200350885781518e+01 5.161095533169115512e+00 5.739010860426496663e+01 1.358385498906532263e+00 2.940895637805929397e+01 5.161095533169115868e+01
5.345379453288905580e+01 4.806257803443056531e+00 5.876181584887709874e+01 3.782107759132316005e-01 2.569127170973397867e+01 4.806257803443056531e+01
4.829467449206184426e+01 5.188343248287831777e+00 5.866378739348009219e+01 -5.904981377892166705e-01 2.505693483291476298e+01 5.188343248287831955e+01
5.716083888421540138e+01 5.358154392176216696e+00 5.636516641371106573e+01 1.127658606220599324e+00 3.062765999279358198e+01 5.358154392176216874e+01
5.953618719896908118e+01 4.134350209938526532e+00 5.950625070674259121e+01 2.026933242206787611e-01 2.461434480449972284e+01 4.134350209938526177e+01
4.822987480858822806e+01 4.736228780101137126e+00 6.119477832371457282e+01 -9.705127643036526308e-02 2.284277211291103882e+01 4.736228780101136948e+01
4.307186898783970008e+01 5.370269755763150243e+00 5.990337071271790848e+01 8.557176154813355140e-01 2.313075553495882986e+01 5.370269755763150243e+01
5.483894274171058214e+01 4.812986633398436354e+00 5.985888331015964781e+01 6.066476658519608378e-01 2.639390984055552281e+01 4.812986633398436709e+01
5.647288150065097057e+01 4.890505763385076143e+00 5.891328171074964359e+01 3.528928254833356704e-01 2.761809524538960048e+01 4.890505763385075966e+01
4.896636911781678236e+01 5.147211997267660877e+00 6.089717836327957912e+01 3.680750645821806444e-01 2.520402825858632312e+01 5.147211997267660877e+01
5.448259142820432999e+01 5.533818290784058291e+00 5.708708117181475927e+01 8.739496950143639253e-01 3.014967609747118971e+01 5.533818290784058291e+01
5.435061874947939486e+01 5.426017096563416686e+00 5.757003265331993447e+01 1.073973473316566896e+00 2.949073865434754183e+01 5.426017096563416686e+01
5.891765494429167660e+01 4.466238033753312742e+00 6.126582084721125199e+01 6.486321560418080168e-01 2.631402713717493924e+01 4.466238033753312919e+01
5.413005386754574744e+01 5.288107015665717725e+00 6.003740246982000883e+01 3.871697499989661395e-01 2.862455176153319059e+01 5.288107015665717370e+01
6.081578095180562116e+01 5.181519350050866279e+00 5.716734624912987783e+01 -3.825115105388494641e-01 3.151181457902357153e+01 5.181519350050866279e+01
5.344664116457943237e+01 5.152973030614543148e+00 5.881004602021453564e+01 -1.809816596452247239e-01 2.754091004980109147e+01 5.152973030614543148e+01
5.709865794674809791e+01 4.694705126743356161e+00 5.982223973975801812e+01 8.508618928976119378e-02 2.680613621927635748e+01 4.694705126743356516e+01
5.561919500091133983e+01 5.458687318126317578e+00 5.861158091716273333e+01 3.301842838102349020e-01 3.036077943958694192e+01 5.458687318126317223e+01
5.097053123489583015e+01 4.037103482588960901e+00 6.233861377754897148e+01 -2.759261189052057972e-01 2.057733091578073825e+01 4.037103482588960901e+01
5.163308669167015807e+01 5.165225504937320800e+00 5.843124407877016324e+01 1.344509127929603309e+00 2.666965362784544524e+01 5.165225504937320977e+01
5.482022050085287646e+01 4.495244255955632262e+00 5.971257370720153546e+01 6.122735266657954867e-01 2.464302813166801087e+01 4.495244255955632440e+01
5.741685735867972085e+01 4.479671981992482621e+00 6.106003836788682548e+01 -1.343753630854536141e-01 2.572086872037364103e+01 4.479671981992482444e+01
5.750744387530528456e+01 4.353900265946339943e+00 5.955002689153442219e+01 6.051579394769728282e-01 2.503816751825858944e+01 4.353900265946339943e+01
4.714536651479340179e+01 5.207925162256013429e+00 6.019678231311183936e+01 6.871119847165729766e-01 2.455295405561746591e+01 5.207925162256013607e+01
5.434221435145879298e+01 4.203935040287600344e+00 5.835858107556063601e+01 1.387453357340433513e-01 2.284511390789173291e+01 4.203935040287600344e+01
6.317521265472593228e+01 4.606243731272584796e+00 6.004196012931072346e+01 1.827843620370792621e-01 2.910004272626437682e+01 4.606243731272584796e+01
5.876229395816874046e+01 4.548962973618802863e+00 6.088904276830282924e+01 5.327176877011225997e-01 2.673074994606134780e+01 4.548962973618802863e+01
5.532034099376070913e+01 4.861617563068122649e+00 5.701253600641301489e+01 1.036327319663348234e+00 2.689463413701844985e+01 4.861617563068122649e+01
6.084983432836320816e+01 4.907677382026204072e+00 5.930257558758127345e+01 5.652102418398179395e-01 2.986313556333498198e+01 4.907677382026204072e+01
5.636369616029180918e+01 4.938490069895991041e+00 5.743315999890632639e+01 1.026347437196960755e+00 2.783515537902359327e+01 4.938490069895991041e+01
