weight logl A w B x0 f sigma_v
1.574093020925882814e-298 -8.944580559839105263e+02 5.876116936816237057e+01 1.216589888371139416e+01 9.007017127037359217e+01 -1.348438802192957198e+00 7.148824448217027339e+01 1.216589888371139381e+02
1.155566125618404672e-296 -8.901594746686605504e+02 5.452056846934948453e+01 1.743129918015930713e+01 8.364711520757683161e+01 1.563994527646372035e+00 9.503643404615910129e+01 1.743129918015930571e+02
4.088593674587954556e-287 -8.681700981415706337e+02 9.637165573695921239e+01 1.574741516469992142e+01 5.343406671503952765e+01 -4.943323301882902143e+00 1.517604472999431664e+02 1.574741516469992177e+02
6.716685853493622866e-286 -8.653686192583390948e+02 9.936120629081158029e+01 2.623285728266548045e+00 2.915181100441709461e+01 -5.776833592629504466e-01 2.606528344060343372e+01 2.623285728266548134e+01
2.486409820371949568e-285 -8.640572891908468591e+02 9.992920169639839401e+01 1.092959436912683913e+01 7.188485769549738791e+01 6.138920806931594143e+00 1.092185640172295962e+02 1.092959436912683913e+02
3.858793255707402412e-284 -8.613126894221277325e+02 6.711788257600390750e+01 1.039494667744090250e+01 1.150707424884722663e+01 -2.115341383258739327e+00 6.976868104803004655e+01 1.039494667744090179e+02
7.277993263696918017e-282 -8.560705185690640064e+02 2.355641313750122023e+01 9.992868926643057037e+00 2.707060293430541975e+01 7.389663006033934778e+00 2.353961488649022016e+01 9.992868926643056682e+01
8.616793511614008133e-282 -8.558991607096213556e+02 6.230186952058483030e+01 2.829077729481726422e+00 3.042493484668192849e+01 1.482405603743966793e+00 1.762568315657629014e+01 2.829077729481726422e+01
3.441781040677036947e-279 -8.499066293819159910e+02 6.759529335214338630e+01 1.242140731193047465e+01 3.096003604296981848e+00 1.623570664371792205e+00 8.396286710963991595e+01 1.242140731193047429e+02
3.810709944477656990e-279 -8.498023029547875922e+02 6.451155250998198198e+01 9.817037528014486369e+00 9.179092678789287163e+01 -6.907928733712136449e-01 6.333123319809702423e+01 9.817037528014486725e+01
9.254442697725854050e-276 -8.420047594568513887e+02 9.481451215674869104e+01 1.113431822304405294e+01 6.745145170875326812e+01 -4.694417499354983647e+00 1.055694950515918862e+02 1.113431822304405330e+02
