weight logl A w B x0 k b f sigma_v
7.162867388693554845e-103 -4.138042993237177143e+02 3.559044937403001985e-01 4.053694991083955923e-02 5.180057154020037968e-01 9.636884350603334148e-01 2.742528509695388861e-01 5.189102976622552710e-01 2.012722976142587994e-01 6.108071008787409051e-01
7.584628935700294283e-103 -4.137445860070038179e+02 5.687619703527830861e-01 5.500056975976614915e-01 3.615981743018210626e-01 1.542867214723763203e-01 4.615016701328032989e-01 1.798008516679068247e-01 9.814367112979327512e-01 3.183470035755373573e-01
9.727685198136880399e-103 -4.134932337334921613e+02 5.703332312718270014e-01 1.051099408675576496e-01 5.602650462292450007e-01 9.335619178215718295e-01 2.784255790979665024e-01 8.438990711456787475e-01 3.201951915070894161e-01 1.275228247685822325e-01
1.934060086633234603e-102 -4.128035031396811974e+02 3.441533685852451452e-01 1.236165477832359416e-01 7.615289271578307151e-01 3.675736985346406138e-01 4.052828444452333256e-01 6.299568599929290524e-01 2.812739696041457460e-01 9.752324587701848291e-01
4.026109676240351332e-102 -4.120678240359757183e+02 8.533700983242658022e-01 8.005133748513560965e-01 3.120917493820903887e-01 5.675359089646269117e-01 7.590412220291041789e-01 3.692452582047516252e-01 3.645898152661882774e-01 1.073878683009473756e-01
6.555303411412315859e-102 -4.115778502016455604e+02 9.940184283112577512e-01 8.119573105128055079e-01 1.906624360881902236e-01 9.769597204287450154e-01 1.710116156700217660e-01 6.346198807178173862e-01 3.915713026988744128e-01 7.837505030787158544e-01
1.125707830932348420e-101 -4.110346274909607018e+02 1.498821135501501312e-01 3.808056013299102593e-01 8.176391941555128939e-01 3.157773261592535796e-01 3.014784875371809836e-01 9.177863444485734323e-02 3.873239762065138203e-01 3.955110771214671583e-01
1.466206865387676360e-101 -4.107678608095829986e+02 7.654384043246171831e-01 3.650684617818308331e-01 5.443043533446174642e-01 7.380978755008342773e-01 7.372264732356769157e-01 6.561004415952121915e-01 9.406543220598261312e-01 4.128415812681383024e-01
1.982945214411713132e-101 -4.104634562902883772e+02 7.699025950260899309e-01 9.046908836444929047e-01 2.434522633046887208e-02 3.305424299636812169e-01 2.965659785370681201e-01 8.313691725688542311e-01 9.309468024057367952e-01 6.730158250590617675e-01
2.999011975617981985e-101 -4.100472566188527708e+02 4.372974030216448815e-01 1.731581879430137416e-01 6.795532439424462057e-01 8.135250055190076379e-01 7.948521793053491269e-01 8.774970805179592714e-01 9.744789053444418148e-01 5.880216309018115872e-01
3.526025973268544127e-101 -4.098828680616534257e+02 6.450857388034514361e-02 2.906689507133318751e-01 6.275156877899819019e-01 5.725536950088871979e-02 2.077386151074196441e-01 8.564992516411393808e-01 3.511376880676951862e-01 7.758925082650273142e-01
4.292533160034460822e-101 -4.096836624729457981e+02 7.235219621428452541e-01 2.847322489613737240e-01 4.706828905846828226e-01 9.395867998858331571e-01 1.476608685267505328e-01 5.956456091804718245e-02 1.854077271903564750e-03 4.932686049865951938e-01
8.530695269771300354e-101 -4.089943686448677909e+02 3.505841159237821358e-02 5.176948321893982685e-01 5.001272776004221932e-01 6.466872932322240697e-01 2.502009235548020571e-01 5.234523933544206198e-01 2.254500056582671164e-01 3.690685627710493799e-01
1.421387119544771576e-100 -4.084813211792607035e+02 5.192300737308561676e-01 3.295632081828849813e-01 3.459935688020158162e-01 5.228779282905442471e-01 1.789234745304114638e-01 4.657193607428224968e-01 7.419632849678933217e-01 7.059048258733237047e-01
3.040001206602554860e-100 -4.077185965064945776e+02 5.898161032585765851e-01 7.907015478440859724e-02 4.610828087760096006e-01 1.270924040707376301e-01 5.927820336717812832e-01 3.797736172298992186e-01 1.882996484441599172e-01 1.048833762517276114e-02
7.371236864792950257e-100 -4.068303689024414780e+02 5.584666885845741557e-01 8.197038440911248447e-01 1.943360721823961246e-02 6.303899053120018969e-01 2.581199024823492838e-01 7.333772691145867828e-01 2.815507688249995200e-01 8.293261613432773016e-01
1.505675994513327753e-99 -4.061136273626816546e+02 2.090476764866749937e-01 1.283618795494034792e-02 5.296214844867217497e-01 7.951202015898369835e-01 4.227159628765370103e-01 1.779936444601845080e-01 3.463397926551813333e-01 8.561657257712573799e-02
1.723135142988167531e-99 -4.059762239366573340e+02 2.244498601470938937e-01 1.948096668045469215e-01 7.603816928056003066e-01 9.646416579546461811e-01 3.173269299818465283e-01 3.295997661019293146e-01 2.002905927543573439e-01 8.232841957782399689e-03
1.924660134365582079e-99 -4.058631199272513186e+02 4.091461979663006954e-01 6.791649618417970879e-01 7.049194638976739036e-01 2.236038287580059958e-01 8.385942794573968406e-01 6.022972364451706362e-03 9.460956313909597570e-01 2.975006111780355011e-01
6.579731027241490181e-99 -4.046313754586444702e+02 5.502054814545411787e-01 3.156720465659438313e-01 4.289062380339535574e-01 3.565044182122230065e-01 1.350732466883881600e-01 7.769364098417329556e-01 1.018533603003909382e-01 3.755727877625649747e-01
6.578332786306539579e-99 -4.046290879885364120e+02 3.906392613081767218e-01 4.506801093073897757e-02 6.417844163607641095e-01 2.166508786721126345e-01 2.776492413167837014e-01 8.900358114268615006e-01 3.322437507879459906e-01 2.486646371133094391e-01
9.840524265269562614e-99 -4.042238603371915815e+02 8.384178670953716939e-01 3.482232428788971657e-01 4.446980568238345644e-01 5.105328770024664120e-02 9.298579302997878049e-01 3.817279523120875595e-01 3.545951967061844456e-01 6.415321045507071940e-01
1.283599826109967798e-98 -4.039556157380502555e+02 4.714406971245018729e-01 7.782972675410371188e-01 3.727678872647133268e-01 4.782022141802628745e-01 1.120998503109231770e-01 6.481409124184847048e-01 7.232674879194446182e-01 3.278867876415330063e-01
2.436202071866545019e-98 -4.033123439340997720e+02 7.254723249576534583e-01 3.906213304520865792e-01 6.194881736877377865e-01 5.771405878623186991e-01 4.034578593460184104e-01 2.404476291387029896e-01 1.573685235256698789e-01 9.124843345371288494e-01
2.443835774529111522e-98 -4.033067153891461203e+02 9.558796266037505873e-01 1.139658696218547318e-01 3.834100779342096699e-01 4.814012481562560675e-01 1.197064156763132381e-01 8.579205827619189595e-01 1.631589264472281808e-01 1.221183418607603155e-01
2.765629145738567123e-98 -4.031805160845960927e+02 6.588656606763699797e-01 5.177525064185649617e-01 3.169536233503903455e-01 9.136979979628989668e-01 9.664269818360232689e-01 9.925249260911926941e-01 4.440858868188080066e-02 3.645128136606534675e-02
3.108509977693809077e-98 -4.030611407283013250e+02 3.530006043681465089e-01 6.460674128709685826e-01 3.397169704213186536e-01 8.138955248726887914e-01 1.895559805900314254e-01 4.372586752028717605e-02 2.571817782166334609e-01 2.191302511157576793e-01
5.409032973475676069e-98 -4.025047139039234025e+02 6.069328392343231737e-01 3.662665547041846770e-01 5.277030842381805753e-01 6.626194623536237893e-01 3.360231840905979483e-01 9.805415260174198400e-01 1.439832683521098389e-01 9.318254373670569191e-01
5.699158907263810560e-98 -4.024499656290099665e+02 1.336235540363023278e-01 9.367208557583587281e-01 5.846792194411206678e-01 7.996848548616105612e-01 6.219072549588955390e-02 1.447559847557878809e-01 9.329807851632239135e-01 3.470314143770507620e-01
6.647970746843928772e-98 -4.022934725755840191e+02 4.524912716778821675e-01 3.821023404777953436e-01 2.752414979644774995e-01 4.079522789594779431e-01 9.323267224097818717e-01 3.638526353065621999e-01 2.923480811652944267e-01 7.127325671254515216e-01
1.866925790527949166e-97 -4.012584060240460531e+02 7.600160679644407669e-01 1.633642542012883059e-01 4.719019609631460721e-01 8.572409576531958564e-02 6.703835415198695635e-01 6.280825206586023723e-01 8.735789446559087956e-01 3.788117701061796128e-01
2.058845599246565659e-97 -4.011580537028294202e+02 6.410902388702964805e-01 3.734455288840347054e-01 5.594853564338081453e-01 3.410124090591712953e-01 4.413395219297278071e-01 5.865324694198783551e-01 8.126326938300817426e-01 4.092387412891740350e-01
2.615527273426793633e-97 -4.009162334284501412e+02 3.914229298454241501e-01 1.374010718618742244e-01 5.158578867128565948e-01 1.894621200824765372e-01 2.276098255148115701e-01 6.043298889188344347e-01 6.901864710431521166e-01 8.375739385674529913e-02
7.294193623093701214e-97 -3.998881205022753420e+02 3.171374104771580438e-01 9.428510246251062821e-01 4.036028771730360010e-01 3.016327267699158154e-01 2.566186204074493160e-01 8.183551115647913488e-02 7.248752356112915241e-01 3.292792962396711154e-01
8.281561997371978655e-97 -3.997586675422080589e+02 9.962031826199646556e-01 8.002855775826659412e-01 2.127049593197847255e-01 5.772384042764823198e-01 9.926653177292409369e-01 1.912770614388419332e-01 9.235194771179303652e-01 4.857201580618552006e-01
1.758503412926321229e-96 -3.990031509330983681e+02 3.174234936314442868e-01 8.251790183433067583e-01 3.414828287093013559e-01 9.768241275695700443e-01 1.787600840281400316e-02 2.985206255844554679e-01 3.390814617450951252e-01 8.204964357881454617e-01
3.823854866222295324e-96 -3.982238550057700195e+02 6.463167333471927511e-01 7.744516731340764792e-01 4.550693906201591643e-01 8.136274033538348771e-01 7.902734452614640359e-01 3.599425416669735922e-01 1.280213800590951356e-01 8.269538418752574449e-01
4.136239301193449934e-96 -3.981428270531905582e+02 9.011010175876051909e-01 2.586887949338670944e-01 6.628779956035176779e-01 7.207730469680583285e-01 9.525177468791021784e-01 8.824601226184225489e-03 8.338632068413618370e-01 7.441414869206657290e-01
5.803905742974820643e-96 -3.978015829519663384e+02 5.820598927042509585e-01 8.141656828272373359e-01 3.627338879187194109e-01 5.253085472589209548e-01 1.284630492157210480e-01 4.063891367645773300e-01 2.362431859514874111e-01 2.093068443055678962e-02
6.059060128893635873e-96 -3.977560593530342885e+02 8.874646961145893354e-02 5.186286787633430651e-01 5.981029290749401151e-01 5.974038846222884391e-01 9.374219652634718791e-02 6.222655275042247025e-01 6.764936275150416067e-01 3.414482211144129753e-01
6.124744547878024940e-96 -3.977427769977530261e+02 4.746056180803484015e-01 7.154490828002555425e-01 5.542395687736557663e-01 4.037198077295117704e-01 6.121396606617081071e-01 4.289101963381739546e-01 7.275683493680678016e-01 8.302170668831365674e-01
8.988144938507237396e-96 -3.973567075668725010e+02 7.708172994060967786e-01 4.819374843285806342e-02 5.670239512227444045e-01 4.785756196705122090e-01 5.767462258180489076e-02 4.946654335257519852e-01 4.170931941494244732e-01 5.257328793987783300e-01
9.402692164676304024e-96 -3.973091179980765446e+02 9.584133205042087988e-01 2.611504986025416919e-01 2.545718715007116995e-01 7.472819569954479713e-01 7.546409902462287711e-01 7.771218219385678250e-01 3.056359362604262886e-01 4.135790961134394594e-01
1.890582169565831286e-95 -3.966081441459846246e+02 7.871951206661921274e-01 3.791496373919732710e-01 3.290503565174067724e-01 9.575430235377897503e-01 6.630736440515204722e-01 5.339249173882028021e-01 3.965133924142436594e-01 5.233193012324920401e-01
2.496785653526637501e-95 -3.963275247878373193e+02 4.177196861608023504e-01 3.653390488024521598e-02 6.845806477753401120e-01 5.153431935284443766e-01 5.091064751354101858e-02 2.355902225384834958e-01 1.434437550430160968e-01 9.388284651412941439e-01
2.636045846020898258e-95 -3.962707489450931462e+02 6.322809357232603844e-01 3.728134561849425488e-01 4.921336345946299984e-01 4.148263172406296828e-02 7.694265848577002131e-01 5.969406153754724942e-01 3.014531395634286737e-01 2.297048681740180287e-01
3.353235918833440008e-95 -3.960276031283192424e+02 1.446711575315691167e-01 7.111166422311043789e-01 6.420532092661842549e-01 8.847623081306639214e-01 2.841973899794705272e-01 7.930919386647647951e-01 6.509439938087259181e-01 8.928432124216045818e-02
1.097635130279970969e-94 -3.948392858769293525e+02 3.132252313417298595e-01 4.700740766639655011e-01 6.835553423206148782e-01 9.896584930133367486e-01 3.064193021947834161e-01 4.432928293335595127e-01 7.185429257675733927e-01 5.977083208146062310e-01
2.465687583956765050e-94 -3.940274731535337196e+02 2.259834129265537728e-01 6.720950056807095674e-02 8.996136706994620758e-01 2.531660029909654774e-01 8.598360930301953697e-01 6.433821908380876753e-02 7.748208595905847762e-02 8.100899139900956669e-01
3.518576703394268468e-94 -3.936693872986434144e+02 4.854549517410490234e-01 3.072379307634630630e-01 6.565575261355086623e-01 1.193059405593847044e-01 9.115809918737636242e-01 5.905838628099266963e-01 4.174963272203531250e-01 8.773775021677998609e-01
4.837605748520224160e-94 -3.933485239425808686e+02 3.822701154497942788e-02 2.195093118833146839e-01 6.215612614981718131e-01 4.662278230190149975e-01 1.513037508391980035e-01 7.389033210728587209e-01 1.123590598446028155e-01 3.198783302066676715e-01
5.190081841172391489e-94 -3.932756943947915715e+02 8.767260037936847050e-01 8.545316020377309307e-01 2.807734148011303832e-01 8.896426344367124317e-01 7.993518666338722545e-01 1.145304507052007370e-01 5.606985538262795332e-01 2.700877465500161057e-01
9.056021195549079632e-94 -3.927165139989010640e+02 5.633102874708292296e-01 5.835411469329461198e-01 9.287686417903084912e-02 1.267728561747731852e-01 8.333840816129320928e-01 7.899540754391016772e-01 7.854305607137694878e-01 5.793715904404558303e-01
1.031676004066842305e-93 -3.925836740996437584e+02 8.107351234772502968e-01 1.154303189878880254e-01 4.811934793003499466e-01 8.918955578943255080e-02 7.586830087766136543e-01 5.591732212552740222e-01 9.135515822559081567e-01 9.797642417417722349e-01
1.185876217539627552e-93 -3.924418768424311565e+02 3.853066181398050460e-01 9.244155879114128727e-01 1.987193564692211201e-01 3.255499020834177193e-01 5.198733624083412552e-01 3.624631160444197198e-01 6.507707398250902608e-01 8.771090533505981890e-01
2.296181580841090918e-93 -3.917786112068006332e+02 9.677506856782206457e-01 2.124469080875043270e-01 3.493432336082826772e-01 4.350986019695840534e-01 2.806953809301212521e-01 5.549709318924873624e-01 4.174558029606854070e-01 5.645460861111204487e-01
2.078616663330791997e-92 -3.895730710681164055e+02 2.237150676275903027e-01 9.804470227808758098e-01 6.320675379415529038e-01 9.451240118954251646e-02 8.915149078456702236e-01 6.639896838789377531e-01 8.642275846732994093e-02 9.258139687925369676e-01
2.413137126875949447e-92 -3.894213460614628275e+02 9.920732760464789912e-03 2.527531604474709814e-01 6.951468924122995441e-01 5.311897996976526759e-01 1.959081915360583181e-01 3.027991753417114129e-02 6.472848493531416780e-01 7.096632524868513592e-01
2.462244525554753672e-92 -3.893987003321544762e+02 9.514907210259991865e-01 5.456598541726973561e-01 1.426837750226649382e-01 6.432665607308790667e-01 1.325747216539043816e-01 9.728680825983225811e-01 9.967704894658147019e-03 6.666380596943310977e-01
5.018552255958644189e-92 -3.886841321779866121e+02 3.399228369574974762e-01 8.658152130277190217e-01 5.218250122385759138e-01 3.895995001495258236e-01 4.710216236405394552e-01 7.015356009419873029e-01 6.131168592379794280e-01 4.616871602827496979e-01
5.834419744491508707e-92 -3.885309988580356730e+02 9.185081728077296725e-01 4.481716370594753807e-01 3.765628363394583067e-01 7.244221304929154837e-01 7.657846617769221709e-01 6.314734650829394447e-01 9.138430923835594299e-01 2.810127837650155946e-02
1.118173752923930487e-91 -3.878779918051532150e+02 8.127953016548955523e-01 2.342934558522511423e-01 4.912391290704950508e-01 4.203707470745750019e-01 1.965528325349422678e-01 7.692840227148225463e-01 7.966663845010698575e-01 4.650762825563804492e-01
1.126549714136398076e-91 -3.878680289704570896e+02 3.363499500703581724e-03 9.462153476560575260e-01 4.840404766294883476e-01 9.542146263039229526e-01 8.602660467627040175e-01 3.939322762809750467e-01 2.160767542151369458e-01 8.901822302432256251e-01
1.817918854115195185e-91 -3.873869962218159344e+02 6.204007014221780691e-01 2.858672540886536551e-01 4.151159761813845162e-01 1.217242977627047695e-01 5.290255706905847566e-01 5.610622792296159345e-01 1.348567762169742279e-01 7.187508029873674875e-01
2.341401057964966556e-91 -3.871314390889601782e+02 7.873707110639895923e-01 4.587649653287163565e-01 4.448941747523067480e-01 8.402208835778858242e-01 8.865179341889716236e-01 1.049294782074169374e-01 2.792199418340619577e-01 8.164888711955919920e-02
5.523884717627142150e-91 -3.862706072159107862e+02 3.563511135917436512e-01 7.914401869412944768e-01 3.364164454228357748e-01 3.216780383816153499e-02 5.394087698304609324e-01 2.653212037777206156e-01 7.582600584611123296e-01 7.763310237459399854e-01
5.769228281699396812e-91 -3.862246502569723816e+02 2.624266427341153118e-01 9.710952962039135494e-01 2.670171304493675901e-01 4.630096805394610104e-01 5.374597981171206351e-01 4.019532368138440948e-01 2.141503337897283643e-01 9.100264016769777919e-01
9.594676227371701249e-91 -3.857134801968750253e+02 4.212363280309558977e-01 4.890627205165060110e-01 4.424594829465123835e-01 2.116533957512948261e-01 4.026708228470463613e-01 1.801525603214104709e-02 1.635691651701435267e-01 7.442919141092145807e-01
1.223882968647766914e-90 -3.854675749232119415e+02 4.490998610962366744e-01 9.008683280792872949e-01 2.542784782042132319e-01 2.949338259338006862e-01 3.860219524813019998e-01 2.014311999536768649e-01 2.899653630211980193e-01 2.825900824841617309e-01
1.786374270307369131e-90 -3.850869154705378605e+02 5.120715764199960107e-01 3.994757735925917874e-01 5.403537108058438232e-01 8.734042744387867652e-01 3.888662652007078835e-01 8.943719206734935812e-01 6.780274033929034605e-02 6.609748823704990617e-01
2.157383001597289192e-90 -3.848957075750677177e+02 3.118828280617507165e-01 7.366277114806751847e-03 6.801877305691472753e-01 8.351233319103769093e-01 2.397131676173115400e-01 5.537402453158815074e-01 4.975227874845318254e-01 6.213331578090394158e-01
3.695676393582871244e-90 -3.843549398947834561e+02 8.586944783506951229e-01 2.297648047149380979e-01 5.294095468330846099e-01 3.289214671729695505e-01 5.870177651391851326e-01 9.291048577262041031e-01 8.235761926409254086e-01 6.179556404262573910e-01
4.617746049598387566e-90 -3.841296967708858574e+02 1.821849816988236892e-01 7.751813884310092551e-01 5.346533246128871708e-01 3.447642788078485454e-01 2.147560685784738466e-01 7.253200535107496849e-01 1.041225473911007171e-01 8.685092799751158443e-01
5.070866408377705356e-90 -3.840335917966513080e+02 8.448166863040084129e-01 1.925968885150247667e-01 5.960152988591408407e-01 4.217313948310844607e-01 2.836028019875584949e-01 6.129556263366906510e-01 5.458395120703668502e-01 8.349208159607851565e-01
7.042162536279964352e-90 -3.837026881874317041e+02 8.317442701874138145e-01 8.542309528726679257e-01 1.371866373319078347e-01 5.501085408540000721e-01 1.475853935387234639e-01 5.475288027643566702e-01 5.539713470529185058e-01 4.750493666321081720e-01
1.079120807106450697e-89 -3.832733717537776101e+02 1.544701461641517781e-01 2.609423712353462488e-01 5.696097020409411904e-01 8.956321622697305251e-02 2.797809750554380859e-01 4.034814486268417655e-01 5.731609421628821588e-01 2.567073430527931910e-01
1.623365885521747518e-89 -3.828625166949786944e+02 4.470941803895727151e-01 2.926864557686397195e-01 6.591335246150592519e-01 3.236773026815070731e-01 8.028065857923963877e-01 8.345667678860322347e-01 4.540615501019299449e-01 5.982063577156332412e-01
1.865245814739367199e-89 -3.827211255473266647e+02 1.095296519045768635e-01 2.474297938389494744e-01 7.809100077807942242e-01 7.681253910624292747e-01 4.525990691534150789e-01 4.213303342196501600e-01 7.632058809694249879e-01 2.154963890769892032e-01
1.969452420387432789e-89 -3.826642628509689530e+02 9.498143939341244790e-01 2.490869265721757930e-01 2.577988230197446606e-01 7.959052716939791772e-01 5.170644129477567352e-01 9.125080224342601021e-01 8.337267110288770766e-01 9.988355257175124402e-01
3.092596235829911661e-89 -3.822105074519822665e+02 6.654197191622337471e-01 8.772252932770394640e-01 3.523894757487554541e-01 7.852870669394403924e-01 1.834816050113045049e-01 4.909729833580476210e-01 9.732480323105971998e-01 2.471437418965427568e-02
6.043678016541832606e-89 -3.815380056261346908e+02 1.074576365764173813e-01 7.488678348014723429e-01 4.720410990418257846e-01 5.653905189402561593e-01 5.744974295428376676e-01 5.606037892971793557e-02 5.900667939844798093e-01 9.937946239619376287e-01
9.985410832418601135e-89 -3.810333932849061966e+02 4.129799198164187946e-01 8.601616711519440850e-01 2.256574831462662134e-01 7.453817926632345658e-01 6.353867285604938298e-01 5.707212748684376002e-02 4.063865506333131927e-01 8.357186144971187058e-01
1.050960072328796541e-88 -3.809797292018920416e+02 6.221695851984622161e-01 7.040216119800448702e-01 2.708214664869758037e-01 6.657706009959400983e-01 1.374467112891430975e-02 9.021940733860298600e-01 9.542264638501629648e-02 3.927259235195101894e-01
3.172548821501610522e-88 -3.798723979934366071e+02 1.133131400180824588e-01 6.340128385501315744e-01 7.280578998757367692e-01 9.406728906277591618e-01 6.639092168105918956e-01 6.040199509211137130e-01 6.415468787237603721e-01 6.756804062615011652e-01
1.184486021588921046e-87 -3.785525392664585524e+02 6.659414930823891465e-01 8.950244432424606655e-01 2.374480607776303653e-01 3.792886874162705313e-01 2.659451029969431834e-01 1.117289646178108997e-01 7.722152086993532283e-01 5.152331296739831590e-02
2.621738721028151795e-87 -3.777555104782531998e+02 6.638142820928497612e-01 2.161151205026436983e-01 7.389475706493608964e-01 7.374690166522370749e-01 3.977038365994652880e-01 7.157831927481073109e-02 9.895299387244967937e-01 3.396501506917281032e-01
4.123651232083922646e-87 -3.773001092176200473e+02 2.504391984779804625e-01 3.027669974119812091e-01 5.434926357061919955e-01 7.932283940019981827e-01 1.624121960322321145e-01 5.352812480134516715e-02 2.417318663066114759e-02 1.326986945530365114e-01
5.275501434056269628e-87 -3.770512744764655508e+02 1.032374204209087765e-01 9.163113532943802930e-01 5.740689946094373886e-01 8.845040730957176578e-01 2.342728472210587887e-01 9.288118050143441273e-01 4.734691964698849453e-01 4.033703940355806150e-01
7.557501389487393841e-87 -3.766893075783718814e+02 2.965182788788988111e-01 9.548151436566109096e-01 1.702771988975396722e-01 8.827563418245440996e-01 6.984967456172285205e-01 8.007275710787121747e-01 5.370090113617836947e-01 7.504215300849202963e-01
1.227749358797167340e-86 -3.762015804132261110e+02 8.138705961987234838e-01 9.116626797313102104e-01 3.145320930930678438e-01 9.063996130604486945e-01 8.311710395522218242e-01 1.580170106775913297e-02 3.956200791545010365e-01 2.183439483756772770e-01
1.805443383714045645e-86 -3.758134569133380865e+02 3.138450214101213831e-01 7.985852394461745440e-01 5.802448515978163579e-01 4.176375626596692259e-01 8.131821544681430147e-01 6.891683889419922826e-01 5.737488341914528389e-01 3.110404172197190897e-01
1.886683119339730812e-86 -3.757669427928976802e+02 8.716431559736597112e-01 6.085959470766177937e-01 3.034510760095563420e-01 3.777692238739556174e-01 7.624438704538509803e-01 5.981278411685777563e-01 9.411022951665747316e-01 7.021425124052005362e-01
2.142697047918408304e-86 -3.756371977786202478e+02 4.492052660928756991e-01 8.784498231599999762e-01 7.528170638669184900e-02 2.580492530052682643e-01 5.111686669081558776e-01 9.664238296602902789e-01 5.279857502184026607e-02 9.399695699867279819e-01
4.492672637584969175e-86 -3.748943153500131302e+02 7.680465687895755567e-01 1.304014036965739365e-01 7.308175966239519594e-01 5.400385547835172551e-01 1.316284674679134570e-01 5.422877905032008616e-02 6.985098467447835580e-01 1.251341043907755468e-01
8.399122407459837524e-86 -3.742661358918157930e+02 5.641791113115778300e-01 8.942934244761128193e-01 2.076548859250961776e-01 4.563820861072919177e-01 1.914122076737470035e-01 4.254802964909430996e-01 3.931414182054367989e-01 9.358231809189573314e-01
1.113767224391945204e-85 -3.739814298590044928e+02 6.946054102450194279e-03 8.993625557836946172e-01 7.794131354321162108e-01 2.274324359007654506e-01 9.286219272932606517e-01 5.825128978058189411e-01 1.419980909773298494e-01 5.156691509474089496e-01
1.142751028982016726e-85 -3.739532394852376456e+02 8.367274472347334680e-01 7.864400942847373788e-01 2.932512269963791773e-01 7.533849913144807786e-02 9.096117211930656588e-01 1.901227459907582906e-01 2.419487794478323295e-01 4.291875574165071594e-02
1.314061621910976028e-85 -3.738110552085163363e+02 7.797992298424050173e-02 8.773607098538492854e-01 6.073112570426331125e-01 1.134867497988790719e-01 2.591759639789291692e-01 4.516117834135007225e-01 1.727327436043468722e-02 8.709638849194079047e-01
2.039525121624619992e-85 -3.733689610266701493e+02 4.966730653653274041e-01 3.543394923759398685e-01 4.277403199799392208e-01 2.692347130464366467e-01 2.970149192952673545e-01 5.098525105485867126e-01 5.251041705400626425e-01 4.465211211825106385e-01
2.262628175256937089e-85 -3.732626509768761025e+02 2.194802348408964043e-03 1.512126460245599713e-02 7.630148009277401000e-01 3.236608213937742784e-01 2.610583386924143490e-01 8.757451964862050797e-02 5.780162181706316460e-01 7.860925221415008268e-01
3.715677202149387856e-85 -3.727641170737533685e+02 3.082068990494591931e-01 1.724416907458060644e-01 6.643160102625702557e-01 3.517919392089439157e-01 1.494383821218537856e-01 4.278546590593041987e-01 8.598461710189724272e-01 4.582285744680160144e-01
3.949879568027391106e-85 -3.727004929345694109e+02 9.955226884956756006e-01 2.249201260984867723e-01 3.348513270956774424e-01 6.325205650029733784e-01 8.959336418929051415e-01 4.092812151591143088e-01 7.005056950899515300e-01 3.864115447330817021e-01
6.568194115159830294e-85 -3.721894390975139686e+02 9.046116497034618620e-01 1.978984147404790894e-01 4.363592754260522399e-01 1.666322776934490157e-01 7.399496673467512720e-01 5.349888974445765610e-01 4.448395122162144277e-01 4.336013454911914478e-01
8.259596902222793428e-85 -3.719578022387522651e+02 8.678006057053055944e-01 2.067091285822284519e-01 5.413430767986405767e-01 8.146011771032994897e-01 4.776111240128967372e-01 4.500855047348178983e-01 6.124311536409345891e-01 2.353116430376127610e-01
1.023167302834305657e-84 -3.717411899159360473e+02 6.770595322530948978e-01 4.785860433271842407e-01 2.597013634061563492e-01 8.762333682797827095e-01 3.223050322710833138e-01 1.464972578741252640e-02 2.613490306108690042e-01 6.720964386904831889e-01
1.370908494019691911e-84 -3.714461192765320448e+02 9.197569077095132384e-01 4.515913919628156137e-02 4.953059487248846482e-01 8.674030790625876230e-01 7.414532337267590867e-01 7.982508765201438150e-01 9.996225387634553039e-01 3.776860391091819702e-01
1.735919607019885594e-84 -3.712075556250711088e+02 2.694616950549271195e-01 1.180082153003020329e-01 8.144809445975665918e-01 5.887757355071402410e-01 3.496187506184789129e-01 2.005035688400806926e-01 2.108366449877174809e-02 4.833888907846151106e-02
2.635405846469871735e-84 -3.707875557393526833e+02 3.795758795636261507e-02 7.123142670864731629e-01 4.338197626262551010e-01 7.350285353338870120e-01 8.227241451683051654e-01 5.542980767791994001e-01 1.176981254652984532e-01 9.327107659069379109e-01
5.271671147526204970e-84 -3.700917455128383153e+02 7.367769436380585679e-01 6.582200842600853807e-01 8.580115187322301384e-02 6.369711621956444247e-01 9.633360923356607541e-01 7.263870675093632157e-01 8.279700168091500556e-01 8.136409428533606381e-01
7.796221729215185036e-84 -3.696979537082679599e+02 2.630451631190491302e-01 2.819939379199682961e-01 6.383465659865487085e-01 3.059419716244508036e-01 4.666286282849410050e-01 9.293834483268567093e-01 6.715456032860258606e-01 3.240608080712281680e-02
1.208815986743229656e-83 -3.692568664807331515e+02 4.895048052635293523e-01 9.775892861674738699e-01 5.433013437337232965e-01 9.285357422332881638e-01 8.443604339914474455e-01 8.962794060378709293e-02 6.836268152554437760e-01 8.909011263846495776e-01
1.218580840030326707e-83 -3.692463209021498187e+02 1.396620019076244557e-01 1.344467554606305626e-01 6.926132496135682937e-01 7.636201635511186137e-01 9.018470275119672142e-01 9.699451472314650768e-01 9.040381866000496425e-01 2.663687539611366839e-01
1.224366183344399926e-83 -3.692390845291756705e+02 4.119790018257440956e-02 6.200429985365785157e-01 5.673793472843672303e-01 6.566871200393817887e-01 3.835762111249417794e-01 1.210772772604322700e-01 6.172826008178545765e-01 3.204397697733627481e-01
1.744251876824459554e-83 -3.688826820980793855e+02 4.099600395991757074e-01 3.559979123827674563e-01 2.598047447102628249e-01 5.464844029354543054e-01 7.196752592343985677e-01 5.395270171118441427e-01 5.994564517547712468e-01 2.459608744004411207e-01
4.578017394859450685e-83 -3.679152418167359428e+02 2.949230895736020264e-01 3.110800212715515434e-01 4.631209217912179987e-01 8.742891903489352634e-01 1.046206729545415826e-01 6.243604853361096607e-01 9.773450638157185066e-01 8.488218357990464646e-01
