weight logl A w B x0 f sigma_v
0.000000000000000000e+00 -9.334591634988864826e+02 9.120106071172445183e+01 1.107925143231159382e+01 6.907852348831100997e+00 -9.771556461800987137e+00 1.010439482518709724e+02 1.107925143231159382e+02
0.000000000000000000e+00 -9.323874438444454427e+02 5.001086755394813821e+01 1.215291639081408448e+01 8.569352671776026398e+01 -2.111976175856858262e+00 6.077778920152086073e+01 1.215291639081408448e+02
0.000000000000000000e+00 -9.309688679188548122e+02 3.351564656363859029e+00 1.920236551813837877e+01 2.826268646327380196e+01 9.379807691096626598e+00 6.435796958917267219e+00 1.920236551813837877e+02
0.000000000000000000e+00 -9.225943467312208668e+02 2.177326809417259312e+01 1.836805209005568074e+01 9.577869405982390560e+01 -4.672476841509700662e+00 3.999325225245095794e+01 1.836805209005568145e+02
4.940656458412465442e-324 -9.162511471559082565e+02 4.133295419344786836e+01 1.609283874461465302e+01 8.398714993213496882e+01 -3.886924415174412673e+00 6.651645666737005058e+01 1.609283874461465302e+02
2.470328229206232721e-323 -9.150200612401404214e+02 5.837894571041830716e+01 1.400651036261809779e+01 2.878627389606547293e+00 8.305147553072266930e+00 8.176853080516933403e+01 1.400651036261809850e+02
2.470328229206232721e-323 -9.150061663726173720e+02 6.239860363980954361e+01 1.290147162674688808e+01 7.551027032284432039e+01 8.497395467382602874e+00 8.050338144076279434e+01 1.290147162674688843e+02
3.507866085472850464e-322 -9.122707809045841714e+02 4.446025201503006485e+01 1.470885311897401770e+01 8.384282462936478453e+01 -7.038926532206362552e+00 6.539593165216459170e+01 1.470885311897401664e+02
2.070135056074823020e-321 -9.104899753624558798e+02 1.520372995193560683e+01 9.992436654229182480e+00 2.223394309667197177e+01 -4.314960259483413552e-02 1.519223084527234491e+01 9.992436654229182125e+01
5.246977158834038299e-321 -9.095579963514101109e+02 9.807050287948628409e+01 1.809569613697686563e+01 4.022222176015376505e+01 4.388193436878447429e+00 1.774654020107698500e+02 1.809569613697686634e+02
1.257693508053477203e-319 -9.063784730771931208e+02 3.598570956869772175e+01 9.223046272843852478e+00 1.475744021995829591e+01 -4.010147611650955568e+00 3.318978645132189342e+01 9.223046272843852478e+01
2.972071655183852236e-318 -9.032134108307200222e+02 3.234819502101879607e+01 1.667358742861547682e+01 8.865205794315963317e+01 3.292755371771358242e+00 5.393604578408606898e+01 1.667358742861547682e+02
7.168991393573533106e-315 -8.954226491058871034e+02 2.926080098278952590e+01 1.207686952668233893e+01 9.509871667950969254e+01 -5.136064448766051171e+00 3.533788757153674709e+01 1.207686952668233857e+02
1.592493243474468225e-311 -8.877142728425606037e+02 3.128029261527478511e+01 1.091395330823840659e+01 1.760334305518027520e+01 9.091380711897805611e+00 3.413916530711436792e+01 1.091395330823840624e+02
9.756300532231403820e-310 -8.835965753305645194e+02 1.183918979366408486e+01 6.184952417628437615e+00 2.752111168430383259e+01 5.975203798045058079e+00 7.322482553708459463e+00 6.184952417628437615e+01
2.105314888697441425e-309 -8.828249384755345091e+02 6.292187500251505128e+01 8.961775925819033262e+00 1.155049170476085685e+01 6.228355938819454707e+00 5.638917446049337912e+01 8.961775925819033262e+01
1.492464159060610913e-306 -8.762587196913627849e+02 2.571042236407204840e+01 1.227579619604738070e+01 1.540770288214763362e+01 -7.175588446372849205e-02 3.156159050556471612e+01 1.227579619604738070e+02
2.848127322416583453e-306 -8.756099865448741184e+02 8.856708347266634007e+01 1.921915927495779641e+01 4.522551729192606729e+01 -9.015547556760484582e+00 1.702184883779656843e+02 1.921915927495779783e+02
