A w B x0 f sigma_v
5.019972391978893000e+01 6.298772762747829823e+00 4.632000732245607821e+01 -1.111421279917173877e+00 3.161966537234272323e+01 6.298772762747830001e+01
5.673130429019905563e+01 4.814430409630954699e+00 5.015493419580513290e+01 -1.165879775161531740e+00 2.731289165527613960e+01 4.814430409630954699e+01
4.709095498901589139e+01 5.043791080243490654e+00 5.157023860748060429e+01 -4.815738954536925576e-01 2.375169387337460591e+01 5.043791080243490654e+01
5.056117581790820026e+01 5.155661909597409220e+00 5.125773945384079155e+01 -2.997293254503148319e-01 2.606763282688469374e+01 5.155661909597409220e+01
5.846044380165972143e+01 4.927858655466266669e+00 4.857052944187436339e+01 -2.255090716498919790e-01 2.880848039904081048e+01 4.927858655466266669e+01
4.822606905098851371e+01 5.158864526303430509e+00 4.961613104483094361e+01 -1.748004095410085057e-01 2.487917568702043880e+01 5.158864526303430864e+01
5.059289919203724395e+01 4.874063633517966565e+00 5.032242835616892762e+01 1.790095005328673494e-02 2.465930100661492475e+01 4.874063633517966565e+01
5.397191063255357335e+01 5.373845656897256795e+00 4.896607628988699190e+01 -1.325923657137927592e+00 2.900367175471948755e+01 5.373845656897256617e+01
4.822221937501950606e+01 5.189862441006971139e+00 4.892389039326272382e+01 -6.352001846559467424e-01 2.502666851564124073e+01 5.189862441006971494e+01
5.273886583940647910e+01 5.211517529573650442e+00 5.046929727083223582e+01 -7.268087687189126456e-01 2.748495238118998074e+01 5.211517529573650620e+01
5.304858108533001371e+01 4.733598904495623927e+00 5.094030153560710517e+01 -2.520482680123770081e-01 2.511107053105654430e+01 4.733598904495623572e+01
5.121077381816757423e+01 4.714638934401634174e+00 4.969599311188767388e+01 -3.102610406976680224e-03 2.414403081039686683e+01 4.714638934401634174e+01
5.392062449847630745e+01 5.415901063149248351e+00 4.800171156057208321e+01 -1.260333141480897368e+00 2.920287675469692346e+01 5.415901063149248529e+01
4.337399233237791663e+01 4.615945838763423126e+00 5.115777362166489439e+01 -8.388307901626586016e-01 2.002119994171964734e+01 4.615945838763423126e+01
4.794807996396727390e+01 5.219133248393913682e+00 5.108523466555030268e+01 -4.624649352608134478e-01 2.502474183365916360e+01 5.219133248393913505e+01
5.398308530324052867e+01 5.524459001909113987e+00 4.756677321586327167e+01 -2.132709290690879556e-01 2.982273415543146911e+01 5.524459001909114164e+01
5.978742646663126692e+01 4.566009188290134801e+00 5.030700558544830869e+01 -6.991750616915233252e-01 2.729899385908591469e+01 4.566009188290134801e+01
5.888729811010836812e+01 4.978825408331916336e+00 4.840316912196913535e+01 -1.911469113254593566e-01 2.931895760586235866e+01 4.978825408331915980e+01
5.784497530898013906e+01 4.624922628043440120e+00 5.042353867213613938e+01 -6.157732872459522611e-01 2.675285352251163573e+01 4.624922628043439943e+01
6.101421708965389712e+01 5.163659336434114344e+00 4.775578459254674613e+01 -5.654165555535630716e-01 3.150566317302092401e+01 5.163659336434114522e+01
5.619885985618562074e+01 4.628823690608910191e+00 4.984762413431776906e+01 -8.903285536973282177e-01 2.601346138875220504e+01 4.628823690608910368e+01
4.931904526644731135e+01 5.431036082158096079e+00 4.824866191115499703e+01 -7.400081787425989432e-01 2.678535143796637996e+01 5.431036082158095724e+01
5.463712547480790960e+01 5.531039781292756530e+00 4.806948983503170325e+01 1.963967247870979094e-01 3.022001145366464314e+01 5.531039781292756174e+01
5.941047163871798631e+01 4.990906703508329656e+00 4.749194182838522238e+01 -2.872830406282229632e-01 2.965121211602690821e+01 4.990906703508329656e+01
5.328225079520769469e+01 4.499945329996557497e+00 5.046280493944122014e+01 -4.532890161564555598e-01 2.397672156376002306e+01 4.499945329996557319e+01
5.396193145182777329e+01 4.829003550979647841e+00 5.029167797110807214e+01 -7.633368882276538869e-01 2.605823585985966773e+01 4.829003550979648196e+01
4.834784849024669739e+01 5.480263868160772489e+00 4.862479654144338781e+01 -5.978212141502119437e-01 2.649589671844103123e+01 5.480263868160772489e+01
4.306325774066073109e+01 6.144023720548490886e+00 4.769541042080345505e+01 -3.336991794636983144e-01 2.645816770427129683e+01 6.144023720548490530e+01
5.384351667242180639e+01 5.734985687948091382e+00 4.847558587864815394e+01 -9.984624166703977011e-01 3.087917975051335162e+01 5.734985687948091027e+01
5.814537183096646089e+01 5.398066713086294932e+00 4.904181845100568893e+01 -4.356893226337810177e-01 3.138725962007655568e+01 5.398066713086294754e+01
4.803216501192726184e+01 5.086850085967586921e+00 4.920647728736192761e+01 -5.436576679093381159e-01 2.443324227201315324e+01 5.086850085967586921e+01
5.034406085791273000e+01 5.279277530642439764e+00 5.009243611182604639e+01 -8.121369093361572311e-01 2.657802692884742513e+01 5.279277530642439586e+01
5.248390671384945705e+01 5.959056823417098414e+00 4.812348624078820336e+01 -4.952835501678389818e-01 3.127545824227510707e+01 5.959056823417098769e+01
5.232846751049794420e+01 4.782691355466853977e+00 5.174870844584744844e+01 -5.874056447406026393e-01 2.502709092072866426e+01 4.782691355466853622e+01
5.310799209164408552e+01 5.098355628573160381e+00 4.635381566476323201e+01 -1.254853050769028755e+00 2.707634304026525029e+01 5.098355628573160203e+01
4.546667432742474091e+01 5.574045772530705101e+00 4.860926781389964191e+01 -7.478150153903015962e-01 2.534333238258122023e+01 5.574045772530705278e+01
5.129016746913165292e+01 5.143619338064283397e+00 4.925412829096064371e+01 -2.730955113967077352e-01 2.638170972467812092e+01 5.143619338064283397e+01
5.059897766615107884e+01 4.369301635473661349e+00 5.073113202898136365e+01 -2.160422100479468810e-01 2.210821958700091727e+01 4.369301635473661349e+01
5.558484083511605434e+01 4.943871497912391888e+00 4.880565009414712563e+01 -1.270792010213922296e+00 2.748043103207270832e+01 4.943871497912391533e+01
4.383581463132504297e+01 4.832734047127942745e+00 5.182702039250943926e+01 -6.841739515841673835e-01 2.118468338523937433e+01 4.832734047127942745e+01
5.706896094550564413e+01 4.622368530654991758e+00 5.092749757740207173e+01 -2.939784163681409268e-01 2.637937691516840388e+01 4.622368530654991758e+01
5.309265327611782936e+01 4.711238853452912601e+00 4.913932356579576322e+01 -5.653389186757546980e-01 2.501321709473503674e+01 4.711238853452912423e+01
5.206353888046633926e+01 5.761913831243302475e+00 4.559719446872962578e+01 -7.344239217317927171e-01 2.999856247788324737e+01 5.761913831243302297e+01
6.022494147951811527e+01 4.922572197468925381e+00 4.806725860962726671e+01 -2.239994521791448534e-01 2.964616225212689216e+01 4.922572197468925026e+01
5.757210908808865213e+01 5.118493649034053128e+00 4.812247786599698429e+01 -7.139931101314154205e-01 2.946824747288774660e+01 5.118493649034053306e+01
5.006903177182155673e+01 5.335269329569194419e+00 5.027952933270979230e+01 -6.719005949566572156e-01 2.671317695734251174e+01 5.335269329569194241e+01
5.588370935123596439e+01 5.165961101358062635e+00 5.079812621669562844e+01 -8.269596112664849841e-01 2.886930687080847946e+01 5.165961101358062990e+01
5.164423271353600597e+01 4.862423230339154578e+00 5.034015335250307999e+01 -7.932995017095780810e-01 2.511161168593388027e+01 4.862423230339154401e+01
5.694671221454196086e+01 5.773321684370174012e+00 4.528753785343593563e+01 -4.022513538132201916e-01 3.287716884818029683e+01 5.773321684370174012e+01
6.112884041285834513e+01 4.772085395859083867e+00 4.904787781928112622e+01 -3.498685269767136674e-01 2.917120466000018908e+01 4.772085395859083690e+01
5.177507739893497529e+01 5.102382618066626740e+00 4.980185676513577420e+01 -8.926588564718365149e-01 2.641762549693800821e+01 5.102382618066626918e+01
5.881700659510936902e+01 4.947260676457459816e+00 4.799685252033230398e+01 -9.482179439258153764e-02 2.909830638349236409e+01 4.947260676457459994e+01
4.725784661123184094e+01 5.190506721686969804e+00 4.918132129518185280e+01 -8.282905872241226319e-01 2.452921704880506582e+01 5.190506721686969627e+01
6.235789884438275266e+01 4.267156509804452824e+00 4.805683720495916589e+01 -7.524913625438909293e-01 2.660909139915354515e+01 4.267156509804452469e+01
6.262755519518255909e+01 5.080459804449780847e+00 4.912883441661760742e+01 -1.003386107954916895e+00 3.181767768200850099e+01 5.080459804449780847e+01
5.650755951441273339e+01 4.953228787831642776e+00 4.921210415558158502e+01 1.005979409634960575e-01 2.798948705168989903e+01 4.953228787831642421e+01
4.383581463132504297e+01 4.832734047127942745e+00 5.182702039250943926e+01 -6.841739515841673835e-01 2.118468338523937433e+01 4.832734047127942745e+01
4.740953011134200779e+01 4.786052765921525065e+00 5.141698150836937486e+01 -4.411784079618534804e-01 2.269045127204282508e+01 4.786052765921525065e+01
4.609395889047201678e+01 4.995874055267348623e+00 5.157485317100649524e+01 -4.618543775492174319e-01 2.302796133254688726e+01 4.995874055267348979e+01
5.176552231678503091e+01 5.307131183920929196e+00 5.080115456159930432e+01 -9.039152900014908454e-01 2.747264177393646634e+01 5.307131183920929374e+01
6.077341066298882311e+01 4.598418504094446746e+00 5.034436042015187951e+01 -1.220975648484907694e+00 2.794615761496185513e+01 4.598418504094446746e+01
4.535007401280227413e+01 5.256204491050437078e+00 5.041221687899174242e+01 -1.107615422467009836e+00 2.383692626955610194e+01 5.256204491050436900e+01
4.768585081367496059e+01 5.327937306767815961e+00 4.995881434345105276e+01 -7.083325110568843286e-01 2.540672235551432578e+01 5.327937306767815784e+01
5.525405136015525187e+01 5.584981437357103395e+00 4.672432632190680835e+01 -7.825517229354712612e-01 3.085928511852430844e+01 5.584981437357103573e+01
5.291508058823719551e+01 5.344466866920051018e+00 4.666658260590432405e+01 -6.613226405643377603e-01 2.828028949642380852e+01 5.344466866920051018e+01
5.176552231678503091e+01 5.307131183920929196e+00 5.080115456159930432e+01 -9.039152900014908454e-01 2.747264177393646634e+01 5.307131183920929374e+01
4.925689396852408919e+01 5.108416469281788608e+00 4.951178476888004809e+01 -4.170500615365018149e-01 2.516247283744752750e+01 5.108416469281788608e+01
4.904723746910249815e+01 5.264677461810462589e+00 4.764705677278149665e+01 -2.411613601388165051e-01 2.582178856676495826e+01 5.264677461810462944e+01
5.912450420439006393e+01 4.479241422834853381e+00 5.058378031698798338e+01 -6.565478047383539462e-01 2.648329283368774512e+01 4.479241422834853381e+01
5.515773918731364489e+01 5.038117345199409236e+00 4.724642816367158105e+01 -1.073317287526309727e+00 2.778911625215900472e+01 5.038117345199409414e+01
5.248794981909423996e+01 5.574459664442457552e+00 4.716667906982681302e+01 -7.965403078742792076e-01 2.925919591358206162e+01 5.574459664442457552e+01
5.228066170114051658e+01 5.166361760741509990e+00 4.998246668364107137e+01 -9.664349421864120160e-01 2.701008114390355530e+01 5.166361760741509812e+01
5.610147007999586322e+01 4.429420835055655203e+00 5.064405934362606843e+01 -3.788382866860136033e-01 2.484970204495851220e+01 4.429420835055655203e+01
5.703928053482811578e+01 4.620874494682206901e+00 5.187700114770190396e+01 -3.734256923399250638e-01 2.635713566184104906e+01 4.620874494682206546e+01
5.950878603760158114e+01 4.558091917857469255e+00 5.162718752130580668e+01 -6.199685680365458751e-01 2.712465166795011484e+01 4.558091917857468900e+01
4.918803382327353546e+01 5.160156499909867023e+00 4.953282757753675725e+01 -9.805136204415703105e-01 2.538179524509513030e+01 5.160156499909867023e+01
5.090399785971008129e+01 4.912054401154874128e+00 4.986502929028869602e+01 -3.802922490221760654e-02 2.500432067231671951e+01 4.912054401154874483e+01
5.075792240471935912e+01 5.142559082554380545e+00 5.029006464246397456e+01 -6.193987316300830770e-01 2.610256148739800253e+01 5.142559082554380723e+01
5.455343940196845409e+01 5.028261510947750423e+00 5.019405721753582839e+01 2.159356810150399042e-01 2.743089596347384074e+01 5.028261510947750423e+01
5.645323749623969434e+01 4.992773589522883526e+00 4.918303680285934121e+01 -8.259838606494316338e-01 2.818582332142884894e+01 4.992773589522883526e+01
5.329383286262129360e+01 4.846080073744715833e+00 4.894064731516695588e+01 -5.692132543757306706e-01 2.582661814890303731e+01 4.846080073744715833e+01
4.777042048770297811e+01 5.160382204969091724e+00 5.083620101785177781e+01 -7.204159202320035149e-01 2.465136278086333732e+01 5.160382204969091902e+01
4.844406358517168343e+01 4.828252392481719113e+00 5.158577114144533482e+01 -4.412051295660557315e-01 2.339001659066417105e+01 4.828252392481719113e+01
5.377727389294436477e+01 5.310827921537930152e+00 4.814861370619433956e+01 -1.214601020976409984e+00 2.856018477348417406e+01 5.310827921537929797e+01
5.391617392675583886e+01 6.090348877027575547e+00 4.446494833621242293e+01 -9.969589385056902842e-01 3.283683093284408727e+01 6.090348877027575725e+01
5.008521046758005468e+01 5.110608395965928530e+00 4.858459085787004739e+01 -7.333066410910671351e-01 2.559658971293352536e+01 5.110608395965928707e+01
5.297065937553389148e+01 4.828765450795562408e+00 5.071555086439776261e+01 -8.145332399982851967e-01 2.557828898984380928e+01 4.828765450795562231e+01
5.467985706651226252e+01 4.813310313509239435e+00 5.108359150147558836e+01 -5.385911310417359488e-01 2.631911199594545536e+01 4.813310313509239791e+01
4.975358997281972506e+01 5.381164228398142235e+00 4.808047682945358048e+01 -5.219966946999878843e-01 2.677322385961260309e+01 5.381164228398142058e+01
5.013950103260491886e+01 5.247801984676863540e+00 5.067092370961209014e+01 -1.265903760755561436e+00 2.631221730296117656e+01 5.247801984676863185e+01
4.980748572913031325e+01 5.748933787591012923e+00 4.608599480438651597e+01 -8.176005998879372072e-01 2.863399375831544447e+01 5.748933787591013100e+01
5.611962666406985534e+01 5.421381311869921227e+00 4.839213630993831572e+01 -1.295532211407426360e-01 3.042458952257052118e+01 5.421381311869921404e+01
4.874190812020253105e+01 4.892993329342569808e+00 4.963123763481181072e+01 -7.937406787876568615e-01 2.384938312915794256e+01 4.892993329342569808e+01
5.627397448285260850e+01 5.306412795021369533e+00 4.817810230984522235e+01 -9.720180453857558689e-01 2.986129382225151474e+01 5.306412795021369533e+01
4.915090057379560307e+01 5.044932640559759207e+00 5.223187135039835027e+01 -6.850598977161510561e-01 2.479629826176488194e+01 5.044932640559758852e+01
5.395213363025648334e+01 4.391917944320503864e+00 5.109539092926136306e+01 -1.406823990493720089e+00 2.369533438251011859e+01 4.391917944320503864e+01
5.326035459146333295e+01 4.737063983774045361e+00 5.051276334842113158e+01 -1.321141236079412806e-01 2.522977074982555479e+01 4.737063983774045539e+01
5.573766774315656392e+01 4.723882854861701119e+00 5.132187245866833791e+01 -1.081348444262465236e+00 2.632982130218753625e+01 4.723882854861700764e+01
5.422416783589739708e+01 5.245965006851552204e+00 4.703729021682377720e+01 1.742293335191575920e-01 2.844580869927631994e+01 5.245965006851552204e+01
5.404500101682025814e+01 5.307780602836371209e+00 4.946612136649779501e+01 -2.155831202632558785e-01 2.868590080773505591e+01 5.307780602836371031e+01
5.069671322741674402e+01 4.617629120084246530e+00 4.978717351902066213e+01 -8.487728997820020993e-01 2.340986192914797570e+01 4.617629120084246352e+01
5.292929798702216004e+01 5.711298370524065859e+00 4.985385487955372952e+01 -1.693518239750035903e+00 3.022950133462624223e+01 5.711298370524065859e+01
5.505741599146887211e+01 4.787138450155044467e+00 4.954723755894723070e+01 -8.613528896557891557e-01 2.635674730589418502e+01 4.787138450155044467e+01
5.264131374052276868e+01 4.825903171207277076e+00 4.853065188332470825e+01 -9.660460237548580409e-01 2.540418829169060544e+01 4.825903171207276898e+01
5.278953845113046839e+01 4.510669918810869206e+00 5.266770683460282498e+01 -6.332756251135869263e-01 2.381161831194239298e+01 4.510669918810869206e+01
5.105123996008932608e+01 4.701568712628811930e+00 5.051962937217767546e+01 -5.647192922950168281e-01 2.400209125372617081e+01 4.701568712628812108e+01
5.378716634373243011e+01 5.194545829228062850e+00 5.006214379296049799e+01 -7.670741313533220307e-01 2.793999005968313298e+01 5.194545829228062672e+01
5.022537554082596500e+01 5.508590408615739342e+00 4.753700182027190380e+01 -1.106184491582077101e+00 2.766710219733174725e+01 5.508590408615739165e+01
