H0 sigma
7.312152889239030173e+01 9.567256633970594066e+02
7.517034857510262214e+01 8.868931636329953108e+02
7.605649978395985045e+01 1.112764775335190507e+03
7.513871604357967726e+01 8.635553888248442718e+02
7.505324074109566368e+01 1.236026358119077486e+03
8.067741841846867601e+01 1.194507569212565841e+03
7.806975865063283493e+01 1.048826589686824263e+03
7.643404959430066015e+01 8.406558147230290388e+02
7.054781944698774510e+01 1.095007059317216545e+03
7.343894198564774456e+01 1.132436492152659639e+03
7.324665190418193106e+01 1.007413074483447645e+03
7.490591011220060125e+01 8.341064616214156331e+02
7.461449955311930182e+01 9.492394223360231535e+02
7.853893734002031124e+01 1.112471226081476971e+03
7.435563022208980044e+01 8.561450650006285059e+02
7.360233107118162366e+01 9.637345610635885578e+02
7.541116650458268111e+01 8.966583191325619282e+02
7.868584783314256015e+01 1.065299412087823384e+03
6.981901120978044162e+01 9.894374656635191059e+02
7.689856219530352632e+01 1.174029502837628797e+03
7.493258225377684312e+01 1.248307098310397350e+03
6.871379408881887230e+01 1.086484110999290351e+03
7.880938746724847022e+01 1.030584024824707285e+03
7.100240337503180399e+01 8.933919704695014161e+02
7.296031524662443246e+01 9.990354174909293761e+02
7.134207496048922792e+01 1.265803527669791038e+03
7.672803883017802207e+01 1.051681995717962991e+03
7.263992516241631847e+01 1.048835276576319302e+03
7.895222254397374684e+01 9.476245685614999275e+02
7.364193969600550815e+01 1.036609917607024727e+03
7.468573361431390367e+01 8.557300154604132558e+02
7.600228857582415287e+01 1.045710623708947196e+03
6.982328847076249190e+01 9.440316159656697437e+02
7.356664591760306848e+01 9.700290153557433541e+02
7.275018846935005001e+01 1.110800750592882423e+03
7.635230513679448450e+01 9.241027481164281880e+02
7.676896198367791158e+01 1.016339419015195290e+03
7.731566999240189375e+01 1.044272325040952410e+03
7.690904205601970034e+01 1.247067052626836812e+03
7.030365944634563391e+01 9.897429010188014900e+02
8.094741081919498527e+01 1.033985465887976034e+03
7.444219527042375262e+01 1.159871014921795677e+03
7.522007738019883050e+01 1.017455979660826870e+03
7.248760803357542670e+01 8.221171429410910605e+02
7.477476455330875638e+01 1.037048682257927339e+03
7.355134615564597311e+01 8.863387936635105007e+02
7.243045010878081769e+01 9.157043466770752502e+02
7.396161416773793462e+01 9.597910797485419607e+02
7.513871604357967726e+01 8.635553888248442718e+02
7.802026949716125159e+01 1.059202196843471029e+03
7.435059148212936009e+01 1.039373319638330941e+03
7.494861963992727283e+01 1.026363937590904243e+03
7.580056012100294538e+01 1.058298702619503274e+03
7.397967677927769614e+01 9.205751651241879472e+02
7.719088516751514817e+01 1.149268315257857012e+03
6.848958466037481685e+01 8.425830316225175238e+02
7.738064779671003635e+01 9.782029030057177579e+02
7.761081351685956520e+01 1.088639002740941805e+03
7.182350795409963951e+01 9.917848899664048758e+02
7.673530418959785493e+01 9.876259015779534138e+02
7.704874928005018830e+01 9.444647398818132160e+02
7.592878102476703361e+01 1.069707112926360878e+03
7.403446466571074325e+01 8.774294142147007278e+02
7.278114112003436276e+01 1.000451776045550901e+03
7.527930330816064952e+01 9.898514024910481339e+02
7.459512525886128742e+01 9.245899525042735831e+02
7.098418079140184034e+01 1.119681325152480440e+03
7.980346417410198967e+01 1.026965444243758384e+03
7.399933122235398741e+01 7.346734244060323817e+02
6.968218207565023192e+01 1.239635658635619393e+03
6.969997221562272216e+01 9.046215602945835599e+02
7.387773203754615281e+01 9.670565612260867283e+02
7.651952568190662873e+01 1.063533785888835610e+03
7.622891327429891817e+01 1.138789867027385753e+03
7.539455412465270001e+01 9.220815190251248623e+02
7.186513327734829204e+01 1.056151502029089897e+03
7.627488495558864656e+01 9.465447167704060121e+02
7.316837084251814360e+01 1.089078731066021192e+03
7.260953738589897455e+01 9.411070791949244949e+02
7.349292287681250002e+01 1.119840748158994529e+03
7.255765246494338783e+01 9.494501429791803275e+02
7.776843388046445682e+01 9.281572776732140255e+02
7.299629020921868516e+01 9.721458349125855420e+02
7.376120666850356145e+01 8.986914653791698129e+02
7.175031989557189149e+01 1.122233271638940096e+03
7.738064779671003635e+01 9.782029030057177579e+02
7.353473904102519043e+01 1.126714939501764093e+03
7.136970730266955343e+01 1.143623020579856075e+03
7.506765714611896101e+01 9.128846491840748740e+02
7.643320610018579941e+01 9.657385560112247731e+02
7.884456745322114557e+01 9.136629425506645248e+02
7.607706866444384275e+01 8.488485020798790401e+02
7.465725044462972448e+01 8.820641775644420477e+02
8.057835485013694665e+01 1.084271212292319433e+03
7.650482729054658648e+01 1.170313282507092936e+03
7.685054933157726964e+01 9.649192123866912425e+02
7.682054761174410373e+01 9.614226406245826411e+02
7.892164506592415307e+01 1.018864634733052526e+03
7.161861157431927438e+01 1.049672311215099171e+03
7.566656816817130959e+01 1.156112361225498489e+03
7.362020152089026226e+01 8.737839565408053204e+02
7.566749834379743334e+01 9.994073460016787749e+02
7.832378982570119774e+01 1.097721855443517370e+03
7.483955243573204541e+01 1.015598544077201041e+03
7.593069286475359547e+01 1.169625753691885393e+03
7.447334556298801544e+01 1.004130710092862046e+03
7.284051488518029771e+01 9.026619323377241244e+02
7.025411242834036329e+01 1.110915004563379625e+03
7.644806251757817961e+01 1.128582542036355107e+03
7.492415485476604431e+01 9.489394247870162644e+02
7.819922252570634669e+01 1.143040595976603527e+03
7.588953687463387610e+01 8.978639712721036403e+02
7.821368740810304132e+01 9.598086660408658872e+02
7.645016928072477924e+01 1.291641612641163420e+03
7.250217119906035634e+01 1.048706715977117256e+03
7.347222604077853703e+01 1.109116365841280867e+03
7.441604751514856275e+01 9.069411655248929947e+02
7.667366561101762557e+01 1.009291400843640986e+03
7.507589940533955541e+01 9.880113796161723485e+02
7.606739569689256086e+01 1.003007601752028904e+03
7.822737002607104273e+01 1.014923859512684544e+03
6.915512460188459443e+01 1.018111358416432495e+03
7.581892821173366315e+01 1.016514696416344350e+03
7.544439738510989457e+01 1.074672628422579464e+03
7.381643938514014280e+01 1.026904128472126786e+03
7.579215810905816397e+01 9.822684263962346449e+02
7.585786060198515202e+01 9.755154560493322151e+02
7.204919449320549063e+01 1.003507376571365285e+03
7.764858325962259755e+01 7.765744011447636694e+02
7.488237534088628422e+01 1.010040898952818793e+03
7.487919673392232767e+01 8.669469235012714989e+02
7.331961911304865964e+01 1.019384375561561910e+03
7.308969870254169621e+01 9.628586394172593828e+02
7.579858830742099940e+01 1.094387393417076510e+03
7.524171946822107770e+01 1.221429332662159368e+03
7.537873817153339928e+01 9.227764273507586950e+02
7.557970832395068328e+01 1.021058380449318179e+03
7.838433302506038558e+01 1.100960673476112333e+03
7.831061503204308849e+01 1.044010457752598541e+03
7.216186699054576081e+01 9.707755428336972727e+02
7.397362764908282884e+01 8.507755009832872020e+02
7.543030830987302693e+01 9.312154737000056457e+02
7.202191391511550478e+01 9.348898550905822731e+02
7.942376607897077179e+01 1.005095059191916675e+03
7.500212875141890834e+01 1.146772020033225317e+03
7.612505926413712132e+01 1.208099038308739637e+03
7.360767913852716049e+01 8.516763349919662005e+02
7.514665738622065305e+01 1.090421866246619857e+03
7.856014923111672488e+01 9.275402178190380482e+02
7.362873615541323602e+01 1.001163082484554820e+03
7.664685196273987344e+01 9.267046399875058569e+02
7.460561870988172473e+01 8.980670555776162018e+02
7.318591275759781922e+01 1.068701234907342496e+03
7.461008147568654181e+01 1.031128122293506976e+03
7.884623037872454177e+01 9.760073172373680563e+02
7.285224084977113534e+01 9.987413566620264191e+02
7.308793276420956886e+01 1.074746573537397580e+03
7.438406360672183837e+01 1.014313271278690763e+03
7.294985467820688996e+01 8.986673986889188654e+02
7.420364394257764218e+01 9.233787640698943733e+02
7.107511761348341395e+01 1.212956337513330709e+03
7.773454559463249325e+01 8.097651664130202107e+02
7.414391602752168353e+01 9.010099574797469586e+02
7.679864720582634163e+01 1.113971718330277781e+03
7.359083097059398426e+01 1.043378838072243980e+03
7.729572571687563709e+01 1.081760767616780868e+03
7.992695580178234138e+01 1.094917113198381685e+03
7.305979777274670539e+01 9.044165496068739003e+02
7.848648001911999472e+01 1.026232713501552098e+03
7.551685971894448812e+01 1.023621160014380507e+03
7.646273533893665331e+01 1.112809288964027246e+03
7.452730816007679948e+01 1.120807919769609725e+03
7.552983056566239384e+01 1.016330094541826952e+03
7.729509192673160101e+01 1.048609641775414730e+03
7.587777703538415608e+01 9.006070285663536197e+02
7.631149179566381235e+01 1.072172161058964321e+03
7.519257077603883488e+01 8.796589974577572093e+02
7.929279973914057678e+01 1.143053041799473931e+03
6.949822806839988232e+01 1.013473643845950733e+03
7.225814222133442399e+01 1.178796727378090736e+03
7.175465309996582164e+01 1.116153174983605595e+03
6.998934244477769084e+01 1.037947145995423853e+03
7.650433434110031783e+01 1.075807139062049600e+03
7.318850636192674131e+01 9.724091017125089138e+02
6.987337967702700325e+01 1.131428795013908029e+03
7.633802291010762531e+01 9.465524214252549200e+02
7.468573361431390367e+01 8.557300154604132558e+02
7.548250550082241261e+01 1.057015352292288981e+03
7.667197500205334393e+01 1.001248502292456578e+03
7.908752349423166095e+01 8.822266255647166417e+02
7.175211163762233468e+01 9.873667812371826358e+02
8.014041456927908769e+01 9.416761858237528031e+02
7.633372251587309165e+01 9.413838588473407754e+02
7.438027014520812941e+01 1.169130375597022521e+03
6.812970451965837526e+01 1.152744703036295732e+03
7.758667993780440497e+01 9.796225446309482550e+02
7.513389327009645058e+01 9.146243345997590950e+02
7.263992516241631847e+01 1.048835276576319302e+03
7.545140314535021275e+01 1.133775613248359605e+03
6.874042487821751024e+01 1.208558920547219259e+03
7.440335422380906039e+01 9.560524397348115144e+02
7.613597168052918107e+01 8.588275359793486814e+02
7.153998500074439448e+01 9.730888840600157437e+02
7.651049051098473797e+01 1.066963889971980734e+03
7.329544733936344869e+01 1.018600004008622818e+03
7.523393027674907785e+01 9.577579888826609249e+02
7.475116761194473725e+01 1.065380652772082385e+03
7.927880149527230458e+01 1.203851301303732726e+03
7.377939753242975485e+01 1.182833250059838520e+03
7.269413858214846869e+01 1.117101502447516395e+03
7.450737101858577205e+01 1.019494709965191078e+03
7.591376021332669666e+01 9.588980505865984014e+02
7.836805101063524148e+01 8.041083067557838149e+02
7.062055199722279042e+01 1.059998532192616040e+03
7.461310507754137689e+01 7.958194918431605629e+02
7.360226783571117437e+01 9.198503877522474568e+02
7.637571263414582745e+01 9.716097430297676283e+02
7.570938714195372654e+01 8.965214793517325234e+02
7.102319671533130929e+01 1.248763103634066283e+03
7.510074261790654759e+01 1.042142297470010817e+03
7.569102768579350027e+01 1.290580710342845578e+03
7.868584783314256015e+01 1.065299412087823384e+03
7.551285314697128115e+01 9.882906149728005403e+02
7.813055387646242878e+01 8.759119159474250864e+02
7.318003441757532812e+01 1.020480511101469006e+03
7.662953801116574937e+01 1.096265789785809829e+03
7.451692841967803815e+01 9.428744103721847978e+02
7.511873259995368812e+01 9.275193147022004041e+02
7.437606293567699822e+01 9.594584233267024729e+02
7.359794718986361772e+01 1.057976243349212154e+03
7.110152804175181984e+01 8.982683094964919519e+02
7.805902489072853712e+01 1.010518712809195563e+03
7.680203201077785025e+01 1.127787481359201365e+03
7.239106479863542631e+01 8.943877338999684525e+02
7.810740036852817525e+01 1.090590997053236151e+03
7.544620762390277946e+01 1.161173596182840811e+03
7.548259346922493762e+01 9.117434182057724001e+02
7.609951575442784133e+01 9.245486094178336316e+02
7.880703423013984832e+01 9.501037372983190608e+02
7.587168591960926278e+01 1.021886158300571878e+03
7.545810203434163554e+01 9.670047144481090982e+02
7.215785221713740327e+01 1.125733642194467166e+03
7.188298394607249975e+01 1.056916856550657940e+03
7.360226783571117437e+01 9.198503877522474568e+02
7.723175129469977662e+01 1.017753179377086667e+03
7.633742139267479843e+01 9.839730473199758762e+02
7.255765246494338783e+01 9.494501429791803275e+02
7.385217665866586856e+01 8.533323602908898238e+02
7.349349095592785375e+01 9.729508246910255593e+02
7.480650306025778207e+01 1.041847542435937612e+03
7.498366174092052461e+01 1.042020039629843041e+03
7.446958717030271657e+01 1.022448307219747562e+03
6.782422880105144714e+01 1.071873754750902435e+03
7.397110619666561604e+01 1.025325328883094016e+03
7.631039733017473736e+01 1.183402029040991238e+03
7.257430587016216350e+01 9.694313095518035652e+02
7.633742139267479843e+01 9.839730473199758762e+02
7.772563093285972968e+01 9.062450615059843813e+02
7.245914228625201758e+01 1.057537687737295983e+03
7.649365773801460477e+01 9.180132687664350897e+02
7.273701859971879458e+01 9.845656995731854977e+02
6.739375261822435448e+01 1.027230990108578226e+03
7.595640162692170350e+01 1.253262998275567270e+03
7.343416938807430938e+01 8.445265013297726000e+02
7.841500067571439558e+01 9.889112903624311457e+02
7.706224390067649210e+01 1.045405407245795232e+03
8.077651626821794650e+01 1.043632587242175305e+03
7.400870967200243911e+01 1.027605112601024985e+03
7.427096944766205411e+01 9.467853963440529697e+02
7.241586712224467703e+01 1.077192971255067278e+03
7.698305784902713356e+01 1.047157804650917569e+03
7.249744193539231674e+01 1.217010481449221061e+03
7.345630175076394153e+01 9.557399201576960195e+02
7.487659046312154487e+01 8.940598388778449817e+02
7.672522621101187212e+01 9.437137378059428556e+02
7.539765815456451037e+01 8.375139177022729200e+02
7.455866490273476188e+01 1.020333819515736423e+03
7.601481213851369034e+01 8.974929693988315194e+02
7.515456187482639905e+01 1.040188855672301088e+03
7.445794783583332332e+01 9.227988076213114255e+02
7.450797529991230306e+01 9.851130142693061771e+02
7.850535500227186958e+01 1.037666105719408506e+03
7.377939753242975485e+01 1.182833250059838520e+03
7.483104296787848853e+01 1.060396648063456041e+03
7.612104462599783972e+01 9.909311826253140225e+02
7.535729415941915477e+01 8.066903625153983057e+02
7.598218861515024969e+01 9.610033140681659916e+02
6.860289335983027570e+01 1.076379382951474554e+03
7.134207496048922792e+01 1.265803527669791038e+03
7.338895028471395676e+01 1.087903447920010422e+03
7.285381080304976820e+01 1.044329309278790333e+03
7.331961911304865964e+01 1.019384375561561910e+03
7.391001426913044270e+01 9.558867139059104829e+02
7.876109956575476190e+01 9.798786388109137988e+02
7.327561718149496528e+01 9.525979906864081386e+02
7.552280522850033151e+01 9.489106091661338951e+02
7.386835634782325144e+01 1.033397865878710491e+03
7.738064779671003635e+01 9.782029030057177579e+02
7.862437368875774268e+01 1.018875167810593894e+03
7.400697201395135494e+01 1.036036212390405126e+03
7.646934632019340938e+01 1.088098434027667736e+03
7.564851441854848701e+01 9.104679913446675528e+02
7.665840329882804838e+01 1.002272161323119462e+03
7.238370702523586431e+01 1.015393250593361927e+03
6.987792973840970490e+01 1.198684004936635120e+03
7.652562494362277334e+01 1.117504643933021271e+03
7.398863501501233486e+01 9.767492394217086940e+02
7.287172966259520024e+01 9.935197261085032778e+02
7.219111091680412073e+01 9.508900428125533608e+02
7.659916241732656772e+01 9.908774523222218704e+02
7.790792454472611439e+01 1.192330759895584833e+03
6.853016415831606878e+01 1.252704142599565330e+03
7.834930202648379804e+01 1.321533687685432369e+03
7.100240337503180399e+01 8.933919704695014161e+02
7.199154577897860463e+01 9.767769151439811139e+02
8.132437969588076498e+01 1.146640175223997630e+03
7.290020630005804492e+01 1.051209202488063056e+03
