m0 c1 c2 c3 c4 c5 m_100 m_200 m_300 m_400
1.348432942112622968e+01 -5.359299398124502289e+00 8.266470586808772225e+00 -7.793643977905090559e+00 9.864348104852574295e+00 -5.979825284327694668e+00 1.504170107124073752e+01 1.515299921484970724e+01 1.605385482759679761e+01 1.252281303374725496e+01
1.604039398548482609e+01 -6.569891656841243766e+00 7.005516018572258474e+00 -8.254082590984712198e+00 8.323764997746479821e+00 -7.112169008610401022e+00 1.510220515662909335e+01 1.523232476682885128e+01 1.591916485413820048e+01 1.293539534701989524e+01
1.386119194069551774e+01 -6.009399466839465020e+00 8.294756734760234451e+00 -7.766044510481748375e+00 9.517963781485999419e+00 -6.111430822606278568e+00 1.502094401240788279e+01 1.525873255592430411e+01 1.601785630746138267e+01 1.256180863105545598e+01
1.780541059259739001e+01 -7.575311856645173592e+00 6.704108500339653887e+00 -9.628603413343505224e+00 8.484163122283259639e+00 -8.669119292742799132e+00 1.512671841755770252e+01 1.519051489579795344e+01 1.601459220027016528e+01 1.305104126950445576e+01
1.221590740391030039e+01 -4.340638134283475225e+00 8.293034444790485793e+00 -6.696535489771614280e+00 9.442317236265580505e+00 -4.657919490853808853e+00 1.504069151522042347e+01 1.505858412456624862e+01 1.584551960156893458e+01 1.246943645743575502e+01
1.094872111270770887e+01 -3.325299195829401810e+00 8.051533752612172634e+00 -5.198157178632406783e+00 9.044266987651198519e+00 -3.116031282166397354e+00 1.501990970120039037e+01 1.524795195072278275e+01 1.600289375189927199e+01 1.270314992607844928e+01
1.079501192813715527e+01 -2.883807456872617969e+00 7.816170305617209380e+00 -5.103230796862185059e+00 9.261091408631127564e+00 -3.211586036961572077e+00 1.498447358326693646e+01 1.522474213997665515e+01 1.603867941224040194e+01 1.259577698683603941e+01
1.066505475256094471e+01 -3.730643161947927666e+00 8.977775340216389566e+00 -5.864288129574115160e+00 9.665668094616350459e+00 -3.283960634532046008e+00 1.509483450856833464e+01 1.515926327724186073e+01 1.595559555560006615e+01 1.254845565283959630e+01
1.336888405357003862e+01 -5.345381276976147511e+00 8.358809885603200485e+00 -7.812226454912336138e+00 9.831201319225424839e+00 -5.751575789827632512e+00 1.501381562086577048e+01 1.508764726720218263e+01 1.604508353036922585e+01 1.261402822010847125e+01
1.132288253007503265e+01 -3.129273354174172184e+00 8.121163410485561229e+00 -6.053633811514004037e+00 9.682087062080746875e+00 -4.011736315999194780e+00 1.514009282929734113e+01 1.510103540640762176e+01 1.596433087197351064e+01 1.245352684269360921e+01
1.300710995522113578e+01 -5.456882680237034045e+00 8.704540181520247444e+00 -7.521755089435271380e+00 9.633553369582983805e+00 -5.143737668785737682e+00 1.508632631802210966e+01 1.517333288778969980e+01 1.607606456668091965e+01 1.278332703813970284e+01
1.582667911568681163e+01 -6.545408569334615123e+00 8.012223753459725373e+00 -9.684364034595926540e+00 9.812298848258528494e+00 -7.815651890228615173e+00 1.523617437873722125e+01 1.500987634890069344e+01 1.603630540997139065e+01 1.273866319558289106e+01
1.078234530582082229e+01 -3.380075456719316307e+00 8.619828232117288991e+00 -5.964154394186818919e+00 9.879990140292417067e+00 -3.531053427604694761e+00 1.503249644566933796e+01 1.510357836857083313e+01 1.603221843055032636e+01 1.253127204475345380e+01
1.189795952689789615e+01 -4.592577857126221907e+00 8.758354446010201855e+00 -6.810424864667832701e+00 9.949623552439902596e+00 -4.622172690151380436e+00 1.503523063050647224e+01 1.518741602424888981e+01 1.604765759030527406e+01 1.248460368686338207e+01
1.217729038200237035e+01 -3.950479330965446678e+00 7.691671454086922211e+00 -5.992984494642180415e+00 9.225857711222364088e+00 -4.590324664840118807e+00 1.503553632775264148e+01 1.528943388486220911e+01 1.598111528037090778e+01 1.245579054052871903e+01
1.404073998639693244e+01 -6.006533518761746571e+00 8.410139980333514842e+00 -8.199777110328470897e+00 9.879471988866406207e+00 -6.608369971505763552e+00 1.509794578949029642e+01 1.522693175277747812e+01 1.601007887282794684e+01 1.240626676861626621e+01
1.280785820242204665e+01 -5.366713590134478906e+00 9.337618614993491661e+00 -7.913989914241017054e+00 9.952480078950188158e+00 -5.138296268022102709e+00 1.538016335439633409e+01 1.517220609038346879e+01 1.604781698980716698e+01 1.273693541691218201e+01
1.329044732510725879e+01 -3.762776532443098176e+00 6.727000723946670036e+00 -6.348540820117970718e+00 8.774488051909155928e+00 -5.036490457690048217e+00 1.501617153534329674e+01 1.515318342835285925e+01 1.602816472207368292e+01 1.279023928100372132e+01
1.011639087835158257e+01 -3.175982749582988873e+00 8.942725999710170015e+00 -5.266451410397520405e+00 9.451262116980807093e+00 -2.753724351327409003e+00 1.518701983868719729e+01 1.520395862510511797e+01 1.587815487426965788e+01 1.248068936932943807e+01
1.397581960151055824e+01 -4.594157517275009539e+00 6.440037853424108505e+00 -5.948593346589399644e+00 7.699801031453372246e+00 -4.872555662168470469e+00 1.500928136776293265e+01 1.532229175253648634e+01 1.593278985282542237e+01 1.303837596325150550e+01
1.570749259517519469e+01 -7.574472828218914877e+00 8.706122365069216329e+00 -9.881920573126123486e+00 9.888373659636691571e+00 -7.665081306055705923e+00 1.507887164260541724e+01 1.504125458777613744e+01 1.604717237279447062e+01 1.279681589935336206e+01
1.163607876013607267e+01 -4.102583293183243107e+00 8.617716955768351283e+00 -5.994928383551235029e+00 8.771353932755264537e+00 -3.446403069845170641e+00 1.527813288624435373e+01 1.516651080680103725e+01 1.580168127935722566e+01 1.279280337138330204e+01
1.053433994733674872e+01 -2.425862989902576317e+00 8.115263905942949663e+00 -5.206782759280669914e+00 9.026677087804774402e+00 -2.578202437525724200e+00 1.521315685008489815e+01 1.504744335579337111e+01 1.591051746356302665e+01 1.281577115167592495e+01
1.501094344581990114e+01 -6.864905803785001481e+00 8.533256752852739879e+00 -9.282528367760246368e+00 9.860115884192893532e+00 -7.188866863505234406e+00 1.500484677677148504e+01 1.498258821347655179e+01 1.595924161877427494e+01 1.263877856898060514e+01
1.083838596677933275e+01 -3.704287209131882364e+00 8.715770375124879621e+00 -5.799984683764134452e+00 9.410747327257091399e+00 -3.156564860598940925e+00 1.502806392751115538e+01 1.510417466523214181e+01 1.595511172870490313e+01 1.270036613402899839e+01
1.506954042809601368e+01 -5.451253226913254757e+00 7.214850900373612319e+00 -8.058174414010791153e+00 8.830597166777796048e+00 -6.427638894522989865e+00 1.521419601956585410e+01 1.513578898584762378e+01 1.602991362925990160e+01 1.298569520404841882e+01
1.215860228706067758e+01 -5.571214622189456733e+00 9.467829522935584663e+00 -7.479168810213868923e+00 9.911447725193493596e+00 -4.455333862403652923e+00 1.500284843395763801e+01 1.507661351186052734e+01 1.605084901906002059e+01 1.280597907391837253e+01
1.391185981067946287e+01 -6.855985189097394183e+00 9.057118930512466193e+00 -7.847572346252631448e+00 9.139650506299329180e+00 -5.672987139708382642e+00 1.522471628461057236e+01 1.540557401679236271e+01 1.600046109231162461e+01 1.281861307193692312e+01
1.414796251874185273e+01 -6.026555579110705274e+00 8.443712135716655354e+00 -8.391833178297851248e+00 9.898589322913071697e+00 -6.621866829174963165e+00 1.511254590341162540e+01 1.516951971567302770e+01 1.601606565978464047e+01 1.248596196647226364e+01
1.188344190308474424e+01 -3.413118600707186090e+00 8.035451234416267852e+00 -6.407093083341929507e+00 9.665459170057090432e+00 -4.217536264493489284e+00 1.522385872488641390e+01 1.517979684741948709e+01 1.615430137162086055e+01 1.274931803448529166e+01
1.127875458831341149e+01 -1.739363065777613571e+00 6.051532284420648722e+00 -3.782427263430986564e+00 7.586566190636265361e+00 -2.514115563338420678e+00 1.497995252467752891e+01 1.519260645517225683e+01 1.584593776177148250e+01 1.292087111641061448e+01
1.186906413597904120e+01 -4.541015121480134198e+00 9.024399715438796932e+00 -6.927630950810453214e+00 9.829812917764158442e+00 -4.250157978196406283e+00 1.522048390830248721e+01 1.518733531052062879e+01 1.609007893076878659e+01 1.274216485909176555e+01
1.039424405514452232e+01 -3.290669627756752647e+00 8.848521684203426219e+00 -5.503575586605346182e+00 9.489609313991405060e+00 -2.688205569777980308e+00 1.516320208575131190e+01 1.520415439247625855e+01 1.607624809098696161e+01 1.281414382224705051e+01
1.683146568501505413e+01 -7.500799254202515698e+00 7.521984659511247173e+00 -9.921259082416737485e+00 9.513002662221872185e+00 -8.609133707364446053e+00 1.497824388123471273e+01 1.506220636076894337e+01 1.603988055516414235e+01 1.273060881394743049e+01
1.220871481220942556e+01 -2.551489273395342927e+00 6.778343379540856972e+00 -6.123908613429120962e+00 9.863483058841179485e+00 -5.263177712663107854e+00 1.500157203866272937e+01 1.512098399731727838e+01 1.605458542512084819e+01 1.217370574341769895e+01
1.608769598906259901e+01 -6.898973275339788103e+00 7.629457299119412284e+00 -9.277005550367757536e+00 9.306710928679649442e+00 -7.735656917678843669e+00 1.507951715314263907e+01 1.510241390467068712e+01 1.603159962181437592e+01 1.282377968398376034e+01
1.008312442450266921e+01 -2.975212366468858782e+00 8.697581547311799000e+00 -5.028637820493568000e+00 9.198260829473511535e+00 -2.300410017025688703e+00 1.514541942540042463e+01 1.519488583739434873e+01 1.598013107231951579e+01 1.277681282359672821e+01
1.436319216609027549e+01 -5.048450236605287245e+00 7.537229424388833365e+00 -8.155008100623275524e+00 9.677590075275809056e+00 -6.581775519755834303e+00 1.512872176713242744e+01 1.507551999658962139e+01 1.606644101282227055e+01 1.262954889722545637e+01
1.059436041865128608e+01 -2.062360614880285326e+00 7.415926130051367693e+00 -4.782974229424764800e+00 9.245462471772764701e+00 -3.227976853171852234e+00 1.507375878821586213e+01 1.520105988996336244e+01 1.596166115171207522e+01 1.240842649857459357e+01
1.349187439488902385e+01 -5.961257464932834260e+00 9.059730364635022681e+00 -8.327983234877166296e+00 9.978618368062043942e+00 -5.947843813169480853e+00 1.516912673789691191e+01 1.509951178212830492e+01 1.597164355195959118e+01 1.256794332780230228e+01
1.018981331145384495e+01 -2.289761104818103021e+00 8.187558176922081543e+00 -5.306799572116110753e+00 9.709202880076574615e+00 -2.754163430260706313e+00 1.505322625921234803e+01 1.505532707437950535e+01 1.609242354048284795e+01 1.269656931232410813e+01
1.336782909835421584e+01 -4.883427439055098240e+00 7.642712090858402973e+00 -7.026027289264700215e+00 9.435494050995774984e+00 -5.759572787285075712e+00 1.500006394174025282e+01 1.525988399689759767e+01 1.602854332709534546e+01 1.246356800407167853e+01
1.082575368622801726e+01 -3.711928440456048861e+00 8.728340168836481894e+00 -5.845698143006854863e+00 9.530243447069402407e+00 -3.173483255062087949e+00 1.501162427983809522e+01 1.512260716718120435e+01 1.602560367859851453e+01 1.273724394989034536e+01
1.255026817254928062e+01 -4.569789138148627750e+00 7.922268196507239679e+00 -6.551532394870297260e+00 9.279598654006136371e+00 -4.701001870329536203e+00 1.493074758141648495e+01 1.517753029984990576e+01 1.602625643377927389e+01 1.267744935990571875e+01
1.389837869192558983e+01 -6.943135275396246087e+00 9.404497724927058044e+00 -8.749529647545450928e+00 9.958625432415743717e+00 -6.357936814801528058e+00 1.506191710396884353e+01 1.509307254842271817e+01 1.588949162190969489e+01 1.249867882770524297e+01
1.396676344855291418e+01 -5.673060558189437330e+00 7.824749234774724727e+00 -7.607930187745703066e+00 9.330638541671351760e+00 -5.967173042192157162e+00 1.493265990970495949e+01 1.518876761523311814e+01 1.605962831634449373e+01 1.271430938213649142e+01
1.718381602005577946e+01 -8.174821958131104793e+00 7.728298943470438331e+00 -9.844527116260572086e+00 9.231438502927669987e+00 -8.881665436546661851e+00 1.513350023572986913e+01 1.531754509313167567e+01 1.601234205764163576e+01 1.265210050212960979e+01
1.076837240500687543e+01 -2.461385573968447815e+00 7.024286849415624090e+00 -4.360068468213793125e+00 8.957651300285714768e+00 -3.140576296957815927e+00 1.483263585866628276e+01 1.534369632973542785e+01 1.609994301408332618e+01 1.254802223503119940e+01
1.452193685078371388e+01 -6.349849222789034187e+00 8.431460640176229759e+00 -8.681816620640685045e+00 9.817714142137795363e+00 -6.696802958858899757e+00 1.509051965363972059e+01 1.514313188177821345e+01 1.608258037470028157e+01 1.269645734601994569e+01
1.019014896455253272e+01 -2.826478402966944969e+00 8.724927574584320666e+00 -5.235396659426622357e+00 9.216885065646309272e+00 -2.470402421998205256e+00 1.524522819798696105e+01 1.512015689552821840e+01 1.588262183546056150e+01 1.269751304450648632e+01
1.282949902924629271e+01 -4.768637202303316336e+00 8.534597061213421654e+00 -7.449049904665195676e+00 9.900831861384720156e+00 -5.358125535511508275e+00 1.523410275552068249e+01 1.519159368769776641e+01 1.606444365826235909e+01 1.256162340527370702e+01
1.318508879638957332e+01 -6.586047602272222967e+00 9.715625109139544691e+00 -8.327988803785206784e+00 9.649570708486344017e+00 -5.126871953592325504e+00 1.510386654734512568e+01 1.501751370171273869e+01 1.591557642931390504e+01 1.288962807987570613e+01
1.128917497140732706e+01 -3.907176272430685771e+00 8.787780036878164225e+00 -6.243783122300356148e+00 9.488962289302282471e+00 -3.718007530983210351e+00 1.516297497613652823e+01 1.509884001983675716e+01 1.588189769648160521e+01 1.257782254680691736e+01
1.163067062391347406e+01 -4.927268942892931491e+00 9.714196328801222080e+00 -7.387873471195412378e+00 9.907328617567834783e+00 -3.923367003302447920e+00 1.517258195396146192e+01 1.494605030040468208e+01 1.593732159226067147e+01 1.282282429307430149e+01
1.024009988100104884e+01 -1.546168499857298428e+00 7.190688637594639943e+00 -4.577452476751132870e+00 9.479725798010505855e+00 -2.935299248530100158e+00 1.496695779451180641e+01 1.516726416251675857e+01 1.611908892174221108e+01 1.251441680062435680e+01
1.203726471196140224e+01 -3.546552952186162955e+00 7.899648529477410364e+00 -6.496137482125144302e+00 9.954713649029550027e+00 -4.991527718975694583e+00 1.513748671410636959e+01 1.521484173478563662e+01 1.605405973474738701e+01 1.229098685588853357e+01
1.280792210174374901e+01 -4.623030148854507360e+00 7.510602622924814398e+00 -6.055158413101817239e+00 8.230305605041941419e+00 -3.927476036898109868e+00 1.491209639413359866e+01 1.514292196416138836e+01 1.594854615548853438e+01 1.313478657892419754e+01
1.396676344855291418e+01 -5.673060558189437330e+00 7.824749234774724727e+00 -7.607930187745703066e+00 9.330638541671351760e+00 -5.967173042192157162e+00 1.493265990970495949e+01 1.518876761523311814e+01 1.605962831634449373e+01 1.271430938213649142e+01
1.338455569038335469e+01 -5.699706216279812665e+00 9.192785850084462140e+00 -8.481066320211329668e+00 9.949966175529464607e+00 -5.602980711250601153e+00 1.526060621590992383e+01 1.498450304831090207e+01 1.597290578862551236e+01 1.276895760286053694e+01
1.016808660742144177e+01 -2.994895661543819365e+00 8.954532343431640840e+00 -5.683026851771129095e+00 9.994022386872764230e+00 -3.412726483978061331e+00 1.517382476762104559e+01 1.511076179888538817e+01 1.582384960839210564e+01 1.214639825954627028e+01
1.260956107122811787e+01 -3.426900898361413539e+00 6.770965198189145440e+00 -5.754310141380339694e+00 8.731667742581993963e+00 -4.375811557389981843e+00 1.494493213214906824e+01 1.520209081448353849e+01 1.607528047955106487e+01 1.282508154908920872e+01
1.147264698378789660e+01 -4.319356565462657116e+00 9.245554999064083290e+00 -6.817352581991495519e+00 9.688077291789493728e+00 -3.718859238575404902e+00 1.523327232651387497e+01 1.505126867336773344e+01 1.597345485652176045e+01 1.280853516951531823e+01
1.053703008450422374e+01 -2.929551262765549779e+00 8.460094035585601802e+00 -5.505394441297728036e+00 9.670929076644590339e+00 -3.321617306288135119e+00 1.515298902815604976e+01 1.518265338387978680e+01 1.596651075027208400e+01 1.242905405545446129e+01
1.338345936855423624e+01 -3.070207657507917354e+00 5.886297329594469829e+00 -5.933501152583864346e+00 8.902581887867707877e+00 -5.586838868888278853e+00 1.495150052138080454e+01 1.524826304050579751e+01 1.606111861316123424e+01 1.245765822291892988e+01
1.353579848282611309e+01 -5.981943381964949680e+00 8.849924994405565570e+00 -8.066916529609425623e+00 9.829604551476393226e+00 -5.893184578729392165e+00 1.512948415584773088e+01 1.519146552577051246e+01 1.602942741682514338e+01 1.260913907171687498e+01
