weight logl A T phi m0 m_100 m_200 m_300 m_400
2.162461600185373259e-18 -4.743616019090227098e+01 1.390516932126946381e+00 1.072164129113005515e+02 1.659680102424250236e+00 1.485087561464897377e+01 1.616454223319955474e+01 1.586171743875207696e+01 1.538078571935158045e+01 1.480648562420757131e+01
2.419418443295798203e-18 -4.732138019482760427e+01 1.130096204319741560e+00 1.024183753691651901e+02 1.653589770089870070e+00 1.542376885051868562e+01 1.655143657378435051e+01 1.652810288535442496e+01 1.648050560581746282e+01 1.640969050655428063e+01
2.486819574369986105e-18 -4.729140277873822384e+01 1.498804973766933113e+00 9.318546344841578843e+01 6.150060529601155679e+00 1.512735586620296857e+01 1.560786402465084777e+01 1.618763729206880697e+01 1.654747122389549929e+01 1.661272371666813896e+01
2.578994203059425815e-18 -4.725250791427952635e+01 1.530359953313636279e+00 1.035398566838459260e+02 1.799594638398263502e+00 1.473879234503749203e+01 1.626900261281969406e+01 1.623839560366709733e+01 1.613885646436402865e+01 1.597496070170938332e+01
2.692468915944627840e-18 -4.720694880812868632e+01 1.282176299737221470e+00 1.074984309969346157e+02 2.283145845592145395e+00 1.515549122407708005e+01 1.638981220559788099e+01 1.642042082495373734e+01 1.621191839532107082e+01 1.580371836281702080e+01
2.701286049139171077e-18 -4.720117941932426930e+01 8.283716493060107044e-01 1.007090591786855356e+02 1.109721420753105203e+00 1.530447997456767162e+01 1.602932432606785795e+01 1.601088164346528941e+01 1.599105676841574208e+01 1.596988849158713464e+01
2.859864998325805890e-18 -4.714163297309373490e+01 1.352556671484982376e+00 9.913317328358948544e+01 9.024405614274094711e-01 1.555381614834519688e+01 1.665978386652303556e+01 1.670087128509712926e+01 1.673849722750238556e+01 1.677254814967384178e+01
3.209594178798020557e-18 -4.702376288832952866e+01 1.758555568389670531e+00 1.046317831635205380e+02 1.599544948515299048e+00 1.523583354647231047e+01 1.693998407956645380e+01 1.675531657847504619e+01 1.645385437668477735e+01 1.605876929440590573e+01
3.226681545782258808e-18 -4.701595316952290204e+01 1.439779706950512717e+00 9.392247846354202068e+01 2.951958196400573664e-01 1.504170460452284885e+01 1.597118078328278834e+01 1.633024798272142419e+01 1.647923648070357316e+01 1.639385581815924908e+01
3.354420723536041151e-18 -4.697462829855771815e+01 1.608383243125545370e+00 1.012562054779534435e+02 9.983204107571498342e-01 1.538008782547835018e+01 1.666008048991565005e+01 1.658035315942199617e+01 1.649333637241128514e+01 1.639955859960348050e+01
3.408452133779803548e-18 -4.695614912489877213e+01 1.341111250345170536e+00 1.027993966634802518e+02 1.385244618207843281e+00 1.460001314772462422e+01 1.585672904291413232e+01 1.575865279278050579e+01 1.562673921247323960e+01 1.546484075377947320e+01
3.576615870913056146e-18 -4.690549032753658310e+01 1.976029522253897941e+00 1.029301459428113787e+02 1.228201777385672377e+00 1.488356829292519379e+01 1.659696925533200584e+01 1.639450458416182244e+01 1.614382947832518411e+01 1.585294239274210071e+01
3.570465578529662790e-18 -4.690471139198646711e+01 1.370506873879510534e+00 9.395149911769597395e+01 6.152159343777105605e+00 1.513975824734372289e+01 1.550990860502996860e+01 1.599937332654038613e+01 1.635009156812713371e+01 1.650545552631768942e+01
3.562473162661390907e-18 -4.690445238115043480e+01 2.012162293214297737e+00 9.848016316655342450e+01 8.236610503212835610e-01 1.472144739691763249e+01 1.632309337910755076e+01 1.643349136929551690e+01 1.652780400118561843e+01 1.660514516875463187e+01
3.771405684769974306e-18 -4.684495960078245957e+01 1.822669063088032892e+00 9.729465478798874756e+01 3.806260150219470950e-01 1.519219911694161418e+01 1.615316022234685889e+01 1.640773969193412896e+01 1.662531149772973649e+01 1.679925157106409372e+01
3.768076896006220677e-18 -4.684334262927794867e+01 1.802092192580125429e+00 9.733637604924879838e+01 8.911230957156037746e-01 1.543118432489138137e+01 1.700594075151309781e+01 1.713262858939352284e+01 1.720913965282274916e+01 1.723321757733864601e+01
4.269473678170913917e-18 -4.671591683416696839e+01 1.583654210115696070e+00 1.072289169995962936e+02 1.849027812051104558e+00 1.514001473265636299e+01 1.670696879764115295e+01 1.647420011768939929e+01 1.600560351945668103e+01 1.538400719272415529e+01
4.588406309289089098e-18 -4.664137463895266222e+01 1.512222148784417186e+00 9.302508422993420822e+01 6.220464720151713145e+00 1.512536970463328601e+01 1.572591571237902919e+01 1.629040819526844075e+01 1.660107790736348221e+01 1.659024034917361945e+01
4.654233360657735993e-18 -4.662463018785094704e+01 1.586448922819714724e+00 1.066970687696340860e+02 1.929491410272785812e+00 1.521338831081440190e+01 1.679882737930816106e+01 1.665537640662027030e+01 1.629053967078891318e+01 1.576032988053182571e+01
4.920391483941576803e-18 -4.656651929618327301e+01 2.047137496560822001e+00 9.993406136850641985e+01 1.251472162880070460e+00 1.503682923100467406e+01 1.698312698129089426e+01 1.698574109396403387e+01 1.698832170977723521e+01 1.699086878437625003e+01
5.006383142818685113e-18 -4.654669366662833596e+01 1.436946870692459521e+00 1.033423242665761279e+02 1.111284835212997812e+00 1.475314517555276339e+01 1.588591803072597131e+01 1.568418215215221245e+01 1.544413096393252793e+01 1.517564338155436232e+01
5.214137057512682655e-18 -4.650353379182019609e+01 8.481450762650268871e-01 9.777380756531745476e+01 8.423704794286553943e-01 1.519753789716677872e+01 1.590447558893134783e+01 1.596406395523238508e+01 1.600799108022516748e+01 1.603535946890969299e+01
5.292679065158500036e-18 -4.648608283621734927e+01 1.136530376428191325e+00 1.009275498505819826e+02 7.215733971067141983e-01 1.516928710115432821e+01 1.586954607148095242e+01 1.581671659210559078e+01 1.576172893803956043e+01 1.570476640795084933e+01
5.422946488578865147e-18 -4.645926809311278305e+01 9.984925940230432451e-01 1.011780143727309706e+02 8.732083594389010717e-01 1.489506110311689646e+01 1.561137293189761976e+01 1.555861444343678457e+01 1.550230642572851636e+01 1.544275008584025421e+01
5.469580779959730315e-18 -4.644820541979301254e+01 1.311515613764510091e+00 1.070926900464200315e+02 1.619977321628013556e+00 1.498197573132546090e+01 1.620617798705210788e+01 1.591150202581102668e+01 1.545817332454612725e+01 1.492356660736558638e+01
5.728858476715841929e-18 -4.639939110127208721e+01 1.657760239306746763e+00 1.032483558848095129e+02 1.820463175268622225e+00 1.488324282999808190e+01 1.653876332120804449e+01 1.652344047694824525e+01 1.644423215645321079e+01 1.630422351307993267e+01
5.866441332441366567e-18 -4.637315919003341236e+01 1.122719977225231425e+00 9.906590515561254051e+01 4.589261070232571460e-01 1.509290181505461348e+01 1.564897554200948981e+01 1.570574931546308051e+01 1.576037269188874035e+01 1.581265400542140753e+01
6.379803849454585371e-18 -4.628677004114432947e+01 1.631603298760398779e+00 1.002195057844484865e+02 7.673727200366488033e-01 1.466709025021344104e+01 1.578355791240733375e+01 1.576707895205590582e+01 1.575039167287232900e+01 1.573349923513862336e+01
6.604326375831105415e-18 -4.624968244766068182e+01 1.794736877683793530e+00 1.014001450847570851e+02 1.064767981927349227e+00 1.460560819732851812e+01 1.609413910461725195e+01 1.600165853773660274e+01 1.589867632640416240e+01 1.578596714366501175e+01
6.609640790609133830e-18 -4.624637808436877151e+01 2.033162733983345571e+00 9.829498763119049443e+01 6.483804787539618752e-01 1.516458413302312280e+01 1.656138961480096228e+01 1.671380039430621167e+01 1.684782742081263862e+01 1.696188026449322450e+01
6.843909847791018563e-18 -4.620904820992993933e+01 1.914742124100320853e+00 9.486829281236856559e+01 3.735879242766338426e-01 1.505438927493552015e+01 1.630750538065496613e+01 1.671845403419149889e+01 1.693902026997367116e+01 1.694396953327060018e+01
7.276843370969307379e-18 -4.614521022814195561e+01 2.128866997630966651e+00 9.906474755811737509e+01 7.950177956836304016e-01 1.492948490081530366e+01 1.653493836114087401e+01 1.661499720948883052e+01 1.668912702653113911e+01 1.675706705000360586e+01
7.352712478990615952e-18 -4.613233810352370767e+01 1.464830111026406145e+00 1.055111522084529270e+02 2.119594689738438564e+00 1.492009782303786025e+01 1.634942670486494976e+01 1.637645961623934099e+01 1.624803365723151316e+01 1.597785761545750205e+01
8.099934137519197180e-18 -4.603305146295394934e+01 1.466041904988037103e+00 1.005967108134112351e+02 1.254486820549306936e+00 1.464292391600399412e+01 1.601827540541927419e+01 1.599840531794356124e+01 1.597665260780694751e+01 1.595304748726094779e+01
8.106389014768205918e-18 -4.602975487540849286e+01 1.121346332820077896e+00 9.417483885162847912e+01 2.038959521916342554e-01 1.502982800393632878e+01 1.565606683755543216e+01 1.596184311722986493e+01 1.612860639659047024e+01 1.613148340537001602e+01
8.250981138163333289e-18 -4.600957527431535254e+01 1.254986292927789737e+00 1.096748791476870508e+02 2.209472062562845007e+00 1.501878731841323855e+01 1.626930537631863771e+01 1.613777496214287055e+01 1.567119050529192315e+01 1.500925954355080272e+01
9.187639494868056436e-18 -4.589954834589022425e+01 1.096244313078281518e+00 1.006094422515568994e+02 1.537784237644981955e+00 1.527014345191365763e+01 1.636362019921487132e+01 1.635986610646665440e+01 1.635453363605589416e+01 1.634763051164709324e+01
1.000392678983610139e-17 -4.581192969852937580e+01 1.167571087554979403e+00 1.026471514673479817e+02 1.686073128091885476e+00 1.482568045892007191e+01 1.599197537209552067e+01 1.596789344335346605e+01 1.591388747807732251e+01 1.583137234065753951e+01
9.981467082874875878e-18 -4.581167731161713874e+01 1.161410141556594944e+00 9.948588070041978426e+01 1.372481728299661308e+00 1.534597045766298606e+01 1.649144521206621405e+01 1.649706586745788428e+01 1.650147302833178031e+01 1.650466204862162556e+01
1.001215734735255648e-17 -4.580610730410657538e+01 2.055447153945279659e+00 9.704866383258156759e+01 5.942682463067127108e-01 1.484171102769776951e+01 1.629505510280154468e+01 1.654464786989939284e+01 1.673225447380911390e+01 1.685104611543674125e+01
1.003894049523733476e-17 -4.580093581309655804e+01 1.766772907050004449e+00 1.005957529092119529e+02 1.419583678804144711e+00 1.533674640718764870e+01 1.707224885143565274e+01 1.705873604929083598e+01 1.704283920893302451e+01 1.702458033901659817e+01
1.076346523511426731e-17 -4.572874984266839249e+01 2.118616312095805032e+00 9.940111408692642669e+01 8.541347101900340633e-01 1.486131333353152328e+01 1.651028129409576195e+01 1.655944379885339401e+01 1.660617306546176764e+01 1.665040213591234419e+01
1.304110805149944050e-17 -4.553430086726583426e+01 1.209620544114895724e+00 1.064857824356083711e+02 1.684059798656782236e+00 1.525644542364445222e+01 1.642242634090132114e+01 1.621784865605378911e+01 1.587417966563547189e+01 1.544113978554479694e+01
1.382933776411360648e-17 -4.547311513291064955e+01 8.518275331524903793e-01 1.006635718077297099e+02 1.131018411440262605e+00 1.531904746378893734e+01 1.607414296165133294e+01 1.605717034109187580e+01 1.603893165117928987e+01 1.601945817592745414e+01
1.393636283493224572e-17 -4.546290593785590772e+01 1.525120160980709905e+00 1.072729320194062410e+02 1.873719206909383539e+00 1.468072029763575692e+01 1.619430569127762354e+01 1.598167393090316324e+01 1.553651011711271046e+01 1.493838269345426006e+01
1.475030049642088083e-17 -4.540364393821180045e+01 1.767305714065992017e+00 1.028933093848170444e+02 1.548813744041617202e+00 1.532714125974047370e+01 1.705968652264563090e+01 1.697141072652270211e+01 1.683194103515689122e+01 1.664561980052492629e+01
1.520161028552516225e-17 -4.537100603135063182e+01 1.175998121640113192e+00 1.083437342177509350e+02 2.187658425202578361e+00 1.517928898877159405e+01 1.634490391119209107e+01 1.628362804184482471e+01 1.596878960796667002e+01 1.547267731517287359e+01
1.607080493066656966e-17 -4.531290312590664371e+01 8.990610077705198933e-01 1.051716291783068584e+02 1.659510829907431484e+00 1.521473404688391362e+01 1.609207630524359800e+01 1.599080697711587007e+01 1.581604188797865795e+01 1.558433166435644246e+01
1.634720743690655713e-17 -4.529335030963932240e+01 1.122756413209464066e+00 1.012937787253283233e+02 1.548153752418416129e+00 1.491292831245646511e+01 1.602974646543745152e+01 1.601690708513320160e+01 1.599696143283739325e+01 1.597003789800258389e+01
1.659566382436334045e-17 -4.527576594758880191e+01 1.643119381921994027e+00 9.658119526355103801e+01 2.812251975549258098e-01 1.529852993639765657e+01 1.609152533588383704e+01 1.638943466216196398e+01 1.663360135273757834e+01 1.681199671143549423e+01
1.660669426585048483e-17 -4.527260151033028279e+01 1.110290038506162480e+00 1.082975274770624310e+02 2.183625129439477952e+00 1.487519730863991896e+01 1.597591246390439146e+01 1.591818111393202528e+01 1.562337024281977804e+01 1.515849299094000280e+01
1.727681907409737393e-17 -4.523054172835806952e+01 1.219997458260575041e+00 9.961877254635321322e+01 5.395972119756052843e-01 1.516585813907364155e+01 1.581766430249648359e+01 1.584227056406812650e+01 1.586648577198150001e+01 1.589029592672197566e+01
1.855283357621610163e-17 -4.515678486260616609e+01 8.616015147837554622e-01 1.031367886574680739e+02 1.390302358181407127e+00 1.498239292644883136e+01 1.578519119075329158e+01 1.571115732219750249e+01 1.561059156469651121e+01 1.548715518316016926e+01
2.193854746243190602e-17 -4.498666214576737588e+01 1.022324752948557958e+00 1.074963128642815349e+02 1.898353227759953743e+00 1.493352656156847402e+01 1.594960446852532243e+01 1.580574238845490420e+01 1.549708963035549658e+01 1.508196100085504732e+01
2.253210675986815367e-17 -4.495746613426324245e+01 1.478061871312555287e+00 1.007426407988724577e+02 1.527679709195866931e+00 1.536163965126874942e+01 1.683379434784404438e+01 1.682610318217773226e+01 1.681527084534564054e+01 1.680132057194760975e+01
2.383977074435028613e-17 -4.489855216770617119e+01 2.130082379788742930e+00 1.002228512444632997e+02 1.160143148978749039e+00 1.497427687568977461e+01 1.691519434772117592e+01 1.690274508530897890e+01 1.688991941235641292e+01 1.687671983225889605e+01
2.393124563001437478e-17 -4.489222243979119753e+01 1.834221029081250620e+00 1.050795742782787840e+02 1.788939909843642262e+00 1.511152659116603303e+01 1.693903372318140654e+01 1.680848938088776734e+01 1.652259592455155257e+01 1.610752558106035437e+01
2.461814699746208980e-17 -4.486142353962107876e+01 1.737701230187268298e+00 1.052181832227521454e+02 1.752687221864154266e+00 1.520311929330144807e+01 1.692622130641694866e+01 1.677432542616240951e+01 1.647109678376002861e+01 1.604574124027244864e+01
2.521078524980131471e-17 -4.483513550436813944e+01 1.705964770011384912e+00 9.451653034973291767e+01 2.606940705571216266e-01 1.537995815608700312e+01 1.637841680456475757e+01 1.680594976504793436e+01 1.704608786316711999e+01 1.706727365807721952e+01
2.522102095731346283e-17 -4.483222958166092553e+01 1.993246883609867126e+00 9.951390532254627885e+01 7.507585895328658943e-01 1.505735889684408413e+01 1.646122163273905059e+01 1.650398178758902645e+01 1.654537938389915297e+01 1.658537542971877699e+01
2.763374246296552851e-17 -4.473836981440911131e+01 1.486142210567144906e+00 9.610699732143072538e+01 4.237294666489697659e-01 1.550066812464929455e+01 1.643311128366761764e+01 1.669443254594542481e+01 1.687884215618073114e+01 1.697445900322406231e+01
2.900806083069246108e-17 -4.468733364238693184e+01 2.128437536754908876e+00 9.816878059630066389e+01 7.391868096137572675e-01 1.490070821775918475e+01 1.650870796085972358e+01 1.666074272712110727e+01 1.678862746350208468e+01 1.689060742020178196e+01
3.024901262530991758e-17 -4.464294384997030107e+01 1.264058803922212926e+00 1.002281772616415481e+02 6.862121665382150404e-01 1.479936619678271903e+01 1.558621801605657353e+01 1.557198693529319478e+01 1.555759777204426442e+01 1.554305347041234242e+01
3.433546025218436523e-17 -4.451372874669331736e+01 8.673625943597491617e-01 1.035664735734395236e+02 1.341201007875758799e+00 1.510892394012964246e+01 1.589145339645530619e+01 1.579288846848953831e+01 1.566242741366474789e+01 1.550615417666273288e+01
3.501429243518774731e-17 -4.449165106000266690e+01 9.876960906049471189e-01 1.030419897321243212e+02 1.672061199297376843e+00 1.534123211886782912e+01 1.632542688308720358e+01 1.629321923010807893e+01 1.622835036995464364e+01 1.613304585301052541e+01
