weight logl C sigma mu1 a1 W lam0
1.678886342967550512e-67 -3.786105868512240704e+02 2.551443417686402313e+02 1.582780518050493246e+00 1.211830363152394966e+03 2.974093677690075879e+02 1.165651433644930401e+00 1.211830363152394966e+03
3.132781773787365677e-65 -3.733791259922804784e+02 2.535647375760930231e+02 1.150161795648334984e+00 1.212794598043868973e+03 3.657956643273342365e+02 1.442612517119268079e+00 1.212794598043868973e+03
3.327520375034843153e-65 -3.733163199532564818e+02 1.124790465925664904e+02 2.088760106672549188e+00 1.210122090535368898e+03 2.145258803738987581e+02 1.907251944897587093e+00 1.210122090535368898e+03
3.629455566737183741e-65 -3.732269646923376740e+02 2.534980871325099088e+02 2.129249418290557916e+00 1.211491242527069971e+03 3.754011440110060676e+02 1.480883537455548238e+00 1.211491242527069971e+03
6.026485686981683520e-65 -3.727173833117209369e+02 2.533633782732976556e+02 1.360992766605884974e+00 1.214333547779619039e+03 2.524797194583263718e+02 9.965122867361749792e-01 1.214333547779619039e+03
1.221294281747812216e-64 -3.720085510716758108e+02 2.531768450297752793e+02 2.201563242222073669e+00 1.215429581664489433e+03 3.343939543853996383e+02 1.320792011394535947e+00 1.215429581664489433e+03
2.292815825692518067e-64 -3.713761815743457646e+02 2.530348016014485495e+02 7.058777625935692690e-01 1.214750655043418874e+03 3.674621113554260319e+02 1.452219651327686822e+00 1.214750655043418874e+03
2.333665927012117459e-64 -3.713560218643795565e+02 2.529026309431771438e+02 2.854477995506508492e+00 1.219225541407283799e+03 3.796699453244455071e+02 1.501249488423672451e+00 1.219225541407283799e+03
4.110484244584753802e-63 -3.684848363191282488e+02 1.133989708129158487e+02 1.809741629875808222e+00 1.216250136451569006e+03 3.251728503085592479e+02 2.867511477198723568e+00 1.216250136451569006e+03
5.907602992427274188e-63 -3.681196369976544247e+02 1.135705643387292980e+02 8.434731947095231996e-01 1.212643152325826804e+03 2.432720639995415013e+02 2.142034473598032562e+00 1.212643152325826804e+03
2.024492027508318849e-62 -3.668854732502917955e+02 2.516380047726783573e+02 1.262067469938065734e-01 1.215641791573214050e+03 2.309703384565814019e+02 9.178674686489926016e-01 1.215641791573214050e+03
1.122774242826475895e-61 -3.651699043506583848e+02 1.138573017405765029e+02 2.365113231654870862e+00 1.217785448678367175e+03 9.015210742269186284e+00 7.917990857371901003e-02 1.217785448678367175e+03
2.493111579457071590e-61 -3.643696754151322352e+02 1.140122391364516119e+02 2.981592085635666578e+00 1.212615723291851054e+03 1.610271889968353065e+01 1.412367568749487157e-01 1.212615723291851054e+03
2.848725689366782023e-61 -3.642338352080230948e+02 2.506541089971759391e+02 2.998980068459386583e+00 1.214078089078092489e+03 2.154461013865924315e+02 8.595354859673168813e-01 1.214078089078092489e+03
1.191352106994001327e-59 -3.604979479033129337e+02 2.494484538814764392e+02 1.761819985655544096e+00 1.214767443680705355e+03 1.455048718987683856e+02 5.833063690501122389e-01 1.214767443680705355e+03
6.017258878475934750e-59 -3.588759049699641537e+02 2.488507658877677784e+02 1.254244544330757938e+00 1.210931940546287024e+03 2.024192232748500686e+00 8.134161152879133827e-03 1.210931940546287024e+03
8.640567057989508312e-59 -3.585115685774126177e+02 1.152383445616662243e+02 2.975946850398683008e+00 1.211694032921741154e+03 1.903924476084194168e+02 1.652162293137912963e+00 1.211694032921741154e+03
1.684301873344497102e-58 -3.578416005373318285e+02 2.486189206376160143e+02 1.767136019448431350e+00 1.217692208876894938e+03 2.717083620815136555e+02 1.092870813631889870e+00 1.217692208876894938e+03
1.878625279497693283e-58 -3.577299114217427132e+02 2.485191621735353351e+02 2.310180896310008336e+00 1.219072778557570473e+03 1.698411809897189073e+02 6.834128181678105207e-01 1.219072778557570473e+03
2.969062970862686978e-58 -3.572697052917840210e+02 2.483579105978226949e+02 1.137102650139902194e+00 1.211850403826085767e+03 9.726145248604916560e+01 3.916180976556413174e-01 1.211850403826085767e+03
4.745538564946299249e-58 -3.567982467696022582e+02 1.155764794560635522e+02 1.054670041178165985e+00 1.213771139474141592e+03 1.538531389939821565e+02 1.331180355363476009e+00 1.213771139474141592e+03
4.804090420508797953e-58 -3.567834839708309573e+02 2.482205743100280984e+02 2.958489152307857140e+00 1.210317662566077843e+03 2.461644412293675828e+02 9.917165082452334968e-01 1.210317662566077615e+03
1.055105176266499241e-57 -3.559942261486959865e+02 2.479473936116577306e+02 1.071916503974448487e+00 1.219494310703274095e+03 2.226309442554466500e+02 8.978958843347939478e-01 1.219494310703273868e+03
1.722909928007409254e-57 -3.555013519238772801e+02 2.477904741195182226e+02 1.334014084354459007e+00 1.219924234999114560e+03 3.207687182560559336e+02 1.294515938903033403e+00 1.219924234999114560e+03
2.152438812690281527e-57 -3.552762650730430209e+02 2.477973836290813949e+02 1.695884759928023344e+00 1.212577586468672280e+03 3.438452423173038710e+02 1.387606427806327813e+00 1.212577586468672280e+03
3.391453852581080819e-57 -3.548191079092744076e+02 2.476087107580753468e+02 1.890557216630961435e+00 1.216433599339089369e+03 1.583624267039476763e+02 6.395672681268259607e-01 1.216433599339089369e+03
4.924245142300697592e-57 -3.544436956115205248e+02 1.161248229925853508e+02 1.180818104910996258e+00 1.214275195033735372e+03 3.755208058668749800e+02 3.233768596494241532e+00 1.214275195033735372e+03
5.718369538748925221e-57 -3.542916828847133957e+02 2.473872399037751393e+02 2.209921395282096412e+00 1.219564925987544939e+03 1.591553935277353560e+02 6.433452007857849431e-01 1.219564925987544939e+03
6.579465075180431965e-57 -3.541489131573313216e+02 2.474090453288558820e+02 5.187857629541956506e-01 1.216288522565766016e+03 1.321204258489608776e+02 5.340161499485458485e-01 1.216288522565766016e+03
7.139140338773398801e-57 -3.540647742354278762e+02 2.473355257999428147e+02 6.139255498841005299e-01 1.218451586683164123e+03 2.260019263193573238e+02 9.137463192495801634e-01 1.218451586683164123e+03
3.672430013624685982e-56 -3.524244279387957590e+02 2.467995614209849577e+02 1.798558373469851257e-01 1.212721181633091874e+03 1.354644990354776439e+02 5.488846830015449152e-01 1.212721181633091874e+03
1.520222948385520185e-55 -3.510013394171388654e+02 1.168001086623382889e+02 1.538601943660766525e+00 1.213325223873196137e+03 2.468256049599200423e+02 2.113230953178967031e+00 1.213325223873196137e+03
4.147087033078978815e-55 -3.499952902497689138e+02 1.172395503580324316e+02 6.461660217231082193e-01 1.218288467634621611e+03 3.479572155554053552e+02 2.967916667138307485e+00 1.218288467634621611e+03
4.776176228689587809e-55 -3.498515561435966106e+02 2.459560244249078664e+02 2.177857093376110331e+00 1.210215003723432801e+03 3.624038690613623430e+02 1.473449857179679912e+00 1.210215003723432801e+03
4.787916786588695558e-55 -3.498466010098421179e+02 2.460577679827197244e+02 1.819004448350576730e+00 1.216021920391132653e+03 3.167734956170559713e+02 1.287394818761838478e+00 1.216021920391132653e+03
5.136720787191900019e-55 -3.497737815210842882e+02 2.459456507019482956e+02 7.802654943815122701e-01 1.217699559589898627e+03 2.454551532711699906e+02 9.980056673928634492e-01 1.217699559589898627e+03
7.816992811132902588e-55 -3.493513964882180289e+02 2.457288620835250299e+02 1.747349810606029230e-01 1.219921355649673160e+03 2.679641672726193065e+02 1.090487153200328407e+00 1.219921355649673160e+03
8.824675435815428498e-55 -3.492276445934787716e+02 2.457409725675370566e+02 2.552075242322554338e+00 1.217252451552714774e+03 1.502157813409208984e+02 6.112769058063244332e-01 1.217252451552714774e+03
1.054405769647384688e-54 -3.490471339680932488e+02 1.171942704824468251e+02 8.871992400080236374e-01 1.217001304775164272e+03 3.561437603102169760e+02 3.038917848492939999e+00 1.217001304775164272e+03
1.453621976555794319e-54 -3.487235529681216804e+02 1.172626059188790464e+02 2.723957619185430001e+00 1.215276061489054200e+03 3.349573790029124893e+02 2.856472243458688443e+00 1.215276061489054200e+03
3.909700420438164916e-54 -3.477316505725683555e+02 2.453535419863450784e+02 1.875249343484771014e+00 1.216332384592664084e+03 3.326505616245256647e+02 1.355800934975045280e+00 1.216332384592664084e+03
4.690753889535983802e-54 -3.475470180112386629e+02 2.451750677390624844e+02 1.935772879247149802e+00 1.210021298016233914e+03 3.286981134076031594e+02 1.340666962749383018e+00 1.210021298016233914e+03
4.881653633921524796e-54 -3.475046273029411168e+02 2.451777535883514645e+02 2.575770259089221081e+00 1.211898692443978689e+03 2.362124000651094775e+02 9.634332503988325414e-01 1.211898692443978689e+03
2.007346410342866202e-53 -3.460882125758343477e+02 2.446985009141075409e+02 2.931185618701031004e+00 1.210659431065008903e+03 3.061023640593659252e+02 1.250936817822239089e+00 1.210659431065008903e+03
5.590880730995190729e-53 -3.450613894023260855e+02 2.443445723039001791e+02 1.304917450849532867e-01 1.216500725186035424e+03 1.053108458386632549e+02 4.309931865713159671e-01 1.216500725186035424e+03
1.189421242913836578e-52 -3.443039743005042510e+02 2.440302068548140539e+02 4.506592254276565734e-01 1.218668332247252692e+03 1.256392416213696350e+01 5.148511868291730936e-02 1.218668332247252692e+03
1.149100488335907869e-51 -3.420333765935804422e+02 2.433811587495393383e+02 2.617961882652190209e+00 1.216273954348213920e+03 2.851970802805361700e+02 1.171812484359272544e+00 1.216273954348213920e+03
1.490493982218968026e-51 -3.417707484491308492e+02 2.433018232529051659e+02 2.533701625139604729e+00 1.213306214156098122e+03 3.420603511487914261e+02 1.405909526593352554e+00 1.213306214156098122e+03
2.036408009768976741e-51 -3.414561685694975495e+02 1.186131836409002460e+02 1.105477092718582410e+00 1.216393420436735596e+03 2.001461613935857997e+02 1.687385459608988336e+00 1.216393420436735596e+03
3.296906951175317717e-51 -3.409718713044131277e+02 2.429454373051004836e+02 1.070714461177026511e+00 1.212009734033296581e+03 1.803802315897542883e+02 7.424721928950065442e-01 1.212009734033296581e+03
4.696116692262595192e-51 -3.406156201143279532e+02 1.188738888963669638e+02 2.752170494283820101e+00 1.217768954162957016e+03 2.098660227412736958e+02 1.765450972368143301e+00 1.217768954162957016e+03
5.062191431897513276e-51 -3.405380565669832436e+02 1.187816472196229256e+02 8.575757835661677042e-01 1.218843476410725771e+03 1.279769568502646671e+01 1.077413555426116887e-01 1.218843476410725771e+03
1.093487209785290326e-50 -3.397653990883580946e+02 2.424860561688766722e+02 2.854981920440789356e+00 1.213618305900520909e+03 2.174536322454305548e+01 8.967675736949898280e-02 1.213618305900520909e+03
1.721604177948897287e-50 -3.393090144350753121e+02 2.423682217365745259e+02 1.855606729278499234e+00 1.219015984713863645e+03 2.102168357247672930e+02 8.673448780477831521e-01 1.219015984713863645e+03
1.719464257059183041e-50 -3.393077581889883731e+02 2.424206236157329215e+02 4.812089532622300103e-01 1.212924127224280937e+03 3.128807904431853331e+02 1.290652526903571573e+00 1.212924127224280937e+03
1.718753031278360555e-50 -3.393056719067562312e+02 2.423996231592836637e+02 2.298139581741256432e+00 1.214047141101512580e+03 1.768745203191986661e+02 7.296814987330748625e-01 1.214047141101512580e+03
2.138641627050123432e-50 -3.390846000790628523e+02 2.423497586830322916e+02 1.433764266900753315e+00 1.211618947986944477e+03 3.846210050628797603e+02 1.587049259520506128e+00 1.211618947986944477e+03
3.965854663773402889e-50 -3.384645495689579207e+02 2.421005964121055740e+02 8.043965147800686832e-01 1.213805421376058575e+03 1.871437236862444706e+02 7.729998457652987875e-01 1.213805421376058575e+03
9.522338587575677212e-50 -3.375861304842485993e+02 2.418443490293784066e+02 2.128279872478817225e+00 1.215512123451290336e+03 2.317800889381395848e+02 9.583853824510232267e-01 1.215512123451290336e+03
9.813834190566846778e-50 -3.375534779105092298e+02 2.417586222199366830e+02 6.820041460376172759e-01 1.218643319374964904e+03 2.117757950087873837e+02 8.759803189816625091e-01 1.218643319374964904e+03
1.367421666734877484e-49 -3.372192588882680866e+02 2.416175532221584774e+02 1.992969525598045077e+00 1.213945668387601472e+03 4.450033011916092107e+01 1.841767269211790348e-01 1.213945668387601472e+03
1.503873815220497985e-49 -3.371216415372928168e+02 1.197854990046658230e+02 1.407146443265930635e+00 1.218313716892287630e+03 3.115387306106788969e+02 2.600805049019698334e+00 1.218313716892287630e+03
1.967452152743880235e-49 -3.368504464776412419e+02 2.415280994859128612e+02 1.909389134757734752e+00 1.215674552392051737e+03 1.087040588290725651e+02 4.500679592165330312e-01 1.215674552392051510e+03
1.740528022156255191e-48 -3.346679122386514109e+02 2.408010915129206921e+02 1.649413169460679285e+00 1.217355565726446684e+03 2.127344749611983161e+02 8.834448117515431020e-01 1.217355565726446684e+03
9.879803907369168890e-48 -3.329291081027216705e+02 1.208242328251305935e+02 4.017599807611811347e-01 1.217795181235577274e+03 3.394745524025861982e+02 2.809656179600239057e+00 1.217795181235577274e+03
3.944681714874028877e-47 -3.315421474034554876e+02 1.207379415307860882e+02 2.513214343876294166e+00 1.219328058689220825e+03 7.758219361727025642e+00 6.425668073650911416e-02 1.219328058689220825e+03
9.176790244175449176e-47 -3.306953381769703242e+02 1.209781105945949804e+02 1.969897428600367872e+00 1.216993181135456325e+03 9.811113479169377172e+01 8.109825348526905620e-01 1.216993181135456325e+03
1.395578838164087980e-46 -3.302736213139015717e+02 1.213233219364470301e+02 5.363445835543936280e-01 1.213931820519713938e+03 3.126747966731417705e+02 2.577202731367103983e+00 1.213931820519713938e+03
1.706397533144801082e-46 -3.300700461383389666e+02 1.210751976037363420e+02 1.628056506486911026e+00 1.215349135523475070e+03 2.949332522572834137e+01 2.435951029562324344e-01 1.215349135523475070e+03
3.590571349074349059e-46 -3.293236192408669467e+02 2.390037842963515402e+02 1.866951853461136235e+00 1.215858030774769986e+03 3.403312279620328127e+02 1.423957486547747786e+00 1.215858030774769986e+03
5.968667772846158242e-46 -3.288129068319891530e+02 2.386397328378813256e+02 2.394461861043262640e+00 1.216066969858439961e+03 2.222149522780711806e+01 9.311733198638458275e-02 1.216066969858439961e+03
9.285648852083524849e-46 -3.283684605067472830e+02 2.385779320956576726e+02 2.341283049910877434e+00 1.218296553638950172e+03 3.379562412700238951e+02 1.416544431840077056e+00 1.218296553638950172e+03
1.485223867857330697e-45 -3.278962799742115521e+02 2.383213956049191324e+02 7.933551506032644474e-01 1.210016371819419646e+03 1.221398374348986238e+02 5.125005126999917504e-01 1.210016371819419646e+03
3.955593119664725448e-45 -3.269142149308489138e+02 2.379554993556836848e+02 1.012850335941148261e+00 1.213522844461582054e+03 2.725983811213188446e+01 1.145585547967743201e-01 1.213522844461582054e+03
4.435288542782649060e-45 -3.267972528138454322e+02 1.219378723739859822e+02 1.064555552624574686e+00 1.216693535153407083e+03 3.972036385348036447e+02 3.257426350006926707e+00 1.216693535153407083e+03
5.353633342271820049e-45 -3.266065700280695410e+02 2.378807684896061971e+02 1.598794471876002543e+00 1.212810291072293012e+03 1.278745759228306724e+02 5.375574357471354370e-01 1.212810291072293012e+03
5.740514026655737507e-45 -3.265342967298659005e+02 1.218547133532249092e+02 6.639853312276097208e-01 1.216313779525819200e+03 1.804559246014429448e+02 1.480910501002521418e+00 1.216313779525819200e+03
6.812293396938110114e-45 -3.263606166553955177e+02 2.377833633973091310e+02 2.600957715351365440e+00 1.214749688832625225e+03 8.205482401835739381e+01 3.450822750843718922e-01 1.214749688832625225e+03
1.758074110948321727e-44 -3.254100414401032140e+02 1.222928124251008484e+02 5.514899138457061145e-01 1.211676451501693236e+03 1.351353947831673850e+02 1.105015021761250882e+00 1.211676451501693236e+03
1.795980195611841146e-44 -3.253862094519989796e+02 2.375401478405792091e+02 2.627488385507515734e+00 1.216373105472175666e+03 3.286595569449278855e+02 1.383595825517048183e+00 1.216373105472175666e+03
2.948017428350059372e-44 -3.248881275086430378e+02 2.373531353592773030e+02 6.688081077200995761e-01 1.214256088963018328e+03 3.038086598873898652e+02 1.279985871800344954e+00 1.214256088963018328e+03
6.736389612950883250e-44 -3.240592362792062318e+02 2.370659666374107246e+02 1.672070027206209453e+00 1.215562245265770343e+03 2.608449356723065762e+02 1.100305283681927593e+00 1.215562245265770343e+03
1.685052068774881068e-43 -3.231398788372050035e+02 1.229194748330478149e+02 2.147842479370678515e-01 1.219299396483026158e+03 2.040299728752642636e+02 1.659866942584831806e+00 1.219299396483026158e+03
2.790679177587208652e-43 -3.226328903028467039e+02 2.365502062620215895e+02 7.484373212241189899e-01 1.214342961425286830e+03 3.206293190698056037e+02 1.355438763450712791e+00 1.214342961425286830e+03
