H0 sigma
7.351186629113647086e+01 5.014032457983615245e+02
7.249107776869955444e+01 4.832608117708581403e+02
7.157833463100377003e+01 5.119811262572345072e+02
7.231833853416122793e+01 4.401296578025913959e+02
7.450968810106067508e+01 4.940159548217794168e+02
7.368545223345236650e+01 4.826569778074181158e+02
7.449101509127308418e+01 5.131689866692738633e+02
7.246974720809731707e+01 5.419866977478993704e+02
7.288810409110345745e+01 4.847269915946506558e+02
7.057956071302389489e+01 4.570939324273343800e+02
7.190372254909037508e+01 5.713972115892092916e+02
7.409664492503925715e+01 4.270323268669654340e+02
7.365768062320145759e+01 4.734907125721531429e+02
7.200276774275963021e+01 4.632710053059867050e+02
7.419518794609125223e+01 5.323723139764422285e+02
7.048372273146159728e+01 6.204066385806197559e+02
7.344304864262868193e+01 4.287595580876809436e+02
7.476907522645333870e+01 4.630898470769409414e+02
7.137975476194864655e+01 5.517264503948639458e+02
7.225532349834398360e+01 4.858625523924054050e+02
7.372086928698311681e+01 5.196977637146992492e+02
7.305145702328573520e+01 5.130106946479597809e+02
7.631157286185448640e+01 5.288492899879439619e+02
7.386096313148870252e+01 4.587838834056479413e+02
7.282988393369268465e+01 4.943176245035717216e+02
7.106430557187576369e+01 4.591304033072891571e+02
7.359665626283408812e+01 4.933165483663736950e+02
7.361390106552974544e+01 5.032433653537563032e+02
7.395983383597710770e+01 4.573585358742074618e+02
7.292095755158157999e+01 5.046325532209056064e+02
7.229493427764650448e+01 5.346833293438194232e+02
7.259669666141857647e+01 5.116924401132816911e+02
7.002974844920795761e+01 5.042201760797504448e+02
7.267733549705621954e+01 4.387142158492785029e+02
7.345062937641944245e+01 5.110394904173065811e+02
7.275340297836879699e+01 5.029382314244359691e+02
7.351776367472547236e+01 5.469215773570450665e+02
7.186280028788951313e+01 4.502188870897188053e+02
7.246987458839649321e+01 5.406037114127188943e+02
7.138838152748373034e+01 5.560731080301912925e+02
7.200689802647944759e+01 5.181056890909954973e+02
7.314206104236146189e+01 4.430238595826742198e+02
7.152252871296818171e+01 4.529947965111460348e+02
7.229404533979385405e+01 5.109694657369675497e+02
7.353497529802453414e+01 4.405929903741845806e+02
7.493802060050390423e+01 5.672551500073805073e+02
7.437576726396260085e+01 4.071122616607545979e+02
7.399310254274610088e+01 4.900830040036129844e+02
7.303434892491240760e+01 4.485377874383946732e+02
7.305371560243098372e+01 5.226827050159677128e+02
7.274450190909773539e+01 4.944004489253931069e+02
7.275160505432363323e+01 5.664982992374273181e+02
7.087462656258702509e+01 4.840137247023478722e+02
7.377827000054483619e+01 5.019664777834509550e+02
7.193893097836323136e+01 5.904278908766857512e+02
7.321735577056286104e+01 4.387271271544575484e+02
7.227880864772447467e+01 4.938562107618928394e+02
7.360539188139225075e+01 4.445488097068461570e+02
7.402803329042885139e+01 5.290441947683400485e+02
7.368982167252778481e+01 4.512143607797274285e+02
7.283857958598268567e+01 4.517748984983394394e+02
7.417320426771027542e+01 4.792107211152526247e+02
7.302356697815791620e+01 5.193650480066409045e+02
7.289233265166600972e+01 4.572017532308816499e+02
7.143606429912782119e+01 4.281301408749544066e+02
7.327657008498731273e+01 4.621446489318072395e+02
7.262046613155571606e+01 4.586696451703212460e+02
7.395983383597710770e+01 4.573585358742074618e+02
7.449101509127308418e+01 5.131689866692738633e+02
7.072221964289502694e+01 4.971480010909930343e+02
7.239785599905985691e+01 4.644574156486837069e+02
7.359241435968323231e+01 5.548428300193729683e+02
7.389397892739916074e+01 5.401875608527609529e+02
7.372748111956958894e+01 5.407429720199565963e+02
7.416229163541365210e+01 4.122446297057607580e+02
7.365126914335922947e+01 5.086733271158049661e+02
7.350563033547494740e+01 5.127347828806434791e+02
7.331996198856771230e+01 5.476540910012109862e+02
7.386166539095653150e+01 5.251801304288050005e+02
7.303418104442674519e+01 4.881628697300810131e+02
7.297752982249807019e+01 4.706301909341567011e+02
7.443154713696739577e+01 5.475295508815556786e+02
7.220637815875609533e+01 4.288956821378504287e+02
7.186631526402923953e+01 5.140949305264027771e+02
7.350806328479816898e+01 4.453082919431003575e+02
7.253589598920427761e+01 5.461326881885197508e+02
7.436327873937857191e+01 5.322376416081569914e+02
7.472992664736858615e+01 5.011492713537146528e+02
7.443641372043423132e+01 5.784456529103143794e+02
7.331743714760285968e+01 4.918107165016348290e+02
7.295267518784757499e+01 5.651393503681201764e+02
7.298711508274990933e+01 5.517382722631373326e+02
7.242171710784707273e+01 4.807081959930573589e+02
7.076154572928219011e+01 4.843439364178036044e+02
7.394604748822723650e+01 4.636404829286054223e+02
7.260238789710064111e+01 5.020760517126533387e+02
7.408606917536317837e+01 4.862241077317341365e+02
7.305566793872245057e+01 4.331359104028026650e+02
7.323686857327355426e+01 5.199408951820055336e+02
7.453329825695789168e+01 4.979937892054688291e+02
7.381448434126980374e+01 5.447242173878557878e+02
7.429485166342328739e+01 5.556737145836095806e+02
7.314013681488573582e+01 5.130466995827637220e+02
7.125044756165706872e+01 4.935010809139793651e+02
7.348013221163455455e+01 4.596774890064545502e+02
7.109533022414768766e+01 4.931476873953268978e+02
7.117975934292462625e+01 5.419028586004432100e+02
7.546378637843366732e+01 5.171828315421610114e+02
7.369613794942462448e+01 5.047112247667961924e+02
7.159533892200909122e+01 4.960332574164362427e+02
7.436327873937857191e+01 5.322376416081569914e+02
7.363376462687708113e+01 5.254244323947473276e+02
7.161693952620245796e+01 5.191698730248049287e+02
7.226771841509867045e+01 4.896994931243465885e+02
7.428035310075122766e+01 4.783116805754895609e+02
7.417288430194919613e+01 4.464389409256114618e+02
7.300741278909174525e+01 4.681015146761645269e+02
7.359422951613021269e+01 5.325074417826132276e+02
7.451212270360736056e+01 4.609087492993942305e+02
7.413043316640658986e+01 4.552199974451997377e+02
7.128210530014254687e+01 5.717721258507936000e+02
7.281233830360986303e+01 5.494443966939004440e+02
7.270821745107221545e+01 5.212376320094044786e+02
7.293196487485913337e+01 4.338047564463562935e+02
7.367170978012936189e+01 4.323855199636277007e+02
7.181925831271573202e+01 4.285804140483999163e+02
7.348459715464358055e+01 4.287108224102634608e+02
7.374633959241074876e+01 5.226578591979200610e+02
7.249975035595748807e+01 5.097801099170141583e+02
7.316641391440664677e+01 4.762620171267687397e+02
7.250692970516530522e+01 5.485499347126371958e+02
7.283631028643229399e+01 4.985482374030859205e+02
7.360052515701369202e+01 5.538564654843446533e+02
7.256848800985528669e+01 4.655628123205735847e+02
7.245971179896888259e+01 4.299842098139212112e+02
7.377302444832366746e+01 5.017180574518901608e+02
7.194205803574746483e+01 5.812638317992930297e+02
7.329461884700745600e+01 4.977302955522435468e+02
7.349335304526195500e+01 5.447043119517902596e+02
7.288888773047314373e+01 4.535518918309391552e+02
7.435157925485242458e+01 4.766903257209364710e+02
7.395885298477361403e+01 4.717602525356403476e+02
7.259842683722011714e+01 4.687396622108375936e+02
7.252269861616014168e+01 4.732306556312570365e+02
7.283900870554796825e+01 4.958564469657163158e+02
7.323035002356003531e+01 4.670858764663387319e+02
7.209111243408692360e+01 5.016777374949748491e+02
7.321002188760354557e+01 5.074701320662211401e+02
7.357560649167552924e+01 4.992704293206737702e+02
7.381557228503581314e+01 4.702422297483765306e+02
7.206382799170431497e+01 5.066018852980172937e+02
7.426078263213793207e+01 5.119186140925158952e+02
7.417288430194919613e+01 4.464389409256114618e+02
7.242353759254739032e+01 4.716588339347050010e+02
7.375298191736020215e+01 5.010164185897265270e+02
7.262725637113686616e+01 4.420278873498479584e+02
7.125560926450009447e+01 4.502963112596161750e+02
7.390685816755414805e+01 5.329721394851577543e+02
7.292488470170145831e+01 4.715634921893436058e+02
7.392055213476803033e+01 5.476192006001176651e+02
7.364876731334753401e+01 5.502044101491642323e+02
7.121638667339392725e+01 4.174567611525089319e+02
7.384976072500289490e+01 5.660939021232051118e+02
7.306603899206980657e+01 5.450816696975238074e+02
7.340798207084253590e+01 4.787052192159277411e+02
7.583503568937533146e+01 5.041138991977188084e+02
7.238429638365019514e+01 4.640192427360502734e+02
7.272689697384350893e+01 5.323830280872355161e+02
7.421314557024216185e+01 4.797367382492610091e+02
7.309701561246038182e+01 6.111828413393795927e+02
7.360539188139225075e+01 4.445488097068461570e+02
7.315540232691141398e+01 4.199506921091836489e+02
7.294220230739017552e+01 4.787799469822734295e+02
7.385012001557588235e+01 4.553689871907270117e+02
7.532095702765477085e+01 5.313973402276826619e+02
7.199696672202601633e+01 4.540073575455876949e+02
7.367485279708100165e+01 4.714446502811143773e+02
7.337466529137890348e+01 4.895952160035653264e+02
7.294927435082318823e+01 4.467374556842383981e+02
7.343395729025694152e+01 4.051898805460397739e+02
7.235572909039892409e+01 4.456750248079971470e+02
7.181219073003711628e+01 5.078795975649073853e+02
7.289817422059185503e+01 5.578974752079093378e+02
7.400145069132014441e+01 4.771051128031791109e+02
7.381870408965562547e+01 4.636086835634026784e+02
7.391940474980768272e+01 4.840407193310430785e+02
7.372376434651150134e+01 5.199045190221449957e+02
7.408344944186569592e+01 5.092218421516287208e+02
7.297223309118706425e+01 3.766614325940532808e+02
7.226401228574266611e+01 4.230303273139284101e+02
7.077206075010685993e+01 6.014356744555491332e+02
7.239189375672287952e+01 5.204641467426613417e+02
7.311027447212754282e+01 5.265485884135928245e+02
7.458855196829044587e+01 4.202084945926568480e+02
7.351236687995155705e+01 4.943310982681822452e+02
7.514153533691872155e+01 5.545546076505411293e+02
7.236439926099177455e+01 4.742454553395611470e+02
7.311645437068652598e+01 5.084792994162884270e+02
7.186855888839770046e+01 4.337458217157511626e+02
7.417320426771027542e+01 4.792107211152526247e+02
7.255715510897829290e+01 5.476444050232887548e+02
7.263243216467230923e+01 4.989007207848258645e+02
7.166602719285920386e+01 4.887011153026290913e+02
7.178602845153918111e+01 4.452377418991340505e+02
7.284523443357362282e+01 4.025427889369718741e+02
7.139584635562232506e+01 5.265015822311872853e+02
7.270597120413974324e+01 4.249285712744681973e+02
7.489965557698059229e+01 5.143023478883524149e+02
7.251228665688256569e+01 5.138759526065200589e+02
7.482853169433786888e+01 4.406014944693088751e+02
7.368982167252778481e+01 4.512143607797274285e+02
7.438577655568923319e+01 5.274786633810319927e+02
7.357936370334304854e+01 4.722823937949574429e+02
7.142887093919722474e+01 5.188345039055475354e+02
7.280115391578726758e+01 4.829993944682270808e+02
7.104084390491165379e+01 4.340191690293918896e+02
7.145030890855944961e+01 6.054234970235675064e+02
7.448316517070153964e+01 4.362532417779798379e+02
7.417045566592668138e+01 4.722160406179637562e+02
7.377558338321217946e+01 5.429276706076472010e+02
7.313792241771989211e+01 4.622107407459981232e+02
7.342266480051407029e+01 4.794666654656186324e+02
7.449101509127308418e+01 5.131689866692738633e+02
7.187478719934205174e+01 5.700675150816584846e+02
7.257694842681752334e+01 4.875580953937027857e+02
7.071449765024182454e+01 5.205248013601492403e+02
7.372086928698311681e+01 5.196977637146992492e+02
7.442456665867399579e+01 4.436154386409489234e+02
7.299323509237895280e+01 4.499859216428372974e+02
7.095683861902976730e+01 5.002721001129849583e+02
7.289690671596854088e+01 4.467638022922229766e+02
7.257525350386777063e+01 5.165449882295968109e+02
7.279308825974013075e+01 4.270859367378942011e+02
7.371773522717914773e+01 5.321105473827362857e+02
7.349637216754102553e+01 6.007353449413911903e+02
7.574483491268023272e+01 5.402431957729509122e+02
7.232886292514587012e+01 4.522761533151228264e+02
7.431088563372331635e+01 5.275452615269168746e+02
7.499903466425162435e+01 4.581918787183663540e+02
7.403553698806187811e+01 4.996240783631864133e+02
7.516549221686625515e+01 5.357026717251403625e+02
7.466299937272103193e+01 5.000948599870379212e+02
7.283268407026579894e+01 4.455689908185321997e+02
7.148632448439819598e+01 4.261618876277259460e+02
7.402803541996101444e+01 5.374749092118888711e+02
7.334496190236220059e+01 5.507266556050752797e+02
7.357320981948257099e+01 4.058701420144084295e+02
7.215642925945236641e+01 5.809351676296679443e+02
7.473841212651889521e+01 5.000245626449629981e+02
7.226528276144247798e+01 4.415882942516041680e+02
7.561058281440156748e+01 5.793302580239669624e+02
7.391951915234272974e+01 6.157345394553594815e+02
7.312301030639976318e+01 4.474023041017778723e+02
7.459235353226699772e+01 4.738536596391661533e+02
7.137975476194864655e+01 5.517264503948639458e+02
7.284375579173251936e+01 4.559441557963459672e+02
7.350338343872920177e+01 4.668898548306127054e+02
7.438577655568923319e+01 5.274786633810319927e+02
7.177770083273050261e+01 4.993168536738709804e+02
7.268274362521503917e+01 4.567098951103817512e+02
7.440292039719389550e+01 4.855060996159148772e+02
7.204507885147924640e+01 5.983319768781176435e+02
7.159553424476810335e+01 5.058315963398387112e+02
7.290805085769547134e+01 4.660924237155999208e+02
7.141437877961870129e+01 5.266204829370590232e+02
7.280521844465357617e+01 5.174029224194785002e+02
7.390685816755414805e+01 5.329721394851577543e+02
7.423489153481074254e+01 4.959178988534771406e+02
7.126321737229544340e+01 5.228876766494306594e+02
7.189464674329275340e+01 5.956083924226991257e+02
6.997668565533223273e+01 4.962854028276979079e+02
7.148632448439819598e+01 4.261618876277259460e+02
7.140620686394981931e+01 5.827414869285423720e+02
7.314264605835779776e+01 4.931540631105693251e+02
7.636498795928946492e+01 5.863879702307610842e+02
7.449185960556600605e+01 4.717336730745950604e+02
7.479484747387269294e+01 4.352104251731354339e+02
7.267928981195414906e+01 5.407738917582191789e+02
7.347447350372148378e+01 4.703256400595349191e+02
7.345553569001548055e+01 4.876397481901694846e+02
7.191956575756165648e+01 4.812874978261556862e+02
7.298752674748084246e+01 4.815806169210897565e+02
7.441065260463815889e+01 5.442222392950770882e+02
7.321936945189676749e+01 4.449475815523683764e+02
7.148587822869455977e+01 5.498829614162809776e+02
7.234800924718793169e+01 4.749896970523904542e+02
7.332005940500636143e+01 4.314297207344644107e+02
7.372563962369817148e+01 5.178941007045584684e+02
7.222533194179564475e+01 4.620244106283914789e+02
7.078837882905827428e+01 5.013226588865381359e+02
7.400964194455542611e+01 4.480339730925382469e+02
7.324152763035904457e+01 4.488132939081059476e+02
7.320217189412288405e+01 5.362569710902959059e+02
7.372376434651150134e+01 5.199045190221449957e+02
7.440107303869545774e+01 5.611298829940320729e+02
7.395827385554510158e+01 4.590057619162268452e+02
7.343326211943764292e+01 5.223061779168375551e+02
7.367170978012936189e+01 4.323855199636277007e+02
7.409354340310716225e+01 4.808448246956489243e+02
7.483334236377635307e+01 4.526873323367459534e+02
7.367815768657615649e+01 4.359952741575996811e+02
7.398020663695351118e+01 4.661466017960001977e+02
7.311074204027417522e+01 4.383489263661458040e+02
7.239966050916966367e+01 6.253210806755446356e+02
7.087230654009916009e+01 4.996943443347638549e+02
7.222793599778549378e+01 4.247157793961341099e+02
7.272770129245387238e+01 5.399031172109612271e+02
7.158547880338741720e+01 5.686345842253253977e+02
7.310197799849748890e+01 6.612513826922817088e+02
7.279445499595482261e+01 5.349511148154213060e+02
7.246146059957584384e+01 4.899565726093773037e+02
7.283857958598268567e+01 4.517748984983394394e+02
7.274927972906831997e+01 4.968986004475932532e+02
7.573930708710804538e+01 6.479140351245025613e+02
7.419639656149767859e+01 4.155521959280413284e+02
7.158857539943085158e+01 5.449077540809910261e+02
7.134487157931414458e+01 5.235370157963557176e+02
