weight logl H0 sigma
6.059709114879479822e-23 -4.293845991917286256e+02 9.198976535110926989e+01 1.342497230865171559e+03
6.512627808370432434e-23 -4.293100179578402162e+02 9.131610903761907139e+01 1.064565298383433401e+03
1.105862602968592365e-22 -4.287780502302163086e+02 5.514069850007652462e+01 1.498761410369292662e+03
1.177773447900016102e-22 -4.287125501493550246e+02 5.590714252944901830e+01 9.453534718223188520e+02
1.323808605114937214e-22 -4.285931630078237617e+02 9.162282908400183601e+01 1.337877807303775171e+03
1.382954923539131433e-22 -4.285469534379145102e+02 5.481711024087466910e+01 1.140799240642937093e+03
1.785382160666348536e-22 -4.282890434088909615e+02 9.038229961374918275e+01 9.667956094132661065e+02
1.788335319027994589e-22 -4.282848906990443538e+02 8.671870403018962747e+01 6.474703349349766768e+02
1.945642383337557883e-22 -4.281980837000673432e+02 8.033615147846018090e+01 3.526652072323769289e+02
2.769725635500074809e-22 -4.278424276300810902e+02 9.075545707234095971e+01 1.044061365300510261e+03
3.711318160775977782e-22 -4.275472887839027862e+02 8.981122480260427210e+01 9.187612545349193169e+02
4.251882003871615024e-22 -4.274088141874598819e+02 5.517208285465476791e+01 1.158978337027179350e+03
4.308465961000326117e-22 -4.273930939815816146e+02 5.514676289286879296e+01 1.173446022014026767e+03
7.166403827351162683e-22 -4.268817719262791570e+02 9.036534148559127289e+01 1.432849976650903272e+03
9.118208533769350373e-22 -4.266384025447287058e+02 9.076301880066129968e+01 1.302763669159330448e+03
9.142151345829684242e-22 -4.266332801620441160e+02 5.614318671132863869e+01 1.452520701307920490e+03
9.165103373255908130e-22 -4.266282727364574612e+02 5.546066301721617009e+01 1.296603367999714919e+03
9.829022638651405033e-22 -4.265558363939861692e+02 5.697168829564721193e+01 8.825578263603543974e+02
1.170142535804163002e-21 -4.263789652369615055e+02 9.006468601242013960e+01 1.433501312424845992e+03
1.174599801798146353e-21 -4.263726633084583000e+02 6.760302305069664897e+01 3.066294660671205747e+02
1.243693640638691085e-21 -4.263130051094200894e+02 5.768183087507819096e+01 8.146464296234596532e+02
1.310849085991745905e-21 -4.262579157193292190e+02 9.051000810373670902e+01 1.328523786459996700e+03
1.312931986613402499e-21 -4.262538280098355017e+02 8.796774737107443798e+01 7.635180193703353098e+02
1.625929682919701811e-21 -4.260375110390710347e+02 9.058892573190655639e+01 1.204435214730991447e+03
2.152035445090357294e-21 -4.257546766908939162e+02 8.897575081045678758e+01 8.717949232146161194e+02
2.267312405791369150e-21 -4.256999956359748012e+02 9.018200912132871849e+01 1.340821437489513073e+03
2.355309142137515670e-21 -4.256594188144248392e+02 5.644954321593498747e+01 1.411896129425117124e+03
2.473372328007119125e-21 -4.256080082693972031e+02 9.014328716802032204e+01 1.338664347735617866e+03
2.928661499581202097e-21 -4.254365453112540649e+02 8.901076495181430914e+01 1.488641166973412282e+03
2.987677383706186611e-21 -4.254140945130305909e+02 8.997956497158946831e+01 1.038658207675629001e+03
3.108166508833610423e-21 -4.253720577984835813e+02 6.301742937902719177e+01 4.764573289664390359e+02
3.900331152629953576e-21 -4.251425293433630941e+02 6.976582038933844387e+01 2.615369734873763150e+02
4.209834993889658253e-21 -4.250636673507489718e+02 5.604887013783944383e+01 1.213536573690077830e+03
5.104120070001220626e-21 -4.248685427333721805e+02 5.644349530094237366e+01 1.331994527536148553e+03
7.144518336517525839e-21 -4.245297454073789822e+02 5.676807975573166942e+01 1.359390301077786035e+03
8.937513353675552029e-21 -4.243033334016881781e+02 8.953609953590049031e+01 1.322616477536247885e+03
1.098143901609483647e-20 -4.240948843183985559e+02 5.672655344917198050e+01 1.305838632767011859e+03
1.196705970433588324e-20 -4.240064329531645058e+02 8.899269875356964121e+01 1.385198910168886414e+03
1.289571750286617055e-20 -4.239291955240955190e+02 8.961331442291051985e+01 1.252315155760533798e+03
1.442291959834075980e-20 -4.238147722237836774e+02 8.914043411462566269e+01 9.651996961079476023e+02
1.573007304029842976e-20 -4.237255164433897221e+02 5.863483330591664355e+01 7.750927619303140546e+02
1.609972682484474521e-20 -4.236997884993791672e+02 8.432126452682780382e+01 5.429768584221859555e+02
1.625573734450665533e-20 -4.236876448900083005e+02 8.852618632746116134e+01 8.774624796646660343e+02
