weight logl H0 sigma epsilon tau
5.314153304530869117e-04 -4.030539002312402204e+02 4.112730350278948066e-01 1.905716286178756602e-01 9.639525686188901155e-01 7.163438536543440538e-01
5.357377184218370999e-04 -4.030432994033209866e+02 4.566762825304769291e-01 3.454807497557312312e-01 4.243340314597756069e-01 6.058633311069724359e-01
5.354083757255352323e-04 -4.030414143384983277e+02 4.728204138170739035e-01 3.422216295495670302e-01 8.468708875459554086e-01 4.237405243134798605e-01
5.364245519072584735e-04 -4.030370181913284000e+02 4.968828976454304214e-01 2.351561030133293428e-01 8.220165110528031560e-01 4.332315777509928578e-01
5.392171304807980795e-04 -4.030293257840546630e+02 4.321997827658826674e-01 1.670568918841251471e-01 7.610930998869011033e-01 4.902147689338555714e-01
5.447711135174938997e-04 -4.030165783820759202e+02 4.015130064153538680e-01 3.109585889390986124e-01 6.092557750887890311e-01 5.834502607604982183e-01
5.447966641108943761e-04 -4.030140314816555360e+02 3.992559677382620520e-01 3.211788066885006843e-01 8.392230675931880990e-01 6.961277217391956817e-01
5.446179326209287875e-04 -4.030118596055710896e+02 4.559650078760612013e-01 2.689570602846566572e-01 6.378572474371165812e-01 3.746881255626902663e-01
5.438051027767661170e-04 -4.030108531976190989e+02 4.308761783235462994e-01 3.423582738124343883e-01 4.566952472886124936e-01 9.848105096040777884e-01
5.437813467429989138e-04 -4.030083968834038615e+02 3.998929994931354481e-01 2.944004431093351637e-01 5.580722494092059671e-01 6.196740773868297802e-01
5.435693616113642648e-04 -4.030062867946490428e+02 4.751216571638821051e-01 3.506712231945270375e-01 8.752174760514108698e-01 4.881716207944393204e-01
5.623597139569957515e-04 -4.029698024077635523e+02 4.009464403874211103e-01 2.188721120847664792e-01 9.157066285485179202e-01 8.239323517218855031e-01
5.655427399759805967e-04 -4.029616582415363837e+02 4.288094448414625504e-01 1.597359846865715194e-01 9.898034062098001185e-01 3.860174102128752782e-01
5.697569815503065668e-04 -4.029517341915686188e+02 4.643677876840822671e-01 3.549037242217599752e-01 6.014949337481476643e-01 5.081918547908701456e-01
5.694235641445599509e-04 -4.029498195551732351e+02 4.269746395410596307e-01 3.297414877053019278e-01 4.066167848282288833e-01 6.821075980309094788e-01
5.719817662215787501e-04 -4.029428369996909396e+02 4.073410947761574308e-01 1.914619162470008740e-01 7.118695576053508667e-01 5.930143501366140768e-01
5.708231418388187185e-04 -4.029423646857317749e+02 4.581069501341973327e-01 3.327672020156796640e-01 5.366454183839113323e-01 4.676807422252551305e-01
5.706349289638767280e-04 -4.029401944619740448e+02 4.672676947960564542e-01 3.258089166522444291e-01 3.937250584706506462e-01 5.977845278398634665e-01
5.712199662546026775e-04 -4.029366697479856612e+02 3.945445590690341842e-01 2.812547849942794720e-01 6.962015602313300633e-01 9.006397125080631838e-01
5.752130034611357664e-04 -4.029272037003245828e+02 4.143940135730161956e-01 1.865399467555204360e-01 8.439482901190100694e-01 8.748157808398774327e-01
5.806099940465289525e-04 -4.029153648485773829e+02 4.727199760989151400e-01 2.628909530246578141e-01 3.389407334670204719e-01 6.848516167117181253e-01
5.805559878681736162e-04 -4.029129578691777738e+02 4.195736259802099744e-01 1.806427357021727076e-01 7.397407439730900869e-01 7.957829963003132390e-01
5.835723305306024294e-04 -4.029052757095051334e+02 5.036180343664087289e-01 2.880158236360098600e-01 7.536174196594620511e-01 5.134580451334819218e-01
5.826578970402791768e-04 -4.029043438967397037e+02 4.938496285232719663e-01 3.024151862491840093e-01 9.253467189506434654e-01 4.808202408155435315e-01
5.862191874232264809e-04 -4.028957503537147318e+02 4.632105268621249383e-01 1.888887927492480245e-01 7.537330665925641160e-01 8.764010536359791992e-01
5.876235638981787022e-04 -4.028908575678949546e+02 4.846178118876081631e-01 3.149344685617350148e-01 4.809541370935732640e-01 9.218699060401598366e-01
5.877603754507657432e-04 -4.028881247732333577e+02 4.489443890746290244e-01 3.402620851850934325e-01 4.724127864261679077e-01 5.421531732122606417e-01
5.886722753345173835e-04 -4.028840744931288782e+02 4.726683000329222617e-01 3.008691121333241791e-01 8.865189057690171515e-01 9.586857667124085713e-01
5.897635697813902395e-04 -4.028797223859253336e+02 4.935926952809241985e-01 2.980740784937897514e-01 5.112656839625133731e-01 5.968097264575696892e-01
5.888868764591226714e-04 -4.028787100084630310e+02 4.009612946830000135e-01 2.937380382324110695e-01 5.632315794616347127e-01 6.229869993759910018e-01
5.879060417879361945e-04 -4.028778769710748975e+02 4.201389427972690438e-01 3.258457820523883441e-01 5.202659252439307824e-01 5.527011301216511185e-01
5.981823934075225415e-04 -4.028580484001835771e+02 4.386306721198047209e-01 3.609087748521144223e-01 6.817151250795140394e-01 5.314892834324765891e-01
5.969342185360980999e-04 -4.028576371927127298e+02 4.286132857429220122e-01 2.159515030511621747e-01 9.327358849129627760e-01 9.841253751139007466e-01
5.957046780093083792e-04 -4.028571990757620824e+02 4.411324173474981403e-01 2.166587520891737617e-01 6.271256606553258228e-01 4.091148480629136497e-01
5.962454462956611476e-04 -4.028537917083942261e+02 4.243542508237967414e-01 1.762893345581008631e-01 7.389660319653892362e-01 7.572273236285549380e-01
5.961629774134473946e-04 -4.028514300316074923e+02 5.007066799579096283e-01 2.720514614466479353e-01 7.829672712729270900e-01 7.413816373413587568e-01
5.973412036688037583e-04 -4.028469556327628425e+02 3.950052454022992543e-01 2.428878942902278903e-01 6.571709663818866565e-01 6.741504074535760171e-01
5.985974467452859216e-04 -4.028423547832952067e+02 4.606079286735398348e-01 3.673125093419253862e-01 6.010474003254917541e-01 7.484683121114045212e-01
5.971747551484654724e-04 -4.028422343205780862e+02 4.623036581357334862e-01 2.573546945312899514e-01 4.816840677059839870e-01 4.379328471617678353e-01
6.058654585548707517e-04 -4.028252861674934593e+02 4.003988328607628322e-01 2.260104003754959678e-01 8.460360788802802068e-01 9.040699571596604311e-01
6.098048820400675356e-04 -4.028163050728362578e+02 4.369946529090490417e-01 3.435501391982420660e-01 7.632269266107645223e-01 4.536125743694032209e-01
6.094454389522683223e-04 -4.028143946861289919e+02 4.804832806330694983e-01 3.280214732573438763e-01 9.156836685595584058e-01 5.763066558049168009e-01
6.096928805797591786e-04 -4.028114887574054706e+02 4.624683215771651645e-01 1.941193873318541041e-01 6.097455632254134006e-01 7.952116433934607320e-01
6.086409861934766272e-04 -4.028107155330887963e+02 3.918070306503431133e-01 2.828971208520062453e-01 7.310228188114834547e-01 7.273458784292182733e-01
6.077839458994016434e-04 -4.028096246466531056e+02 4.898765303204106192e-01 3.029946377962547954e-01 6.890256483980800040e-01 9.961849299550268322e-01
6.066284888532751411e-04 -4.028090275543667076e+02 4.349264209133414383e-01 1.747229583839848832e-01 7.383885199911864872e-01 4.752068040438913732e-01
6.068178327988752721e-04 -4.028062154780205901e+02 4.787370104039770369e-01 2.779213037546122700e-01 6.455897817683877715e-01 4.034733394411084140e-01
6.055241944346724352e-04 -4.028058495933545942e+02 4.121350517714593154e-01 3.373030229984272377e-01 6.206991585114866039e-01 8.762652782968095577e-01
6.054719689051851457e-04 -4.028034358455345796e+02 4.540366232505457234e-01 2.426253810616444406e-01 5.823956567309835908e-01 4.009796623700699891e-01
6.061839108930713047e-04 -4.027997606899781431e+02 4.761405569285823147e-01 2.676580049220124713e-01 8.814187867233382878e-01 3.550701602351162833e-01
6.055434104178209842e-04 -4.027983178593984235e+02 4.552409969956445757e-01 3.353001089177083949e-01 5.203175337222616381e-01 4.965657221990309456e-01
6.061740294988586649e-04 -4.027947769910949773e+02 4.956167022386097076e-01 3.291487498294143332e-01 6.904656950883748534e-01 6.412965136935293575e-01
6.052881409632150005e-04 -4.027937395026205536e+02 4.326860366214960174e-01 3.273416806109917254e-01 5.696140929908545258e-01 4.821316722566469926e-01
6.049380945477107665e-04 -4.027918179835937735e+02 4.750089978185159101e-01 2.271391173319464718e-01 4.823244811886118200e-01 5.549971933341493191e-01
6.053109982012813608e-04 -4.027887017407597909e+02 4.968581806111036503e-01 2.588605310324301190e-01 8.509940492953094182e-01 7.377468550469813424e-01
6.054165078233022948e-04 -4.027860274494815940e+02 4.120293785452411317e-01 1.806184867306214192e-01 7.719829473250416907e-01 5.472309407812323556e-01
6.078464882633826272e-04 -4.027795217496504279e+02 4.560736662089675542e-01 1.668673709840300390e-01 8.231421346064093925e-01 6.191221682827650064e-01
6.148139801144310995e-04 -4.027656243626334458e+02 4.249679999469615499e-01 3.529765018064299209e-01 7.336983175914160160e-01 5.501746560289380028e-01
6.139747229148513402e-04 -4.027644903539190295e+02 4.815221310320684789e-01 3.401065932030143957e-01 6.189008335974657271e-01 8.755068276927260307e-01
6.142400567446192582e-04 -4.027615582896933120e+02 3.951219177937742022e-01 2.089214616418952897e-01 9.251193016987413476e-01 6.141915430724569358e-01
6.171006390431728545e-04 -4.027544119924426127e+02 4.142172041735797672e-01 2.639024262310317170e-01 9.168162068401036757e-01 9.366880109470142601e-01
6.198625632039612195e-04 -4.027474463321130997e+02 4.414091417005150952e-01 2.122647520407504595e-01 5.606384454837360920e-01 4.530707687845536569e-01
6.219400739523122355e-04 -4.027416003693579682e+02 4.285729336627291386e-01 3.232825527124705278e-01 8.552609246418743094e-01 9.650843094829819613e-01
6.227883012819060947e-04 -4.027377374576130364e+02 4.186265248277392659e-01 1.752759036209180499e-01 9.391382376012946676e-01 3.992963302937911907e-01
6.242838270341854925e-04 -4.027328389973552021e+02 4.020205381203411088e-01 2.993625477616644326e-01 7.670385013327566393e-01 9.445772985328061422e-01
6.243844477482335268e-04 -4.027301778325105488e+02 4.111731681348628209e-01 1.967584800246046650e-01 7.894291381921840767e-01 4.562713946904390361e-01
6.274849908068023648e-04 -4.027227243616407009e+02 4.905906583563920953e-01 3.070700990829819954e-01 8.388494573596596560e-01 7.886048365031875784e-01
6.266502977567943444e-04 -4.027215554671137170e+02 4.584996737111313725e-01 3.517590512471751585e-01 8.522218643212390310e-01 4.829644427977527466e-01
6.260891214938648025e-04 -4.027199513857570423e+02 4.387621936614700680e-01 1.659723151385609774e-01 7.719084716301994886e-01 5.426718332058376726e-01
6.254167015873736499e-04 -4.027185259632121301e+02 4.194276436883273562e-01 1.613474378300170375e-01 9.117401100070705589e-01 6.241255138899051147e-01
6.296673343226213320e-04 -4.027092524741623834e+02 4.361788219380741127e-01 2.529235610797082590e-01 3.479584696392105658e-01 9.846228789864427400e-01
6.282940477407073822e-04 -4.027089358275578661e+02 4.467533744351801506e-01 3.527410234838506131e-01 8.322567259827211572e-01 4.851312994971523906e-01
6.267982788314768131e-04 -4.027088193488107777e+02 4.448341941567424684e-01 2.476985096604482628e-01 9.797355026572609482e-01 3.638727119243083119e-01
6.262945514340089196e-04 -4.027071233234444776e+02 4.483150861718885327e-01 1.823323942851992341e-01 7.306172802974041369e-01 8.538280133954305740e-01
6.273404340082306069e-04 -4.027029547630915545e+02 4.596757872987544125e-01 1.921389257899100422e-01 6.080397800084978988e-01 7.512372000683207318e-01
6.267187410959410834e-04 -4.027014462521306086e+02 4.379473991183512882e-01 2.365737427162478146e-01 3.500727209698931697e-01 7.513015017458649636e-01
6.258906803579318166e-04 -4.027002683894935444e+02 4.851402640885718043e-01 2.224931506672201409e-01 7.304212492393589162e-01 8.390115974050140757e-01
6.251010725598033033e-04 -4.026990307605701673e+02 4.963426217032767540e-01 2.554155108001491259e-01 9.333147342657427403e-01 5.248079582754104910e-01
6.294702258693448500e-04 -4.026895655590247998e+02 4.470079900205091161e-01 2.767059587174980351e-01 6.521513933113236572e-01 3.880843553722728712e-01
6.365740353545375424e-04 -4.026758433857478963e+02 3.915666594716344928e-01 2.685869056360261631e-01 8.057802045329538476e-01 5.986910910131005847e-01
6.355798614656420339e-04 -4.026749063634564436e+02 3.991433050042356712e-01 2.637254056826647819e-01 6.038396750850173467e-01 8.386622013577422763e-01
6.417209878191866123e-04 -4.026627905025154064e+02 4.106225829562298313e-01 2.730500760299354179e-01 9.252946244958734079e-01 8.216619196946352011e-01
6.455898368113261940e-04 -4.026542797387335213e+02 4.574074625701973207e-01 3.604273461581465332e-01 7.572528010391734732e-01 7.837567994076020117e-01
6.454321942109840287e-04 -4.026520239523833880e+02 4.188340176860066433e-01 3.429598589621238869e-01 7.162859622004223992e-01 8.706048266827758342e-01
6.446510637453459073e-04 -4.026507349293591460e+02 4.698997515160542315e-01 3.308912702446429321e-01 4.593905803960963707e-01 5.965602471709332555e-01
6.442584054037024536e-04 -4.026488442170758617e+02 4.699580718988425887e-01 3.342756714401990403e-01 4.486376042930770303e-01 6.709747008970539106e-01
6.430798877554065813e-04 -4.026481751545750285e+02 4.576223263914986905e-01 2.362340711324717180e-01 3.707471058501964900e-01 8.731352784826624802e-01
6.454557852369816311e-04 -4.026419874023087004e+02 4.880539351621675515e-01 2.790633055001673357e-01 4.665557629958099195e-01 7.309000980341493481e-01
6.455067441020674070e-04 -4.026394084552223944e+02 4.313057607420123785e-01 2.804327469354103153e-01 3.476690069804839744e-01 9.556635144685465821e-01
6.468122535172912257e-04 -4.026348880409721573e+02 4.781517135794569606e-01 3.268856964515737262e-01 5.872260481847496605e-01 9.956574549965117038e-01
6.459411674429977549e-04 -4.026337356857619625e+02 4.601192646159575350e-01 2.296266029216705862e-01 4.620385891995938410e-01 4.993562649098050032e-01
6.499354220148968004e-04 -4.026250711061198331e+02 4.721703992564100227e-01 1.979295147617379236e-01 8.361322743582473294e-01 8.147600980739559962e-01
6.488624611998071272e-04 -4.026242233432739681e+02 4.748828590797470883e-01 2.914182915498626514e-01 7.523818321990811686e-01 3.874571605603818192e-01
6.501972277462002986e-04 -4.026196683691608200e+02 4.915210086208912643e-01 3.325599995015215415e-01 7.358149589918626665e-01 5.849677789754906820e-01
6.536681752596534053e-04 -4.026118442679086229e+02 4.239068334773911095e-01 1.535447220089265485e-01 9.459275048761955906e-01 4.566332862186069930e-01
6.521186975443346101e-04 -4.026117175165219351e+02 4.129123244831000572e-01 2.753657256277211585e-01 9.233884814991092371e-01 8.342261602715294044e-01
6.508097696124780446e-04 -4.026112267263982858e+02 4.572498227597407428e-01 2.893603536960107081e-01 9.676572969153400816e-01 6.067836303701485967e-01
6.522828257339611472e-04 -4.026064658636565241e+02 4.694549717208171824e-01 3.200478905833173959e-01 8.952835965439513988e-01 7.812087042738813381e-01
6.574690090184287343e-04 -4.025960464849592881e+02 4.867805225422540127e-01 3.272271835777396665e-01 5.818488287289788063e-01 7.768868916725816254e-01
6.567692999551515099e-04 -4.025946112981284273e+02 3.995362864136881020e-01 2.103836621635097326e-01 9.340181879118845121e-01 4.721596034250134521e-01
6.580508942307544164e-04 -4.025901618381381581e+02 4.861090674840941039e-01 3.248610359236723255e-01 5.399491934270517213e-01 7.206957139673576540e-01
6.564522451286789340e-04 -4.025900941638471977e+02 3.956863114429566841e-01 2.847194466068838636e-01 7.686468083108816129e-01 7.921828303251817749e-01
6.582244747058532989e-04 -4.025848980932103132e+02 4.639699779641849320e-01 3.391454532124515975e-01 4.665491170387939812e-01 6.411539725083584829e-01
6.565934828663123847e-04 -4.025848790338861249e+02 4.405222310140426423e-01 3.519413813750145725e-01 5.841411174730337663e-01 5.787559860872933948e-01
6.565659484747911247e-04 -4.025824209699844687e+02 4.430938927076720768e-01 1.835064475159562947e-01 9.487368697697056152e-01 7.687953100301310183e-01
6.552040364563941613e-04 -4.025819974201600076e+02 4.154041619049448908e-01 3.371538921329833016e-01 7.042598003050286604e-01 5.741659796610708577e-01
6.545139219235780736e-04 -4.025805512571212148e+02 3.998265449123315496e-01 2.818861842937741002e-01 6.103038344525618664e-01 8.310234545343690993e-01
6.565576519023249777e-04 -4.025749336063767032e+02 4.039809794713843938e-01 2.851508507468650810e-01 6.234529063135096916e-01 9.863356265096138165e-01
