weight logl H0 sigma epsilon tau
3.199018516002065894e-22 -4.498604615522224321e+02 9.217865182469947172e+01 8.974173487472661463e+02 1.110965236485815348e-02 3.836413729776869985e+01
3.732825234597352200e-22 -4.497036402187374051e+02 5.304490598059188500e+01 1.148023916374269902e+03 1.042060463447964519e-01 1.105684461866421842e+01
4.218714468908126668e-22 -4.495787751478139853e+02 9.296197512958306675e+01 8.599455126131659881e+02 2.928714357996001216e-01 3.310424898870522270e+01
5.351786318907768881e-22 -4.493383752046692621e+02 5.706035293292632105e+01 8.012643240261958226e+02 8.455183915564899733e-03 3.018942936038373048e+01
6.727818222471266065e-22 -4.491070546969899624e+02 9.689351650509101432e+01 1.296430545902016547e+03 3.056228973354983003e-01 3.829197651337911168e+01
6.727105859863773093e-22 -4.491046605857491727e+02 9.207073900029767799e+01 8.738488146960040694e+02 7.697081810312760008e-02 3.669019441509343693e+01
6.941566542918618516e-22 -4.490707781255408690e+02 5.349716168725844057e+01 1.007961209957762435e+03 1.350568483664969510e-01 2.084292275846521392e+01
8.911455682346982907e-22 -4.488184679968487671e+02 6.210487254722222161e+01 5.757923286375593079e+02 3.353823601721506176e-02 1.308200733670841132e+01
1.300483558755419579e-21 -4.484379843446606060e+02 9.741086966549673321e+01 1.309799534957825472e+03 1.228616332249911763e-01 4.687466431007328538e+01
1.389053589004612252e-21 -4.483695978642136311e+02 9.849379180958760571e+01 1.467386213805311854e+03 1.814242957065502759e-01 3.811698939941091879e+01
1.657822297496069863e-21 -4.481902156361016978e+02 9.943488467350391602e+01 1.450232647322622370e+03 3.424759463776681778e-02 1.980167469677254743e+01
1.695046651901811230e-21 -4.481655102445388934e+02 5.623065822937321201e+01 8.794954380784793102e+02 9.376114526442992647e-02 1.666235477648447727e+01
2.016401723699730896e-21 -4.479894059101723087e+02 8.897826692858984643e+01 7.722600061119858310e+02 3.192304018182829349e-03 3.738412792402932183e+01
2.253563532142442360e-21 -4.478757077528347850e+02 5.067557550935952548e+01 1.417729426323621965e+03 3.168519975781598080e-02 2.217930103233534567e+01
2.532733241148541998e-21 -4.477564214561684253e+02 8.646748965779075036e+01 6.439640093194125257e+02 1.406587606240911406e-02 1.969083746168799820e+01
2.816856283633554747e-21 -4.476475990381701422e+02 9.548684289311972861e+01 1.119096991545191486e+03 2.849051944723197602e-02 2.521158175837262405e+01
3.260420734384297265e-21 -4.474988642615602430e+02 9.144323442772159183e+01 8.934667882809254706e+02 2.088657866033882468e-02 9.617807804321930831e+00
4.174944723234548350e-21 -4.472491193899671202e+02 7.009244574416644014e+01 2.448092223877316087e+02 4.465317458016653668e-02 1.025886332039781479e+01
4.184325836490936405e-21 -4.472443749077177131e+02 9.714453402447922770e+01 1.279201687996308465e+03 3.916840218489807401e-02 4.412949852033683129e+01
4.406283539948050153e-21 -4.471901889087858990e+02 9.763098046555712983e+01 1.291067899815665669e+03 6.517523253490103974e-02 1.494150385350627097e+01
5.842364109104400615e-21 -4.469055849801102909e+02 9.028246644809819088e+01 8.192252589776699097e+02 4.152993870746963384e-02 4.136105673613385392e+01
5.985689944874721776e-21 -4.468788488968626780e+02 9.625951281997676290e+01 1.179868768259675562e+03 8.329037408367978568e-02 2.157171400979954257e+01
6.300250186938512099e-21 -4.468251311634169838e+02 9.839259345631472797e+01 1.404921046058430420e+03 3.045577799356583254e-04 3.062425796846025605e+01
6.808583579533583835e-21 -4.467450364009681039e+02 5.168930267716106641e+01 1.338936272026619918e+03 1.411699074032730095e-01 1.533156505896358723e+01
6.910031582784330786e-21 -4.467277462998782198e+02 9.798114779027494592e+01 1.363874072070226021e+03 2.366736351441932618e-01 8.991996301271343306e-02
1.033254809242343635e-20 -4.463229215863646573e+02 9.540519425220202265e+01 1.053660516188376050e+03 2.659670621537792434e-01 1.935449860463869243e+01
1.094774645735540353e-20 -4.462625868761375045e+02 8.677776625553097745e+01 5.950789218329477990e+02 2.482854151010038812e-01 4.722362292469126999e+01
1.203592436619174570e-20 -4.461653246334558389e+02 9.188671575953063098e+01 9.124000569282263768e+02 1.433113780299880846e-01 6.976730120968777094e+00
1.253164317886999390e-20 -4.461224636083538826e+02 5.050762410932869528e+01 1.451612971359168341e+03 1.214098315026149733e-01 3.547698807712517777e+01
1.371107407732087701e-20 -4.460300166751127904e+02 9.207965719316592867e+01 9.113052208451561000e+02 3.685250016357004554e-01 3.564260589092791776e+01
1.537881432967132213e-20 -4.459127296388315358e+02 5.391775343195309489e+01 9.063450852074877275e+02 1.374683486294559498e-01 4.172807681473676666e+01
2.084109536283187102e-20 -4.456062937321379991e+02 9.709910223752260094e+01 1.497993753970386706e+03 1.740793603733926387e-01 3.795591599272637495e+01
2.247952159364744848e-20 -4.455281157648607859e+02 5.534006070345694184e+01 9.263453278084772364e+02 1.133447882435032195e-01 2.181916070206320057e+01
2.714658919697362170e-20 -4.453369690978544782e+02 9.223506777799136103e+01 9.492733653394592466e+02 7.313029418180874708e-02 3.784324081914794391e+01
2.834554952682233889e-20 -4.452912504735687094e+02 6.017134541274718629e+01 8.458357893624261123e+02 2.495659976582195044e-02 4.155770973568984061e+00
3.261779547031292145e-20 -4.451483624954779543e+02 9.246468138096413725e+01 9.346638340941774459e+02 1.998370575152262074e-01 3.112470044950865145e+01
3.547987688184000478e-20 -4.450617548208752510e+02 6.393062954090881078e+01 2.753579228549661480e+02 1.391895252746350453e-01 3.554891790343394575e+01
4.697049762258628239e-20 -4.447787008137786415e+02 5.173849585310895804e+01 1.403644930882370318e+03 3.412082026267121426e-02 4.343302474391854417e+01
4.818048976475869726e-20 -4.447507663457908507e+02 9.660020328133649059e+01 1.493944866593474217e+03 1.282846635503217814e-01 4.785550653785549713e+01
4.852091061619528341e-20 -4.447412256564863924e+02 8.783106724569242374e+01 6.938031829870051297e+02 5.971266241626269067e-02 2.419894296589886906e+01
6.194535329707419602e-20 -4.444944679102876535e+02 9.485245491492376857e+01 1.212306876042602880e+03 1.590929087462790714e-01 3.960124726915303484e+01
6.228564959092356536e-20 -4.444864894526231183e+02 8.847320014037181579e+01 6.928093980535677474e+02 2.926810219365855725e-01 3.886330744686822669e+01
1.520924387680425093e-19 -4.435912320224505834e+02 8.341799030040161256e+01 4.482868938248459472e+02 1.727993374265020809e-01 4.690841538833178248e+01
1.543189689897933031e-19 -4.435741988206522137e+02 5.779414588995778246e+01 6.434895933986774708e+02 1.124432498210443665e-01 3.879838753503393889e+01
1.605634918710847875e-19 -4.435320310559108634e+02 9.649204985975954685e+01 1.323863321486291625e+03 2.184607346873842504e-01 7.305864068985462367e+00
1.897579092336038537e-19 -4.433624714104408895e+02 9.496774769796340365e+01 1.204198559988544275e+03 7.572355170779319737e-03 5.041230245076255834e+00
2.483592106468368035e-19 -4.430908443800088889e+02 6.813050091484855386e+01 5.041233607386319591e+02 1.805803126273333725e-02 7.717308372838993513e+00
3.149751277940230973e-19 -4.428507268319143577e+02 9.547689209729071536e+01 1.270343131864067118e+03 1.135773824508622964e-01 2.326592641177488829e+01
3.549726938363889952e-19 -4.427286796404921461e+02 9.641661850283449553e+01 1.455335082288011108e+03 5.342865358116366536e-02 3.544309514582108278e+01
4.404773751524816091e-19 -4.425103614259236338e+02 9.358128371528059120e+01 1.119193026566806111e+03 1.886317237693843976e-02 4.175574900765372632e+01
4.400725460400935427e-19 -4.425087809175530538e+02 5.255507210532275053e+01 1.499312609862622367e+03 5.528419723436108629e-02 3.657835587077330786e+01
4.756610848154199103e-19 -4.424285149142944533e+02 8.629401555940040680e+01 5.914072892391575351e+02 1.229688639478377643e-01 2.157720834584881331e+01
5.639941101167185745e-19 -4.422556766998503690e+02 9.599978686708332987e+01 1.366739931398911949e+03 2.973982615760213666e-02 3.952213629518908089e+00
5.816830925542349472e-19 -4.422222947233204877e+02 9.423045040774846370e+01 1.109461654279783716e+03 2.437981944812123436e-01 1.090856284333038317e+01
5.939548674409388953e-19 -4.421989171725016377e+02 8.694860957012249969e+01 6.652550123100307928e+02 1.601627463348195279e-01 4.469409729959452449e+01
6.452175035851031560e-19 -4.421136330334261970e+02 5.993232769890027356e+01 7.651562626766858557e+02 9.527392204125295638e-03 2.042842532170179837e+01
7.011469053690504079e-19 -4.420280030777258844e+02 9.327547304304533782e+01 1.089919721473950631e+03 4.693238453754020739e-02 1.935427804185817635e+01
8.876092578884071280e-19 -4.417896888869860845e+02 5.323386022281500374e+01 1.266294716407424175e+03 8.720097091999645667e-02 4.531525613520533824e+01
1.049511223290252678e-18 -4.416196406750947290e+02 9.459200946214490102e+01 1.263942471214542365e+03 4.323849675882748128e-02 4.451443086399742555e+01
1.122932619660343505e-18 -4.415495215556025528e+02 5.344474721504240478e+01 1.450012339249810339e+03 2.921378308463062345e-01 4.557511413630887631e+01
1.551354567224649565e-18 -4.412238367656274818e+02 8.415789034994236317e+01 4.509479075755423310e+02 1.865519824503039104e-01 2.623215639610886285e+01
1.653089142890317627e-18 -4.411578194839281650e+02 6.119634839770884582e+01 2.800253326615644482e+02 4.109917372061479002e-01 3.775297608982046427e+01
1.878193404570488500e-18 -4.410276548694434382e+02 9.033001935074724997e+01 9.272329382241422309e+02 1.111873687436164444e-02 4.261146472103849447e+01
1.959177964451891802e-18 -4.409829402498810396e+02 9.147214191629731772e+01 1.004764057564442169e+03 5.840739652230902273e-03 4.382700731815537409e+01
2.252409606825686836e-18 -4.408409646497162839e+02 9.266470572801978278e+01 1.092993192329694466e+03 5.633908836447217234e-04 1.649299435338005182e+01
2.302136606568505975e-18 -4.408166275781593413e+02 9.362965069994513101e+01 1.213277771775087558e+03 2.565089815716923294e-01 2.676264617037150728e+01
2.335466531327507541e-18 -4.407997535588089590e+02 5.860842142800279930e+01 6.076285949772541244e+02 1.377015066029998458e-01 4.268162543323970937e+01
2.479952780928261543e-18 -4.407372257092089853e+02 5.856022045895227990e+01 7.629890940829675401e+02 1.270381491416403552e-01 1.875476771874691906e+01
2.898963938258208116e-18 -4.405786118187670013e+02 5.419006267399907983e+01 1.454798845403058749e+03 1.111041977209426823e-01 8.397560974245932286e-02
3.011274696604065987e-18 -4.405381017528970915e+02 9.363669477467419711e+01 1.184625487892004685e+03 2.031181951173108118e-03 2.818416608697110526e+00
3.074988408953336320e-18 -4.405146640974510319e+02 9.515883545643359298e+01 1.393899753004338891e+03 4.604268935645071392e-02 2.612239018211532837e+01
3.698561392494592839e-18 -4.403275212980527726e+02 9.369346582801568957e+01 1.477734518991834193e+03 2.236894300326156826e-01 3.153355804957681130e+01
3.698845816359074411e-18 -4.403249443997946173e+02 9.372608995346379857e+01 1.444564153686662848e+03 1.610544925863496846e-01 4.019104087650366353e+01
3.827354966869605902e-18 -4.402882912738165828e+02 5.838289019757745280e+01 8.076348238794091685e+02 1.008353856406334625e-01 1.919024332586889869e+01
4.338938330228767498e-18 -4.401603355354406517e+02 5.598130968448972311e+01 9.528886732058625739e+02 6.303295258762858788e-02 3.866273041962028145e+01
4.547914342227576418e-18 -4.401107964877081713e+02 9.501783946666716929e+01 1.374498739411982342e+03 4.273324431727969913e-02 6.133150753799531785e+00
5.269539259720092994e-18 -4.399610222975230727e+02 9.468344323625581183e+01 1.341105076370136885e+03 1.014738842598799165e-02 2.865984985915575578e+01
5.516659623197923484e-18 -4.399126926928638568e+02 5.393847113760458001e+01 1.303629317101004972e+03 1.200158311861011240e-01 4.583505031593156076e+01
5.504790498748110282e-18 -4.399123465163456785e+02 6.660600800681365286e+01 6.066758641246174193e+02 2.190507563241820277e-01 5.473509265541798285e+00
5.770293175118673422e-18 -4.398627423397812208e+02 6.993434048041812900e+01 2.057472088005058026e+02 2.469440390228527793e-02 3.253566796715713849e+01
6.393879755490029506e-18 -4.397576239846306407e+02 9.393922995245733887e+01 1.464492632618163270e+03 1.478154985375292607e-01 3.350594450085404929e+01
7.006883779755230044e-18 -4.396635721663112690e+02 8.681098341516170080e+01 6.928196335818084890e+02 6.525363105170729761e-02 2.375902725160299411e+01
7.819349593155559096e-18 -4.395513638503888387e+02 5.602682709407174855e+01 1.230830609681650913e+03 3.444537435846471013e-02 1.318018734444876827e+01
8.969113292519403637e-18 -4.394116784106337832e+02 8.899274258314686392e+01 8.619373275416683100e+02 2.213726212616897240e-02 1.928595281570467179e+01
1.028737110076359615e-17 -4.392720481930265350e+02 9.167168264611433415e+01 1.053162977806018944e+03 2.796661792136218710e-02 9.814372621592360346e+00
1.150280309125010647e-17 -4.391578744765233751e+02 9.409150524231785084e+01 1.495375932157470288e+03 1.575343465588455727e-01 2.473282483731714620e+01
1.420340987697479757e-17 -4.389444831612948974e+02 5.452134099315096449e+01 1.241966048784913482e+03 1.218699307509437946e-01 4.977919897737982069e+01
1.417321681609461091e-17 -4.389441111853620896e+02 8.854588400093622624e+01 8.059201596541500976e+02 1.084329006298416220e-01 3.305124410245372246e+01
1.554398597238977334e-17 -4.388492914196269226e+02 9.147108375005112180e+01 1.065831239030238748e+03 1.233614375066149627e-01 3.699440509768110985e+01
1.584549680434396121e-17 -4.388275798825914649e+02 6.679297085645100651e+01 6.731469455111694060e+02 6.835358616966796808e-03 1.207905989538277103e+00
1.965462747583306574e-17 -4.386096524237123049e+02 5.500961716924530265e+01 1.430746943758295174e+03 2.005812762441069874e-02 4.666499670739825945e+01
2.036578448571126281e-17 -4.385716089676255365e+02 8.740782294897303473e+01 8.296081203225296576e+02 5.040996387585927607e-02 3.860136227757215988e-01
2.185679976627713754e-17 -4.384984531540101216e+02 5.596575968137504731e+01 1.100093651414261785e+03 8.780765226650343036e-02 2.686506236747811371e+01
2.242090152938931721e-17 -4.384704716014756514e+02 7.114369288479102238e+01 1.793048052327967525e+02 4.244098981976088952e-02 3.036246551011555894e+01
2.337161583124886696e-17 -4.384264429418356031e+02 9.216214462085036985e+01 1.083720576038695526e+03 1.257950592162305758e-01 1.490103123527767259e+01
2.333558863660743229e-17 -4.384254856246913619e+02 8.646065934748669690e+01 7.887219700003903426e+02 9.536460024128202984e-02 2.262740112226513389e+00
2.489864383628168845e-17 -4.383581518916752771e+02 9.250903525537680139e+01 1.213423600916325540e+03 1.123078161104495293e-01 3.529590034883508309e+01
2.543538285806842335e-17 -4.383343239986841127e+02 6.851730936411493644e+01 1.234996464212094054e+02 4.833652925594172922e-01 4.628687583081638479e+01
2.568922232692630498e-17 -4.383218936900241829e+02 9.008020745533775653e+01 9.105939581198658743e+02 1.232787376986958922e-01 1.382804971169898600e+01
2.706025726139418718e-17 -4.382673990994859423e+02 8.186509508882647879e+01 4.723611802706865319e+02 3.043813874965293001e-02 4.114998942648082902e+01
2.801145344768213112e-17 -4.382303517510169968e+02 5.555832810550778333e+01 1.412933805741581637e+03 1.075611307499481223e-01 1.186975477208897445e+01
3.212477018585380762e-17 -4.380908378398142418e+02 5.594711801978915844e+01 1.354465248133705927e+03 4.509460537364545774e-01 2.763676515519591703e+00
3.218434598664664457e-17 -4.380864850443979321e+02 9.165978411153437833e+01 1.122958016845534758e+03 8.054980934540462156e-02 4.434714075211793727e+01
3.711608351757671192e-17 -4.379414148355907059e+02 7.788501112506455115e+01 2.575787925272873053e+02 7.602222126450762507e-02 2.767857226818009053e+01
3.851850141947282499e-17 -4.379018265470428446e+02 5.808117765940831134e+01 1.097626347820550563e+03 4.982343539322914988e-02 8.895732875381678895e+00
4.695836828393024813e-17 -4.377012038012751987e+02 5.575956709379957488e+01 1.492929438395126454e+03 3.465811374321707550e-02 4.620196320309643667e+00
4.919592711727060714e-17 -4.376521543913539745e+02 5.748499695760023087e+01 8.383087621580986024e+02 7.177210548160613268e-02 4.283013830217395679e+01
5.918838167768601997e-17 -4.374647399620714623e+02 5.584446884559216073e+01 1.498374405209276574e+03 4.895015097151250022e-02 1.885728533509369953e+01
6.385177175133810894e-17 -4.373864008985121927e+02 8.720006264994111689e+01 7.231142764452272331e+02 1.685658929462980626e-01 3.207434219330953340e+01
6.463366255547426012e-17 -4.373717298619991425e+02 5.554635095280318779e+01 1.377682943311806412e+03 2.067233491537003032e-01 4.106934984281978274e+01
7.065405148719342449e-17 -4.372801697758790738e+02 9.182108722432720072e+01 1.474300958725274540e+03 2.974685887230198444e-01 2.376241846546732717e+01
7.787557134361278402e-17 -4.371803529155000092e+02 8.919302403815147784e+01 9.471662941828049043e+02 1.680585708995655236e-01 4.688503200487804889e+01
7.784239039885443371e-17 -4.371782790827178360e+02 9.135675426114030984e+01 1.132152210839431973e+03 7.891043425300946212e-02 4.471361807627942397e+01
7.957327887086964317e-17 -4.371537868853403666e+02 5.652594079461832166e+01 1.006751505733668978e+03 1.197503405931619747e-01 2.946895653753486854e+01
8.555238431982702580e-17 -4.370788363588234233e+02 5.844956922209458838e+01 7.229071009431360153e+02 9.509542672870539837e-02 4.423555855442259599e+01
