m0 c1 c2 c3 m_100 m_200 m_300 m_400
1.127438126471281166e+01 7.632990293201995513e-01 2.164350183306440911e+00 2.529819999260807251e+00 1.467933493144257184e+01 1.543610910493671717e+01 1.566477882423441059e+01 1.522024729883091432e+01
1.228512971183280911e+01 -6.688623513703273460e-01 2.939020412306925678e+00 1.061372215707566014e+00 1.463311427760186767e+01 1.546221939109991617e+01 1.559831600248236327e+01 1.503858724135677960e+01
1.129437890108736653e+01 1.199924681543855343e+00 1.894522597719522139e+00 2.446468710386753287e+00 1.481947114339068605e+01 1.540055088838634845e+01 1.551484879314520171e+01 1.505232579914877356e+01
1.216217145275074785e+01 -6.894012976104946233e-01 3.214088117160153857e+00 9.086231007457428177e-01 1.468518648255537506e+01 1.550922431478991648e+01 1.557663550053417190e+01 1.492693721969637011e+01
1.167235952134072718e+01 5.416027200411797082e-01 2.289487721481879845e+00 1.992675399445055007e+00 1.481771505199580474e+01 1.549896462252988449e+01 1.562718787131009357e+01 1.512697737641865459e+01
1.126910798456573382e+01 -2.769446975866269867e-01 3.535535653491137964e+00 1.463956578296590649e+00 1.462008152519111626e+01 1.552460273715061945e+01 1.559123361422084031e+01 1.483999494612307757e+01
1.028770979693479326e+01 1.559828849472575385e+00 2.466163879092349021e+00 3.117715451525434389e+00 1.485280992358042695e+01 1.559094770674653319e+01 1.572186829524913776e+01 1.511232913214958806e+01
1.312886706120454505e+01 -5.689246213728154089e-01 2.291296309479973203e+00 5.936020299919757548e-01 1.484156910472433211e+01 1.543513097561429603e+01 1.549007812799038319e+01 1.503521497860875833e+01
1.009995880949065139e+01 1.302726844482997137e+00 2.975900969280633745e+00 2.639392937931601679e+00 1.473272003207705261e+01 1.546687629106543405e+01 1.547837177406296227e+01 1.472063183203754733e+01
1.088992940297640644e+01 4.692060186224509266e-01 3.181696400323449581e+00 1.905825952050276939e+00 1.473057057702346917e+01 1.551215551131058135e+01 1.553198101242128182e+01 1.478905190114676849e+01
1.455211472358228875e+01 -3.510153201773076326e+00 4.171784011782300183e+00 -1.768553430066051035e+00 1.456183662934394896e+01 1.552220131952575066e+01 1.553337837038201386e+01 1.483882862459531005e+01
1.148832571335032959e+01 7.656605770115127996e-01 2.172315413280237806e+00 2.091439887185469360e+00 1.476007154435714064e+01 1.539356015604523442e+01 1.549965015487577347e+01 1.500096239230954609e+01
1.476792762502225820e+01 -3.461730392266301415e+00 4.110399586151920914e+00 -1.974782334896637792e+00 1.469925822190848663e+01 1.558091556023191337e+01 1.552874392118263103e+01 1.481773439967073003e+01
1.304366437986798033e+01 -1.089101426221576574e+00 2.837525542203213291e+00 3.781725354282361451e-01 1.470941789333992489e+01 1.544998975292953780e+01 1.552792850779863976e+01 1.499548930436908378e+01
1.088800324670847885e+01 4.521243724664643082e-01 3.124909358172832441e+00 2.007271788488980135e+00 1.469639017323003216e+01 1.550461178088033520e+01 1.556392050521466963e+01 1.485181674975813415e+01
1.015704045204123318e+01 1.314029089708165898e+00 2.734109925684178322e+00 2.813988854420774288e+00 1.464307901906343190e+01 1.539491982468352660e+01 1.547982322687162871e+01 1.480718530245089326e+01
1.229826989861954090e+01 -1.473313461688491088e+00 4.030547519689136493e+00 2.295037686793186538e-01 1.462952999875872706e+01 1.557440870465085681e+01 1.557943711492677785e+01 1.477303301878510311e+01
1.183097098116095935e+01 -1.510334149935133041e-01 3.077771171615129475e+00 1.194085909717397698e+00 1.480147092288451560e+01 1.554138547051587516e+01 1.555183825288978383e+01 1.487137932004626606e+01
1.077793907239342275e+01 8.917339344563437464e-01 2.610847774697404589e+00 2.659587230009588410e+00 1.473239813814843657e+01 1.554277201582578627e+01 1.571858526136919210e+01 1.514176859019083743e+01
1.006674390771932437e+01 1.834066152245075187e+00 2.291956807389485817e+00 3.392177152088235559e+00 1.480922507173181657e+01 1.552857751430482658e+01 1.567840862245912348e+01 1.509727699641513787e+01
1.045535214949411085e+01 6.394835064077426523e-01 3.363276103868543032e+00 2.034618905459417704e+00 1.464831915514499983e+01 1.544055335337158752e+01 1.542658767389312402e+01 1.461644581049348623e+01
1.051934735338485183e+01 6.557222574220062938e-01 3.419412928589629530e+00 2.106336438555075574e+00 1.479946885451732363e+01 1.561403356501047668e+01 1.560868590312268367e+01 1.478840492878006074e+01
1.255790251063853624e+01 -4.126697766622466901e-01 2.483507292239702124e+00 1.229837036203306866e+00 1.478467983214370207e+01 1.553704679990324244e+01 1.570094311752194827e+01 1.523821408209735040e+01
1.023894988856867094e+01 9.166530192217070550e-01 3.026558082985991049e+00 2.775037468170912902e+00 1.461974423355770725e+01 1.550463143832775970e+01 1.565643365691501643e+01 1.497374312345774605e+01
1.116891649197594738e+01 7.347728414467482594e-01 2.649407330472380195e+00 2.053882608549429278e+00 1.482224306801275659e+01 1.550972885224573972e+01 1.555810111104357674e+01 1.492918656713604264e+01
1.005474380712631444e+01 9.244161690559433708e-01 3.377034714665178683e+00 2.558697342079959469e+00 1.468144829395948570e+01 1.554439365755473901e+01 1.559312295192595421e+01 1.478682236663230043e+01
1.010148601932803381e+01 1.041374374617538123e+00 3.225835882183377024e+00 2.558959235987423142e+00 1.469805828346481213e+01 1.551103462153720614e+01 1.554463455336359701e+01 1.475794831700503984e+01
1.009962874732136306e+01 8.216653999306089418e-01 3.500577834942088629e+00 2.401192069289878717e+00 1.469354794421000143e+01 1.555496844922954125e+01 1.557467810700351585e+01 1.473522891983942174e+01
1.037743065241843432e+01 1.906114282244757874e+00 1.981650340090968854e+00 3.208917657146999503e+00 1.485015392455023076e+01 1.546150468915987730e+01 1.557691553743341828e+01 1.504624451392952089e+01
1.223736591170543164e+01 -6.462008041957005844e-01 2.954393041464410175e+00 1.023622139082680960e+00 1.460665986476070088e+01 1.542067656440846513e+01 1.553816130148165620e+01 1.496546424241438267e+01
1.002291840832963032e+01 2.452249681320974872e+00 1.764807739594644431e+00 3.494402092536482485e+00 1.487892478159319509e+01 1.539455277140334033e+01 1.546028370484738090e+01 1.491960640861688248e+01
1.321120937412598906e+01 -1.324398411486512828e+00 3.194762562037535503e+00 -4.144176158635914931e-02 1.484834577354184759e+01 1.557754799492761855e+01 1.556403600132515308e+01 1.492825122278083150e+01
1.083486613131673515e+01 6.755925953928514360e-01 2.875740399267513681e+00 2.245728333982023983e+00 1.469798774379480300e+01 1.548247724111031509e+01 1.557387922811662406e+01 1.491625070207880555e+01
1.296243279241680035e+01 -3.101455024777806102e-01 1.931201704466271707e+00 1.065659121160845046e+00 1.473897873263499037e+01 1.535187667044479021e+01 1.550646368589033841e+01 1.515745132800334360e+01
1.111617438323435181e+01 7.863270849058849876e-01 2.770828010213417514e+00 1.913860634955931062e+00 1.487669231400860959e+01 1.552474903252350913e+01 1.550568063043492018e+01 1.481704495792762799e+01
1.214253997858181222e+01 -2.049998190539046306e-01 2.385620005278459743e+00 1.670991043143475352e+00 1.460942190372865745e+01 1.541732860814025052e+01 1.565593296674075319e+01 1.523273898877537391e+01
1.118452496064325352e+01 3.570360703932031754e-01 2.968628493126226786e+00 1.886301095207063128e+00 1.473180594172423241e+01 1.551380622477887883e+01 1.558489792580277111e+01 1.491970983194023859e+01
1.365379008373490244e+01 -1.534586824489732493e+00 2.769441400610787696e+00 -2.028184224996465446e-02 1.473696087217512307e+01 1.548015596614155953e+01 1.558170747975295711e+01 1.510557561868938592e+01
1.454282951642487021e+01 -3.243286638164748936e+00 3.899267375700915750e+00 -1.560591530336704835e+00 1.461508059459334241e+01 1.552839749740548214e+01 1.555376269667764433e+01 1.490833208407444310e+01
1.006168110463792864e+01 1.645016277231279744e+00 2.461238033390870328e+00 3.134912221336227489e+00 1.470319480259527012e+01 1.542209232364416671e+01 1.553432496408036911e+01 1.491203839788447993e+01
1.148271170277278053e+01 -2.047832409617384997e-01 3.643567251011543107e+00 1.038779752802611256e+00 1.485467035008843162e+01 1.563212340830920333e+01 1.554838504601316451e+01 1.470371230612110125e+01
1.008324410191139542e+01 1.631168906785056549e+00 2.619679241192407915e+00 3.040013981360974782e+00 1.482155246571169371e+01 1.553613898188937981e+01 1.560746885065977452e+01 1.493292856767480359e+01
1.499014147079016190e+01 -2.692442714918039215e+00 2.805339290394122997e+00 -1.256500345009898822e+00 1.468184641171613336e+01 1.540032572187856630e+01 1.548287887207497526e+01 1.507078291887899368e+01
1.318108249689428213e+01 -4.200006091033117173e-01 2.035478259371503285e+00 8.547984681471891832e-01 1.488424895122872371e+01 1.548027898855330875e+01 1.559538852250446794e+01 1.521362003513624472e+01
1.296652074137972832e+01 9.253215669364500684e-02 1.475270438089797409e+00 1.349627657723004859e+00 1.478826162423505153e+01 1.531650532311870450e+01 1.548952535403222974e+01 1.522346801680651396e+01
1.813468609995943837e+01 -6.009359670916786023e+00 3.745160747921904232e+00 -4.592339571656641972e+00 1.464562319069536223e+01 1.544959121220835563e+01 1.543609996767137638e+01 1.500062295433552784e+01
1.051441424512784195e+01 9.636119964104583602e-01 2.775748357997070315e+00 2.547777963905275556e+00 1.464153057780320211e+01 1.541992827226353313e+01 1.552524874724498716e+01 1.487617939426974623e+01
1.338734844502382160e+01 -1.343360840967779524e+00 2.823465440969547657e+00 1.038268867561598086e-01 1.472724382499011675e+01 1.545899853900918686e+01 1.553454944562863105e+01 1.502188956846571344e+01
1.235589985467817975e+01 -2.974290822428553582e-01 2.715713053541007227e+00 9.962410909443342177e-01 1.481346009717762513e+01 1.549546381687200558e+01 1.553512680430827331e+01 1.495905152648880865e+01
1.159069359096337593e+01 -1.762138137415156791e-01 3.310789936716593829e+00 1.213974852177781116e+00 1.475106724147501680e+01 1.553091741494678502e+01 1.552657625267269381e+01 1.478891610123490885e+01
1.021260024750856488e+01 1.213768498898499359e+00 2.956812918915170840e+00 2.689692152809294967e+00 1.476634062454992957e+01 1.553698173066637089e+01 1.558967642170285295e+01 1.485995579425642177e+01
1.097656860132442702e+01 3.809362068644759347e-01 3.159945664578087232e+00 1.878617869208738966e+00 1.471128381175253708e+01 1.550700309031957147e+01 1.554675719283167723e+01 1.482334450857687358e+01
1.061946521483664441e+01 3.971022198762401700e-01 3.421936755773440808e+00 1.957153100122472011e+00 1.462514986465013678e+01 1.546933000298088068e+01 1.549541556686530441e+01 1.470586981433412888e+01
1.323653789369969225e+01 -6.147726601156353610e-01 2.151919925959234092e+00 7.724590611130288664e-01 1.484384633474670778e+01 1.548409945648358743e+01 1.561770583080344466e+01 1.523100193507066180e+01
1.023049310050109817e+01 1.367186508731926153e+00 2.594137946470899792e+00 2.976783213531501104e+00 1.469276967741412143e+01 1.545938186838813877e+01 1.559067424214506659e+01 1.496572908748768072e+01
1.319049189133723488e+01 -1.937390774603130694e+00 3.682892730462317132e+00 -2.982572172716491110e-01 1.463406201934364326e+01 1.551739557040251682e+01 1.554844355289361069e+01 1.486382470230284092e+01
1.336075451516894930e+01 -1.633468172900995441e+00 3.275191168629314475e+00 -1.340213838908006494e-01 1.476605960084216562e+01 1.556390907688214575e+01 1.560251764800936414e+01 1.499217111363432942e+01
1.203009512221438193e+01 -2.029145839102870497e-01 2.872172759764779926e+00 1.197668012220876932e+00 1.477453306984825687e+01 1.550561633510378812e+01 1.555584027717475593e+01 1.494236247053770761e+01
1.044597934252857385e+01 1.270151530819772390e+00 2.616817074197433257e+00 2.841998779991820712e+00 1.479887901305358788e+01 1.555694165758007230e+01 1.567572525402989747e+01 1.504705422605755771e+01
1.166159837315914238e+01 -2.223847882214133875e-01 3.218048794640226973e+00 1.175890141868926264e+00 1.468701821590801160e+01 1.545797739898672418e+01 1.546703810457527517e+01 1.475923726512719014e+01
1.053869858579063390e+01 1.486245899342826249e+00 2.274554756024508961e+00 2.868416938673998828e+00 1.478883215194342249e+01 1.545448986578357520e+01 1.555986857476519347e+01 1.498784423093550089e+01
1.019034599209387792e+01 1.200627805594944419e+00 3.064351432557650412e+00 2.529120119693269331e+00 1.477526204645521446e+01 1.551690389433841410e+01 1.551635409111580444e+01 1.474057651189963636e+01
1.106987031814990630e+01 9.739981878536418947e-02 3.431217109703752044e+00 1.592917949415799228e+00 1.470100857052636201e+01 1.552631697892469731e+01 1.553527503747850957e+01 1.475710827679410997e+01
1.161323562830831690e+01 1.937682344338043094e-02 2.867873881898027832e+00 1.560448395863760496e+00 1.466782885465984698e+01 1.543932194270336034e+01 1.552750705561991573e+01 1.491575982962125480e+01
1.123683324638778736e+01 5.967832810384479103e-01 2.623457015699411699e+00 2.265140891423019553e+00 1.481406891315182150e+01 1.559613501845778671e+01 1.574475292207221244e+01 1.517394708664092207e+01
1.204700794047598933e+01 -7.117494415712144473e-02 2.532083149339651840e+00 1.466713983391699117e+00 1.469492412271169712e+01 1.542552830393732322e+01 1.555282690294086478e+01 1.503987550565705611e+01
1.199316777538047241e+01 -6.099118989670806457e-01 3.400666236969438927e+00 8.816081609472945502e-01 1.474221609923687382e+01 1.555862612537022649e+01 1.557425226468842361e+01 1.485484167290322866e+01
1.206289197138168134e+01 -6.073134626078893206e-01 3.349032717624654154e+00 9.313234702667987364e-01 1.478480718422137841e+01 1.560844669270518992e+01 1.564312723505910085e+01 1.494331552579310873e+01
1.022867090503876319e+01 1.552418971663167113e+00 2.499353065225607295e+00 2.900230960971777350e+00 1.474591431496054916e+01 1.542869267137485600e+01 1.549778373292757294e+01 1.485493319074854668e+01
1.115538671246613411e+01 6.621160697030354925e-01 2.590135454853641050e+00 2.167909063916088286e+00 1.472930563592231756e+01 1.546201917861711550e+01 1.556930387834673546e+01 1.498390000838845637e+01
1.180273352413722243e+01 -4.513147921754505631e-01 3.579211480761159692e+00 8.227724455825615735e-01 1.483020776795156692e+01 1.560724546047470440e+01 1.554095024352765186e+01 1.473532865516894397e+01
1.013450166063059932e+01 9.329710905647985442e-01 3.529080328794034216e+00 2.194718073640661515e+00 1.478476885515137340e+01 1.556062136156622699e+01 1.548862738832374575e+01 1.459597906106674259e+01
1.178083658356194618e+01 -1.102790556069663808e-01 3.038491076945391001e+00 1.223953511758359980e+00 1.476233415002835159e+01 1.549480536310194978e+01 1.550662836303072645e+01 1.483280344552530927e+01
1.181119320838570275e+01 -2.090442929597706723e-01 3.183280903299785081e+00 1.000334915972977967e+00 1.476070900321980695e+01 1.547441613528610915e+01 1.543535446500126085e+01 1.471399452209101888e+01
1.049575577296646500e+01 1.228293059737152859e+00 2.625296870039024455e+00 2.647766370704182748e+00 1.475614083506270546e+01 1.547200152643644699e+01 1.554798612253783752e+01 1.490207657533402141e+01
1.026105265142542855e+01 1.484781733118873959e+00 2.500279330198695860e+00 3.028655138385033752e+00 1.476111705986790312e+01 1.549886982486871290e+01 1.562235824768942472e+01 1.500714721781793060e+01
1.007868627854523602e+01 1.121332526037823740e+00 3.795377281990951701e+00 1.910953920952284335e+00 1.503806336048320347e+01 1.571323825966677568e+01 1.547854926157182121e+01 1.444340874121558826e+01
1.162774101522698089e+01 -2.014996344544837115e-01 3.084907138124844295e+00 1.484750546217250999e+00 1.465436713434634264e+01 1.549097917544013470e+01 1.559503241403332119e+01 1.495631231298233388e+01
1.125836710816723141e+01 9.219608835743269282e-01 2.335895168922128562e+00 2.332635844297621830e+00 1.489071096586157950e+01 1.556827497754411027e+01 1.567764814261407302e+01 1.513256882760235555e+01
1.020141245763132432e+01 1.924816488208158205e+00 2.184055811576850914e+00 3.260205013230898174e+00 1.488591313694671037e+01 1.553034278110019528e+01 1.563085219449563112e+01 1.504680986771729323e+01
1.029540266689697958e+01 9.019347041513636754e-01 3.103617088099744237e+00 2.679815457182794347e+00 1.470029841694019623e+01 1.557146104327656211e+01 1.569207930151462627e+01 1.497972063266756848e+01
1.048413228084805482e+01 1.037148928506470114e+00 2.893678013144661776e+00 2.560301225289920879e+00 1.478428299142223601e+01 1.555977410905815717e+01 1.563396502418495970e+01 1.493990078444452152e+01
