m0 p a1 a2 b1 b2 m_100 m_200 m_300 m_400
1.500892451634338975e+01 1.015743741609753528e+02 1.336959370852222051e+00 2.105061564176722300e-01 5.452352320247992878e-01 1.029851813975195540e-01 1.647312691817851515e+01 1.637069956999386733e+01 1.625095638072674120e+01 1.611607662625251081e+01
1.497348599205020037e+01 1.980856290465497409e+02 -1.856572535354175102e-01 1.183357059050889504e+00 -1.357423603813341373e-01 9.052928361214558350e-01 1.639929272472175725e+01 1.606424842169014156e+01 1.649850229128312407e+01 1.613910526769390330e+01
1.510340874261901334e+01 9.895336264115876190e+01 1.060535805018968603e+00 -9.623226559986086670e-02 9.086573044640555707e-01 9.000313618911093272e-02 1.613849042325797356e+01 1.620580242067523358e+01 1.626916264604092888e+01 1.632808677178956813e+01
1.513273608925364044e+01 1.001908899808904891e+02 1.238908403275040371e+00 6.274657407255190833e-03 6.171627078905501662e-01 -3.596394332755004086e-02 1.637130160307332716e+01 1.636450349553381045e+01 1.635752543392695912e+01 1.635036805261946213e+01
1.507841068788726879e+01 1.997186210179773127e+02 -1.297064667923635284e-01 1.287137383148166947e+00 2.001343427442847656e-03 7.626121083294439273e-01 1.650194471200121171e+01 1.624916362089758337e+01 1.651501275962058202e+01 1.626208819077226408e+01
1.507621028456300216e+01 1.005172701401957909e+02 1.271469589143720214e+00 9.486530677992810467e-02 7.606249660889385922e-01 -2.034494500259320660e-02 1.641840744492154158e+01 1.639256569139558550e+01 1.636504469222147407e+01 1.633587224246778291e+01
1.506283247276557091e+01 1.987791943024718364e+02 -1.186042642876898867e-01 1.131170819879050882e+00 -5.190574780189649573e-02 8.766614688214886542e-01 1.634656528130182807e+01 1.613770836661041486e+01 1.640910051206563836e+01 1.619308063909555528e+01
1.503105526399676251e+01 1.002770216945867787e+02 1.198983401833025653e+00 3.224357743959949119e-02 7.045437349785288461e-01 8.547094726432824530e-02 1.624688699122261326e+01 1.623109898894079350e+01 1.621492572353818673e+01 1.619837482677496254e+01
1.501590372397849293e+01 1.985535104546723915e+02 -1.035850187906355302e-01 1.115388960152667863e+00 -1.036485988668438551e-01 8.433622827844704517e-01 1.627464473551970414e+01 1.609550276075106012e+01 1.634669280453774931e+01 1.615357642333370691e+01
1.510392849627642420e+01 1.991555099398306083e+02 -7.437294419538886814e-04 1.243566399902999109e+00 -5.241359615853546927e-02 8.306804620953265328e-01 1.637062456904877195e+01 1.638783266927029914e+01 1.641268656010562665e+01 1.642526498175529781e+01
1.506752079240579434e+01 1.002709009952604902e+02 1.240633518815620562e+00 -1.313706284411964020e-03 5.582021924036197902e-01 1.352942668967109796e-01 1.629259504482715215e+01 1.627800158233419481e+01 1.626306838560092771e+01 1.624780371021459402e+01
1.499134286527766058e+01 1.988322175730023105e+02 -1.193614869751407070e-01 1.047999938757389060e+00 -1.161771203710060263e-02 8.083216996337299065e-01 1.618800709626937362e+01 1.597638487472671542e+01 1.624205302459271039e+01 1.602693640927755681e+01
1.517393319867986889e+01 1.949989075258519620e+02 -6.429021281123326048e-02 8.033392374371377542e-01 -1.860926478329432143e-01 9.741554147611868331e-01 1.620222421538449353e+01 1.615114664050807747e+01 1.644498623876558696e+01 1.628149355804880116e+01
1.507333221979852311e+01 1.975356292091306898e+02 -9.805385307319980370e-02 1.136160067167597987e+00 -6.757996802811661041e-02 9.935641892973539058e-01 1.638443224409765975e+01 1.624764056489511788e+01 1.651502479972857884e+01 1.635314539012852109e+01
1.515766616359753449e+01 1.989261773798580464e+02 -3.571169614932934167e-02 1.185857996236915568e+00 -9.380632827918766736e-02 9.221039852504375745e-01 1.641140866699900158e+01 1.636442711544175665e+01 1.647149036664549016e+01 1.641535687720060110e+01
1.506344796552996002e+01 1.970479615894977030e+02 -1.206523000877766094e-01 1.128917047477850488e+00 -9.221873844388994712e-03 1.029872025599070540e+00 1.640511903876829791e+01 1.624417475484532503e+01 1.655537697719929113e+01 1.637170865752866789e+01
1.509331561528159327e+01 1.965711096779864420e+02 -1.248525440607792802e-01 9.775613719003111157e-01 -5.904730038245631363e-02 1.053256410574620716e+00 1.630811756375850763e+01 1.614595423806455088e+01 1.649144850534406714e+01 1.629082606940484368e+01
1.502194553062950000e+01 1.989573220627001149e+02 -1.750961988858144025e-01 1.168675525288453088e+00 6.450292811834756890e-02 8.117118637947928761e-01 1.639072156916743239e+01 1.606862799771696615e+01 1.643667610041696037e+01 1.611663111602329224e+01
1.503884718692054534e+01 1.987492975518206606e+02 -4.873046392433266760e-02 1.099811429450333833e+00 -2.970136670450784777e-02 1.005784459405543174e+00 1.622686470779798285e+01 1.616480821203095175e+01 1.630035999881576458e+01 1.623241712636220413e+01
1.499296197207542214e+01 1.989519508544470625e+02 -7.898390005465216746e-04 1.358056477574127285e+00 4.653554127693304565e-02 8.352285909936245645e-01 1.637793433104703311e+01 1.640404441457183182e+01 1.642560742852292321e+01 1.645168137591535640e+01
1.508792654744761208e+01 1.999431250999196834e+02 -5.108654145379887268e-02 1.279266773067204710e+00 -6.651338924367955485e-02 7.610874419203224051e-01 1.641969751770680475e+01 1.631870036530231971e+01 1.642252042982706328e+01 1.632127773455999886e+01
1.494752077861026152e+01 1.994026758487789834e+02 -1.815687100504490559e-01 1.284179842923636627e+00 -8.357321473945944490e-02 9.527583541650770371e-01 1.643175179498832605e+01 1.608353802666131926e+01 1.646727853625910853e+01 1.611513999113782702e+01
1.506813438641916214e+01 9.991665876749065944e+01 1.241934046460597685e+00 1.632923056990325250e-01 7.767464667765189290e-01 9.182938144413910209e-02 1.647836801802662521e+01 1.648332302970651142e+01 1.648822556043820953e+01 1.649307539997829863e+01
1.507967604583166832e+01 1.002936077211848414e+02 1.252933023021345349e+00 -1.677926542934748966e-02 5.581894280155825783e-01 5.082877835281784940e-02 1.630349303983535592e+01 1.629076114102231898e+01 1.627764027465362062e+01 1.626413671188440446e+01
1.511501511691649924e+01 1.015187148829616604e+02 1.172020819824847848e+00 1.937874999778816942e-01 4.405095050509650889e-01 1.283567375639478314e-01 1.640690198551808265e+01 1.631718080467289766e+01 1.621333050633200656e+01 1.609727032055875284e+01
1.504872625006091980e+01 1.998376587844788332e+02 -1.141908463908265503e-01 1.285326273827472221e+00 -1.223530672862676028e-01 7.789165613518562736e-01 1.645251427650952536e+01 1.622712309503634387e+01 1.646095297712302497e+01 1.623425273541703007e+01
1.491818190990797177e+01 1.978817108340882385e+02 -1.791616522957699686e-01 1.100173211512363025e+00 -1.311045764826186399e-01 9.562670976661298283e-01 1.626360650179500311e+01 1.594909799728553779e+01 1.637913925344656718e+01 1.603783448467220651e+01
1.507999777062557456e+01 9.920736059278357288e+01 1.053161202047558476e+00 -1.581409366326802513e-02 9.017366200458596381e-01 2.132628054737910617e-01 1.618272275772797997e+01 1.624527959993470816e+01 1.630469617338436805e+01 1.636066321499309595e+01
1.506227094328147231e+01 1.965118446294816579e+02 -9.349445046544424542e-02 9.857131459141239560e-01 -7.998732769600280790e-02 1.081865255344000687e+00 1.626007634369896593e+01 1.616106976964199404e+01 1.645409203245696261e+01 1.630942611145917098e+01
1.501944350920895133e+01 1.016138733697497400e+02 1.415317893094172774e+00 1.711272175266369544e-01 4.923632056640663279e-01 6.188318638689338513e-02 1.653412869083341974e+01 1.644267210812711255e+01 1.633307860558700497e+01 1.620724621777188545e+01
1.500410279800038360e+01 1.967497087413951817e+02 -6.912014351975415138e-02 1.104648055696973330e+00 -1.359756393455597845e-01 1.088099970281596995e+00 1.629162602162499240e+01 1.622646229546567298e+01 1.647837303144021703e+01 1.635813865307500947e+01
1.514418287285153397e+01 1.985633384305266418e+02 -5.030983823509416197e-03 1.305847669569581981e+00 6.661878078716654272e-03 9.471904057360767126e-01 1.649660469444790323e+01 1.652591482323830263e+01 1.657124981338682090e+01 1.659538637620148549e+01
1.502322100462663812e+01 1.970849083780731519e+02 2.918555051035554015e-03 1.152763873366184910e+00 -1.722495087547173398e-01 9.903403564179225071e-01 1.626800074674498475e+01 1.632606680900437723e+01 1.642506328489234946e+01 1.642801180457736265e+01
1.502004999531568963e+01 1.997950131988883129e+02 -4.749704001253718388e-02 1.171471183246220349e+00 -9.308401334326177334e-02 9.328270156732862972e-01 1.624530704921430413e+01 1.615535422979546709e+01 1.625773617684272310e+01 1.616648960908842625e+01
1.503981014795481208e+01 1.987132859625842798e+02 -1.259874634300359730e-01 1.095702816364108045e+00 -6.029074878360418666e-02 8.441256096284881494e-01 1.629612785376528095e+01 1.607216296241789166e+01 1.635956582151931471e+01 1.612733203392478742e+01
1.510471030269919623e+01 1.018193011953273697e+02 1.368503617441231057e+00 1.129046056220879279e-01 4.669574442487967048e-01 1.148172388932451327e-01 1.649679054684689206e+01 1.638675660398403622e+01 1.625862986887529971e+01 1.611534925630813220e+01
1.508520764842752371e+01 9.927222737321267232e+01 1.212874185709232222e+00 -2.476780724056837357e-02 8.819876434200466520e-01 1.811729368112828809e-01 1.632941176053143195e+01 1.638292091266351136e+01 1.643362087472507937e+01 1.648129747452655636e+01
1.503459093815325431e+01 1.009973044121971668e+02 1.421609393252623477e+00 1.132107857014759134e-01 5.708533672873663534e-01 1.330022487340087878e-02 1.652876402577815895e+01 1.648109079816680733e+01 1.642662353252068286e+01 1.636563935031394834e+01
1.498735640627546672e+01 1.983443317236791188e+02 -7.988309268018234377e-02 1.200846499323624528e+00 -7.140631786898410382e-02 9.112038186912627680e-01 1.631604900188189333e+01 1.619349300791983381e+01 1.640139949298205480e+01 1.626471833181087945e+01
1.519198158097512241e+01 1.989323118711950258e+02 -9.660721089843526954e-02 1.215282305457405343e+00 1.057536022806093712e-01 7.930876003021918308e-01 1.652812314699586338e+01 1.636496334759468851e+01 1.657228435346172546e+01 1.641361928564253603e+01
1.506586490009521206e+01 1.006390986292616390e+02 1.460109420534861258e+00 3.879792841943441317e-02 8.191111059753950485e-01 -2.872490076646805335e-02 1.653310201804468349e+01 1.649890062907507016e+01 1.646221343015349348e+01 1.642309102873636917e+01
1.504970406531302984e+01 1.989041775516659811e+02 -8.787508486574679978e-02 1.202102563010360115e+00 -3.737064759690333915e-02 8.620376458977947465e-01 1.636942946949545075e+01 1.621944393118738503e+01 1.642438662022651741e+01 1.626903173913355971e+01
1.506989768316873501e+01 1.002686685220403149e+02 1.170681951329765269e+00 1.514974519352136895e-01 7.285093528990955747e-01 1.510871745681914291e-01 1.637447455748870340e+01 1.635637785753569773e+01 1.633779665438836659e+01 1.631874088907727938e+01
1.515818838822311854e+01 1.998284590562686276e+02 -1.625584709839724695e-01 1.189179155221090411e+00 -1.329757834260902882e-02 7.515287388919595912e-01 1.651399752097398377e+01 1.619277747193325823e+01 1.652203272920622368e+01 1.620061128398620198e+01
1.499928993910292263e+01 1.981848695712887434e+02 -1.310146726760823555e-01 1.194334065395427302e+00 -1.001238211593271643e-01 9.191945984255447399e-01 1.637835494406706616e+01 1.615472515220218952e+01 1.647293046318944221e+01 1.623019784620439765e+01
1.499169328066615137e+01 1.006597009691916469e+02 1.244576014376157502e+00 2.697183706485759558e-01 6.872223714142062789e-01 1.151901512247643922e-01 1.646625156714277338e+01 1.642269717244432670e+01 1.637546007961377015e+01 1.632469064825139782e+01
1.501975342010774384e+01 9.943118520097272039e+01 1.269358140220703035e+00 2.224047151120522869e-02 1.013931924145950347e+00 1.305798652313825414e-01 1.635629082965994030e+01 1.639938076471650419e+01 1.644053069250635346e+01 1.647965278957984836e+01
1.507899435302878821e+01 1.987699518712305178e+02 -7.158812640888534418e-02 1.238702580507203166e+00 -1.849245747742997992e-01 8.610992802117127809e-01 1.642540324132277618e+01 1.630212638267805403e+01 1.649174179160343812e+01 1.635039420252986631e+01
1.504742384937132549e+01 1.986488765352211487e+02 -1.501098505620888091e-01 1.174621990201828226e+00 -1.422676135518905483e-01 8.295461652674411823e-01 1.640952895440834070e+01 1.613252299390056521e+01 1.647738268674800821e+01 1.618433351019141497e+01
1.509256437670858375e+01 1.986681762353716181e+02 -1.592125016707264251e-01 1.160694521498907505e+00 -5.233382835569244662e-02 7.947194354485844769e-01 1.644597315372744362e+01 1.615473733736794770e+01 1.650635964715808868e+01 1.620703705271124662e+01
1.501756053334114682e+01 1.011502446169688625e+02 1.221234348820384952e+00 2.515155005279652300e-01 5.969607677060135842e-01 1.417724052338087404e-02 1.643999506621289086e+01 1.637864730551289938e+01 1.630672712444106054e+01 1.622482243372584065e+01
1.502765012801877376e+01 1.965826560742754339e+02 -3.256476791846498742e-01 1.204356612786712688e+00 -3.773541063336693924e-02 9.563502674011630234e-01 1.665630186317118699e+01 1.608282161314302172e+01 1.680316319166904293e+01 1.619745593590336341e+01
1.507050292507394573e+01 1.012699038638948821e+02 1.264817472492666184e+00 8.578646741563744627e-02 5.082861778278058296e-01 -5.334065211522265315e-02 1.638448439506794685e+01 1.633797989297715247e+01 1.628178900849620803e+01 1.621621264490347869e+01
1.510209764217887241e+01 1.979519046712761110e+02 -1.304705475961593919e-01 1.159361615314438154e+00 -4.791742648679431227e-03 1.017145174326593349e+00 1.645564423052509540e+01 1.625304158861310100e+01 1.656691238647109898e+01 1.635401411214698797e+01
1.505973007727315149e+01 1.988588538482555919e+02 -1.678715383526743210e-01 1.213834793756429775e+00 -1.022102811114091736e-01 8.479594419011799999e-01 1.647303005562148215e+01 1.616005816729354905e+01 1.653116505813706993e+01 1.620803536076089912e+01
1.512057509721834769e+01 1.000851625284253714e+02 1.347042444026701702e+00 1.062285582436111042e-01 7.467198267083929863e-01 1.358138862326541130e-02 1.656968333696839224e+01 1.656547005765539993e+01 1.656120639599349786e+01 1.655689248890499954e+01
1.503862227807267971e+01 1.962752108902084842e+02 -1.418454527030430512e-01 1.054437914363459683e+00 -5.704972069782954236e-02 1.184116729773505128e+00 1.637142369619281013e+01 1.619530912891926988e+01 1.659064628567993438e+01 1.636767308218224315e+01
1.507361473228494120e+01 1.979964453774281594e+02 -1.199254464868264591e-01 1.155352277457975418e+00 -4.793868866405581741e-02 8.320783916764220578e-01 1.640088942230087454e+01 1.620243251674644114e+01 1.648971011115431295e+01 1.627610930106699882e+01
1.490531432035637138e+01 1.014655156979051469e+02 1.379028352465049068e+00 4.468514429351522210e-02 5.361917456012204042e-01 -3.013304925843485194e-02 1.627946503656192689e+01 1.621737672462066371e+01 1.614319797300347403e+01 1.605750582546674465e+01
1.498684213420088440e+01 1.984982797732076563e+02 -7.949443778630893576e-02 1.168949553436352318e+00 -1.921244011219176429e-01 8.849821891400910800e-01 1.628056079515767962e+01 1.614598754140670778e+01 1.636268083838642795e+01 1.620460949873091039e+01
1.505138518281019877e+01 1.976828264861937612e+02 -2.553900032216560589e-02 1.130310504969465057e+00 -2.042673957394924855e-02 1.011869488109649495e+00 1.627936153285153864e+01 1.629099172401986095e+01 1.640360951650825072e+01 1.639854172726581538e+01
1.517600092695877656e+01 1.975106523852325893e+02 -2.448866078516864775e-02 1.193708477024761905e+00 -5.077363755572150694e-02 8.625260021882503736e-01 1.646068049990647353e+01 1.646237810010152813e+01 1.656950412978676113e+01 1.654680095953473185e+01
1.505953381600729379e+01 1.981974407758206382e+02 -1.139656354867373267e-01 1.174036049811055804e+00 -7.050852085068726183e-03 1.002949922538752148e+00 1.640305554070906524e+01 1.622610435576433829e+01 1.650160809763874425e+01 1.631626651138215323e+01
1.508397771010499255e+01 9.921652418133592732e+01 1.385167146079137268e+00 -1.022802380879106465e-02 9.056025151288675801e-01 7.753365030884751263e-03 1.650294456525793407e+01 1.654354930207633956e+01 1.658062438369879388e+01 1.661407122142434645e+01
1.501281460957489955e+01 1.977932989423152605e+02 -9.282365975341200226e-02 1.132444258552990135e+00 -1.008646833679769372e-01 9.232692572334304515e-01 1.630344610516834436e+01 1.616350418089672303e+01 1.641593996006476885e+01 1.625052667426143671e+01
