weight logl m0 p a1 a2 b1 b2 m_100 m_200 m_300 m_400
0.000000000000000000e+00 -1.913280254619001062e+04 1.283401868230179943e+01 1.445573466639006028e+02 5.801194275245940446e+00 -6.114715883749279435e+00 9.439071363683250837e+00 -2.278272776482205053e+00 4.971155481420858280e+00 1.643581679764663050e+01 1.687545787677407816e+01 1.052962615014196324e+01
0.000000000000000000e+00 -1.909989033310177911e+04 1.157372837779852404e+01 1.153737808301749226e+02 6.635519868672751898e+00 7.543849084895523305e+00 1.502594630984772195e+00 -9.232023711843504898e+00 2.330170622114489731e+01 1.091931158150991621e-01 -1.153331932097106716e+00 1.601441437148950797e+01
0.000000000000000000e+00 -1.903290827606019593e+04 1.219556300276790317e+01 1.412100600526326275e+02 9.414830695565971297e+00 1.117219672048880952e+00 7.607744351452915055e+00 7.990335936582550147e+00 5.446226078865272768e+00 1.487697156209604188e+00 3.223361000729929060e+01 2.811326469823255181e+00
0.000000000000000000e+00 -1.897415024652188004e+04 1.981002054568602944e+01 1.286767727824990857e+02 -8.174927074758301160e+00 2.300911055281362749e+00 -3.798166018845730463e+00 -2.788638324916490774e+00 2.093014758421940869e+01 2.881246912527589643e+01 2.168327057719355722e+01 8.812321816374105055e+00
0.000000000000000000e+00 -1.889695575284963343e+04 1.267811366725632283e+01 1.524749256138990745e+02 5.370239265241128379e+00 -1.913699528259407145e+00 -9.586635576442690265e+00 7.618106419395655138e+00 2.541695079345047503e+01 -2.192076842433044348e+00 1.509995945859678024e+01 2.312952450560280582e+01
0.000000000000000000e+00 -1.885487996251727600e+04 1.302612640491884655e+01 1.240951855045127701e+02 -4.652914677410151967e+00 -3.056008867841439880e+00 -6.633739868781702853e+00 8.103347924345513320e+00 1.476065639178335331e+01 2.834198430271872127e+01 5.250461491739077502e+00 1.126034136596660851e+01
0.000000000000000000e+00 -1.884876948116088170e+04 1.030614701801213684e+01 1.527822623125279051e+02 -4.616026947110909440e+00 7.451328826871648658e+00 -1.976876123006480412e+00 8.204592983671915363e+00 1.948837355143992411e+01 -8.994674118191188228e-01 9.317970368848362384e+00 2.386311254507096535e+01
0.000000000000000000e+00 -1.875500342132309015e+04 1.474927115492573648e+01 1.033874382037949715e+02 -1.138761818426463179e+00 -9.370548791670751498e+00 9.643269014655068361e+00 -5.842567162534990644e+00 5.414057522392926813e+00 7.762987208414831031e+00 1.066720395589710790e+01 1.344021353105992844e+01
0.000000000000000000e+00 -1.866746595517251262e+04 1.516424214136749704e+01 1.109006826810540929e+02 -8.119835463413117793e+00 7.043958948268674192e+00 4.539699297643071674e+00 2.468319852805297643e+00 5.904867170449874081e+00 1.152556093842802554e+00 8.429271436358115821e+00 2.269761286496906649e+01
0.000000000000000000e+00 -1.862068375453051704e+04 1.844942168922406722e+01 1.615650462544937227e+02 9.627021001271554468e+00 -3.127694258508297409e+00 -6.888523939378401906e+00 8.240327911540848760e+00 2.404904622064903208e+01 1.665311008713361929e+01 2.251226646165751077e+01 2.436370829050797937e+00
0.000000000000000000e+00 -1.857216712066838227e+04 1.930073279955425036e+01 1.646327158180567096e+02 6.369418490702493330e+00 7.532322843480784513e+00 4.324102407974299567e+00 4.771558934604762214e+00 1.793258880715221082e+01 2.014862975708991044e+01 9.810378621339319594e+00 1.647907270282788161e+01
0.000000000000000000e+00 -1.855068908428153009e+04 1.942399916286976946e+01 6.938507466267741108e+01 -7.415035382989163537e+00 -3.526033577978204825e+00 -7.735518627766941435e+00 2.733915225962661566e+00 1.909953775377856999e+01 1.609596170237918145e+01 1.574903357101408474e+01 2.938530460235747910e+01
0.000000000000000000e+00 -1.847443238547809597e+04 1.088956494476683368e+01 1.959821107549994679e+02 -6.689192427649020445e+00 -9.486430352466701521e+00 6.817901316257593436e+00 -4.874074861453063789e-01 7.655626147659757130e+00 -4.165934026091273168e+00 7.174534718427150182e+00 -2.336713295270991253e+00
0.000000000000000000e+00 -1.832300607377708366e+04 1.122453486227167474e+01 1.953671789256725333e+02 -1.908523777260791476e+00 2.643504322206338131e+00 8.539827567742964476e+00 -4.348120976390274173e+00 1.446091342085036402e+01 1.185523996185656515e+01 1.169715564341134595e+01 1.165448197115754603e+01
0.000000000000000000e+00 -1.819017432993571128e+04 1.032735517943771342e+01 1.972426477509999643e+02 6.978123225753591896e-01 -8.344256494179056460e+00 -1.231160270772427623e+00 -5.588287799962675884e+00 8.819590425555894342e-01 1.721981738208796742e+00 2.855270072845215168e-01 1.041481604186117238e+00
0.000000000000000000e+00 -1.813885278871987975e+04 1.357701467840069043e+01 1.264136280915646040e+02 -6.689306318595697576e+00 3.210657534487260989e+00 5.883180352188299267e+00 8.734530393197889708e+00 -9.196359619038432243e-01 2.563756340590146010e+01 1.365357299007085601e+01 2.136891140933119715e+01
0.000000000000000000e+00 -1.798362424941622885e+04 1.322476993512657373e+01 6.599482571866718672e+01 -9.204974470870318726e+00 -6.413668370600560387e+00 4.364786793829471989e+00 -2.417651779075553620e+00 1.521223249082344964e+01 -1.831157697436250231e+00 1.411585700839771818e+01 2.966928185061945555e-02
0.000000000000000000e+00 -1.798230684823229240e+04 1.484160468907359487e+01 1.221571336109019228e+02 -9.977261088145031209e+00 9.683430147157991996e+00 3.819604800503949349e+00 4.104034227539283819e-01 5.892397177098356309e-01 1.735612430131526196e+01 3.349842655964765470e+01 1.079077824856675250e+01
0.000000000000000000e+00 -1.797865893336023873e+04 1.981809361262479285e+01 9.459897092815120345e+01 4.250102912335647076e+00 2.724751247356635986e+00 9.092546794087809303e+00 8.145651407118084109e+00 3.439852529309428064e+01 3.743822415877937004e+01 3.514795674280476590e+01 2.896409533914196999e+01
0.000000000000000000e+00 -1.792201159039013874e+04 1.721466876322324424e+01 8.263664221602110160e+01 8.236913801158248560e+00 2.982964383941730802e+00 8.925391734041912883e+00 -4.597955288570330090e+00 2.307859708930073595e+01 1.975979776757639428e+01 2.815911495922591712e-01 1.704436814639459641e+01
0.000000000000000000e+00 -1.790017457832004220e+04 1.141198865223660697e+01 6.807674475664811098e+01 -6.658078739036019655e+00 8.886983111181166350e+00 1.625225083825705852e+00 -3.220947380016287553e+00 2.770290561042553890e+01 1.321610149337976381e+01 2.428282878928773414e+01 8.840133912405047312e+00
0.000000000000000000e+00 -1.783619209679161577e+04 1.869436837397001838e+01 1.826329257309201068e+02 -5.207236458849262561e-01 4.567135337446757148e-01 -7.151529288307347798e+00 -9.482482017219709292e+00 1.633993032586905514e+01 5.587634305793743650e+00 1.525388117912167374e+01 5.042126971042922179e+00
0.000000000000000000e+00 -1.779852051981629120e+04 1.246913405693763899e+01 8.522939117787805685e+01 1.616754127171653010e+00 8.948357114213614238e-01 8.908437337002144574e+00 5.446268141509280625e+00 2.507527705998401046e+01 1.344811066011039458e+01 1.196895100314231364e+01 6.445244118567011071e+00
0.000000000000000000e+00 -1.776887057516005734e+04 1.952713065747119003e+01 6.200100016695158445e+01 9.461671967729845534e+00 -1.835979307626480761e-01 -1.471119986308426775e+00 -7.374751305766011455e+00 5.987863636662503097e+00 1.747167843879144300e+01 3.247582845003428531e+01 1.413023573301108016e+01
0.000000000000000000e+00 -1.773999166730071011e+04 1.692082708511908606e+01 1.808312026600528952e+02 -7.629787921109496551e-01 8.966209990417986830e+00 3.472555426986298599e+00 -8.766372525507520663e+00 1.814005269254345620e+01 1.206883110061513520e+01 2.719341820667162679e+00 8.122788614339222946e+00
0.000000000000000000e+00 -1.772548532057043485e+04 1.782273334450254154e+01 1.596299683034305872e+02 -7.571500187309654351e+00 2.786474660563758476e+00 7.041971676036176575e+00 -8.716533838774040532e+00 9.337271439332738510e+00 2.253406558185402986e+01 1.633872889790155369e+01 2.727773670725148492e+01
0.000000000000000000e+00 -1.768613395716711966e+04 1.370870394050603736e+01 9.215183181806264656e+01 7.679895002826555128e+00 -5.221761098102248866e-01 1.307175485109004498e+00 -8.894423204030237784e+00 1.292786639570131513e+01 1.133302354614061613e+01 1.588473640048036373e+01 1.896496820641430858e+01
0.000000000000000000e+00 -1.767223172766203788e+04 1.589010810195476608e+01 6.727727842340553366e+01 7.764648395133249892e+00 -3.615107225855549444e+00 -5.710618667493982947e+00 -6.988022544699051153e+00 5.293311851524610034e+00 2.345269997092866632e+01 7.212093487374747980e+00 2.673696854348654028e+01
0.000000000000000000e+00 -1.757840631453563401e+04 1.136150603644802182e+01 1.849415496972771393e+02 -5.694423968111301804e+00 2.542523854640519332e+00 6.062448223212410170e+00 -5.580306257920655710e+00 1.482179660320335124e+01 5.923591658847099595e+00 5.765862348518128400e+00 7.447526606400354687e+00
0.000000000000000000e+00 -1.757313334758651035e+04 1.879048113496192940e+01 1.935797202248180326e+02 -1.931155967722304467e-01 6.137660571762829420e+00 7.578732886709204308e+00 -7.097682196861130777e+00 2.273079807990042767e+01 2.290847303975305493e+01 1.746667857726329842e+01 2.055332478275162345e+01
0.000000000000000000e+00 -1.756881741255437373e+04 1.921065570346019058e+01 8.146337400062186873e+01 2.789636199555754814e+00 7.310766174718459354e+00 -8.747868780820207135e+00 4.832469841776124042e+00 5.265892670107826135e+00 1.768803407828629659e+01 2.481608357704318735e+01 2.500669233576213912e+01
0.000000000000000000e+00 -1.756696993244513942e+04 1.926213706962617778e+01 1.039955027944805295e+02 -1.085521859727920813e+00 -7.566061386013362977e-01 -7.214872650226538120e+00 -8.654157980294987951e+00 2.328055053593932655e+01 2.833691084727108489e+01 3.172619726806353668e+01 3.294298622903006901e+01
0.000000000000000000e+00 -1.750399644370852184e+04 1.314533190851919997e+01 1.322857024336719292e+02 7.422018891370630200e+00 9.632458068945787488e+00 2.147558047202648979e+00 -9.660616059723457383e+00 2.390942646611437183e+00 1.367239707303619234e+01 7.203383730229261595e+00 2.716895879002312242e+01
0.000000000000000000e+00 -1.749332094201759173e+04 1.125427872430374876e+01 1.236731927235704234e+02 -7.219691797555136681e+00 2.313401196411728478e+00 8.077681528630652252e+00 -4.321177939872908880e+00 2.306941645169157340e+00 7.107729072877924104e+00 2.618492187106111402e+01 1.546910931362223529e+01
0.000000000000000000e+00 -1.744615099415199438e+04 1.318712934830586647e+01 1.552812021282666990e+02 -1.777313021644030044e+00 -8.771386614145654903e+00 -8.013337898512034485e+00 -2.765778798930305094e+00 1.997218995859505242e+01 1.488269114712629815e+01 1.122034911213801678e+01 1.112138157056645404e+01
0.000000000000000000e+00 -1.742796964990006745e+04 1.252679287665647223e+01 1.044499763690796925e+02 -2.601512394297529340e+00 1.224519260032479906e+00 5.321196884310257502e+00 9.316318497320871472e+00 4.910785241567524828e+00 -1.392626254203932490e-02 -2.462267637438834811e+00 -1.891587275391790612e+00
0.000000000000000000e+00 -1.741116005516145378e+04 1.803173946790525761e+01 1.083650852054919369e+02 -7.958682338105276699e+00 5.488203393184676315e+00 5.054586436997869470e+00 5.102281395605331227e+00 7.527749105103785254e+00 2.624114390202070268e+00 5.579623223843809043e+00 1.556754153864261880e+01
0.000000000000000000e+00 -1.740243751487278132e+04 1.170383783808765621e+01 8.762800784354470807e+01 -7.224371646793404267e+00 4.888938049447077105e+00 6.898520373946070094e+00 -3.377008756836756831e+00 8.193539809661718465e+00 1.676601817236070957e+01 2.686736845373947702e+01 1.651210494364393355e+01
0.000000000000000000e+00 -1.740049377125366300e+04 1.442488823898665729e+01 1.525206135967186185e+02 -5.738313669555033414e+00 -8.337690354928394498e+00 -9.458656011736422897e+00 -1.201329092248704100e+00 2.749471822943994681e+01 1.463555135272127217e+01 3.616111321342021512e+00 2.367722686828977885e+01
0.000000000000000000e+00 -1.735964958520994696e+04 1.135874112897578669e+01 9.128226629441545015e+01 1.404104835624872649e+00 -1.859238775093972507e+00 -8.185615136158537197e+00 9.556992193434620475e+00 1.612961342452431523e+01 1.206259627633551546e+01 5.028345849777799970e-01 -4.887962506758928072e+00
0.000000000000000000e+00 -1.731760918417825451e+04 1.229655494081072398e+01 1.215046554577935183e+02 -9.685570491709992069e+00 3.047549185888399847e+00 2.872708548038026777e+00 -7.574236235297600039e+00 9.594146426802533156e+00 7.794886220998412441e+00 2.804746877992072740e+01 1.878646995781638651e+01
0.000000000000000000e+00 -1.724321424876153469e+04 1.933246294950767918e+01 1.266141613522924132e+02 2.599629987010846577e+00 -8.786469117411282781e+00 -9.027402024969353178e+00 -1.817538340781981177e+00 3.730422635858384695e+01 1.510569344664873448e+01 1.338669342404564055e+01 1.514776243033965208e+01
0.000000000000000000e+00 -1.715461752318672006e+04 1.903255155548480460e+01 9.775913903673333039e+01 -3.068731396596211525e+00 9.825505597725726403e+00 -6.035300807678494195e+00 -5.851593672913648625e+00 2.288771665380625109e+01 1.942763981468253576e+01 1.564771322796235609e+01 1.181885975761429286e+01
0.000000000000000000e+00 -1.708468698067172591e+04 1.195641807333363005e+01 6.146730896253031062e+01 9.971971730469249451e+00 5.851595724641081020e+00 -1.417092016340458116e+00 -5.544974110118445765e+00 3.210745805566865840e-01 4.721015158469100470e+00 2.616473112312082705e+01 7.364509524968767096e+00
0.000000000000000000e+00 -1.707322195165537414e+04 1.482211846716903025e+01 8.950284635848839798e+01 9.842043576493331614e+00 8.858674024860846430e-02 5.578555008303576201e+00 -1.642570998562611351e+00 2.423315798078378691e+01 2.092389675851938335e+01 1.496790449864955441e+01 6.943116267257807728e+00
0.000000000000000000e+00 -1.705092099357875850e+04 1.057856127069998387e+01 7.091388763657107575e+01 -4.298068125852239518e+00 -7.282291845272995445e+00 -4.949062624600143678e+00 -8.739088405485340161e+00 1.634809991016462050e+01 2.458967379622436056e+01 1.008338472389495166e+01 9.982538123874121538e+00
0.000000000000000000e+00 -1.700829547449827078e+04 1.662302169281844044e+01 1.628563425401603126e+02 5.614772465491665088e+00 -4.969197165542745154e+00 -9.611498789137629117e+00 -6.636573866959408541e+00 1.144540547354323756e+01 1.085001943506598820e+01 3.581389070532512164e+01 7.846155489839654606e+00
0.000000000000000000e+00 -1.693058607146232316e+04 1.518626722064622925e+01 8.851864556222722058e+01 -9.858625499248645951e+00 -5.350742997083526298e+00 -5.049978791673092715e+00 -9.701283472054683443e+00 -4.618704285370121454e+00 1.718571362079214282e+01 2.811176685026421751e+01 1.809684172722905160e+01
0.000000000000000000e+00 -1.691288063446799788e+04 1.745030869139803187e+01 1.243503055789832956e+02 -5.018955820695944148e+00 6.193041855479151536e+00 -3.285514346461386737e+00 5.899798679935429391e+00 1.034565500936456672e+01 3.047519988442397576e+01 1.757320684753588935e+01 9.931314212877001779e+00
0.000000000000000000e+00 -1.690977298338166293e+04 1.396347436258827557e+01 1.602007981028949075e+02 4.839449880622122890e+00 3.309885097652895070e+00 -9.889397276854513308e+00 -6.432226105158722618e+00 1.108368836401043822e+01 6.863195658860288262e-01 3.076161845576613629e+01 1.249080356323115915e+01
0.000000000000000000e+00 -1.688717784803128961e+04 1.748135937048944299e+01 7.838896054501216781e+01 6.201153510799866098e+00 5.530575839862120091e+00 -3.331910464947897665e+00 8.950540747363710636e+00 5.111714365740157362e+00 2.246063378548112865e+01 1.280822530904050716e+01 3.055827329961681471e+01
0.000000000000000000e+00 -1.678425207793277514e+04 1.849786067721541016e+01 1.318604791513026271e+02 -3.366525302369658412e+00 -6.791116911849806037e+00 9.821108429531637540e+00 -8.136735235492782436e-01 1.535225467163787982e+01 1.400256021316735122e+01 3.543414368763363598e+01 1.072776352296570579e+01
0.000000000000000000e+00 -1.672366508498552139e+04 1.809525184313523383e+01 1.360764018923775893e+02 5.182831024881648929e+00 -2.368026990974549939e+00 -8.718920170570086725e+00 4.578469827835036199e+00 2.947331285643411292e+01 7.461872575137117991e+00 1.564932704043433276e+01 2.127168226989602218e+01
0.000000000000000000e+00 -1.668564989097888974e+04 1.684969124015410813e+01 7.357845321021702034e+01 -9.304449410859117364e+00 -8.012965556749261253e+00 3.983934785922304656e+00 1.102298837834606360e+00 2.633441891965979664e+01 2.260271715461644249e+01 6.867859920989376477e+00 2.059537615925356846e+01
0.000000000000000000e+00 -1.667016478791488407e+04 1.924430713906791368e+01 1.513412807916290319e+02 -3.408204404613883298e+00 -7.844735006626946117e+00 5.307180093781763475e+00 6.315654599732603458e+00 2.565858699191180392e+01 2.544730556090125972e+01 6.221280956117594130e+00 2.513007027304611540e+01
0.000000000000000000e+00 -1.657092443303620894e+04 1.764362631998735864e+01 5.675544149255183868e+01 3.234830956158594617e+00 3.427229209978001734e+00 -9.028811370320774188e+00 8.076573238302206192e+00 2.229304894802425352e+01 2.145788781412038659e+01 1.519465525654279503e+00 2.545474494873834459e+01
0.000000000000000000e+00 -1.653568123975587150e+04 1.687473228247288404e+01 1.490013838908392643e+02 6.112583451543244450e+00 -7.681195185910882905e+00 5.907288136169333015e+00 1.613761854311789534e+00 1.432940454638775307e+01 2.006004896867121090e+01 1.616063185922578427e+01 1.542463323385715412e+01
0.000000000000000000e+00 -1.651247606883163826e+04 1.571113130998369911e+01 1.722482580681250965e+02 -6.259338882764806655e+00 -8.207095546034508970e+00 6.369116372984784391e+00 3.494438978151983122e+00 1.671232208187374013e+01 2.453450981556430577e+01 1.820532681487756577e+01 2.647803990639194893e+01
0.000000000000000000e+00 -1.643702654319113208e+04 1.262946307665118084e+01 1.663188992183492871e+02 6.909902048015041487e+00 6.371965126786083289e-01 6.395565803443897579e+00 8.263469169027729322e+00 1.135716834401529063e+01 2.489073584033014086e+01 3.220421475078580897e+00 3.060427842020784439e+00
0.000000000000000000e+00 -1.640946229556195613e+04 1.809448063112406047e+01 1.642844278233184809e+02 -6.802420892318038703e+00 4.335436428096821615e+00 4.178255025809010093e+00 -9.237572813558696083e+00 1.257146655758958786e+01 1.314583782709265058e+01 1.630299543913880456e+01 3.570778921550446228e+01
